max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
7.0,0.011265210225126,0.274831238939354,0.054422714725212006,0.069008212877464,0.036168510137228,0.10716705381339528,0.08055555555555556
4.0,0.172123011285296,0.14982733683726102,0.028248176259675004,0.17360272472826802,0.07840682962187401,0.10716705381339528,0.08055555555555556
3.0,0.10590453897230101,0.092219932823457,0.21250560448987502,0.5060846317508411,0.068447432971658,0.10716705381339528,0.08055555555555556
13.0,0.014419271426492,0.25262304506085204,0.012892792521465002,0.07151151593956201,0.01455982567691,0.10716705381339528,0.08055555555555556
3.0,0.15519793585483901,0.11300600030211701,0.015162093706799001,0.027520151502054002,0.039018899440327,0.10716705381339528,0.08055555555555556
6.0,0.4868,0.0301,0.0114,0.0326,0.0865,0.5817726480836237,0.5305555555555556
12.0,0.93,0.0001,0.0101,0.0434,0.0653,0.6861570847851336,0.6777777777777778
15.0,0.9899,0.0001,0.0101,0.0101,0.0101,0.8072130274874179,0.7888888888888889
15.0,0.965,0.0001,0.0101,0.0126,0.0101,0.8058144599303135,0.7972222222222223
15.0,0.89,0.0001,0.0101,0.0701,0.0101,0.7793941153697251,0.7388888888888889
15.0,0.9861,0.0002,0.0138,0.096,0.0356,0.7306692799070847,0.7
15.0,0.9872,0.0001,0.0101,0.0101,0.0101,0.8072130274874179,0.7888888888888889
15.0,0.7832,0.0386,0.0101,0.0101,0.0101,0.6381678281068525,0.6194444444444445
14.0,0.9666,0.0002,0.0152,0.0101,0.0101,0.7919062137049941,0.7777777777777778
15.0,0.8899,0.01,0.0101,0.011,0.0101,0.7696646341463415,0.7722222222222223
15.0,0.8776,0.0001,0.0101,0.0101,0.0101,0.7912141889276036,0.8027777777777778
12.0,0.96,0.0001,0.0101,0.0301,0.0101,0.7967721641502129,0.8027777777777778
9.0,0.8901,0.0165,0.0165,0.1,0.0165,0.7105207123499806,0.7333333333333333
13.0,0.9884,0.0001,0.0101,0.0101,0.0101,0.8072130274874179,0.7888888888888889
11.0,0.4217,0.25,0.0101,0.029,0.029,0.10716705381339528,0.08055555555555556
13.0,0.9889,0.0011,0.0111,0.0556,0.0111,0.7856489547038328,0.7611111111111111
15.0,0.975,0.0001,0.0101,0.0101,0.0101,0.8044304103755323,0.7888888888888889
15.0,0.4901,0.01,0.0101,0.0101,0.0101,0.7313903406891212,0.7611111111111111
10.0,0.89,0.0001,0.0101,0.0101,0.0101,0.7912141889276036,0.8027777777777778
15.0,0.9815,0.0001,0.0101,0.0101,0.0101,0.8044304103755323,0.7888888888888889
14.0,0.9699,0.0001,0.011,0.0372,0.0273,0.7557249322493226,0.7194444444444444
14.0,0.975,0.0001,0.0101,0.0101,0.0101,0.8044304103755323,0.7888888888888889
11.0,0.8391,0.0033,0.0137,0.0472,0.0137,0.7654471544715448,0.7916666666666666
15.0,0.96,0.0001,0.0101,0.0101,0.0101,0.8058144599303135,0.7972222222222223
13.0,0.9896,0.0001,0.0101,0.0201,0.0101,0.8072130274874179,0.7888888888888889
