colsample_bytree,eta,max_depth,reg_lambda,acc,bal_acc,f1,precision,generalization_score,time_init,time_final,score
0.6000000238418579,0.09921256452798843,13.0,2.1601195335388184,0.8511848341232228,0.6582227653631285,0.6748035876328826,0.7025463127501463,0.8511848341232228,1700176172.8352041,1700176172.8505676,0.937799043062201
0.5,0.09921256452798843,8.0,219.45445251464844,0.8568720379146919,0.6307786312849163,0.6556603705604703,0.7181913498735604,0.8568720379146919,1700176172.8516195,1700176172.8664215,0.9237639553429027
1.0,0.009843133389949799,20.0,2.1601195335388184,0.8492890995260665,0.6494064245810055,0.6672366895024047,0.6976197021406136,0.8492890995260665,1700176172.867894,1700176172.882631,0.9352472089314194
0.6000000238418579,0.4629373550415039,2.0,0.004556754138320684,0.8417061611374408,0.6526361731843576,0.6644280764715279,0.6820988672745316,0.8417061611374408,1700176172.8840518,1700176172.898753,0.9323763955342903
0.10000000149011612,0.21431098878383636,20.0,219.45445251464844,0.8464454976303317,0.6066689944134078,0.6269281674650585,0.6835868192192267,0.8464454976303317,1700176172.900149,1700176172.9148898,0.9074960127591707
0.6000000238418579,0.02126234397292137,13.0,0.09921256452798843,0.8483412322274881,0.6488477653631285,0.6664682939269947,0.6956735047806768,0.8483412322274881,1700176174.5785131,1700176174.612188,0.9355661881977673
0.8999999761581421,0.02126234397292137,13.0,2.1601195335388184,0.8445497630331753,0.6440467877094972,0.6594913580116637,0.6855539677441207,0.8445497630331753,1700176176.1693165,1700176176.204203,0.9352472089314194
0.10000000149011612,0.009843133389949799,3.0,0.004556754138320684,0.8398104265402843,0.6412534916201118,0.6542987820373156,0.6766758655882386,0.8398104265402843,1700176177.721918,1700176177.7581873,0.9320574162679426
0.10000000149011612,0.02126234397292137,1.0,0.09921256452798843,0.8492890995260663,0.6032122905027933,0.6242342532572476,0.6918089534924754,0.8492890995260663,1700176179.3392823,1700176179.3749113,0.8803827751196172
0.5,0.21431098878383636,20.0,0.02126234397292137,0.852132701421801,0.6510824022346368,0.6702588468241413,0.7040698685327946,0.852132701421801,1700176234.3249936,1700176234.3599322,0.9371610845295055
0.10000000149011612,0.02126234397292137,20.0,0.4629373550415039,0.8388625592417062,0.6355621508379887,0.6498156929461768,0.6729091321738381,0.8388625592417062,1700176236.238209,1700176236.2744987,0.9342902711323765
0.5,0.21431098878383636,3.0,0.02126234397292137,0.8360189573459715,0.6390188547486034,0.6509554990489885,0.6689937718138395,0.8360189573459715,1700176238.8125768,1700176238.8476615,0.9368421052631579
0.20000000298023224,0.009843133389949799,8.0,0.02126234397292137,0.8445497630331753,0.6491794692737429,0.6643040199833633,0.688786415360668,0.8445497630331753,1700176293.34668,1700176293.3829782,0.9346092503987242
0.5,0.004556754138320684,20.0,0.02126234397292137,0.852132701421801,0.6510824022346368,0.6702588468241413,0.7040698685327946,0.852132701421801,1700176295.6072903,1700176295.6435573,0.9371610845295055
0.8999999761581421,0.009843133389949799,5.0,47.0315055847168,0.8511848341232227,0.6505237430167596,0.6694237162853496,0.7024215549543753,0.8511848341232227,1700176297.0871582,1700176297.1234365,0.932695374800638
0.20000000298023224,0.21431098878383636,13.0,0.09921256452798843,0.84739336492891,0.6482891061452515,0.6653252480828925,0.6956701626377348,0.84739336492891,1700176353.472918,1700176353.5049164,0.9352472089314195
0.5,0.0021094917319715023,50.0,0.02126234397292137,0.8426540284360191,0.6326641061452514,0.6493544242605276,0.6793890102129332,0.8426540284360191,1700176354.9654572,1700176354.9997654,0.9368421052631579
0.8999999761581421,0.004556754138320684,8.0,0.4629373550415039,0.8530805687203791,0.6670391061452513,0.6832733100601058,0.7077044430234998,0.8530805687203791,1700176356.426284,1700176356.462933,0.9352472089314194
0.4000000059604645,0.0021094917319715023,50.0,47.0315055847168,0.8549763033175355,0.6424930167597764,0.6657785432324168,0.7133834079160943,0.8549763033175355,1700176415.6070607,1700176415.6401985,0.9352472089314194
0.30000001192092896,0.02126234397292137,50.0,2.1601195335388184,0.8530805687203791,0.6490747206703911,0.6698605991496218,0.7076263482532832,0.8530805687203791,1700176418.018941,1700176418.0520546,0.9358851674641148
0.5,0.004556754138320684,13.0,2.1601195335388184,0.8511848341232227,0.6530900837988827,0.6715184965040627,0.7029431333301301,0.8511848341232227,1700176475.483628,1700176475.519647,0.9358851674641148
0.8999999761581421,0.21431098878383636,3.0,0.004556754138320684,0.8407582938388625,0.6495111731843575,0.6619596930589672,0.6807508957926101,0.8407582938388625,1700176534.9533255,1700176534.990242,0.935566188197767
0.20000000298023224,0.004556754138320684,5.0,219.45445251464844,0.8483412322274883,0.6129189944134078,0.6342814316453598,0.6901743298567123,0.8483412322274883,1700176536.8025417,1700176536.838976,0.9113237639553429
0.6000000238418579,0.004556754138320684,13.0,0.4629373550415039,0.8511848341232228,0.6505237430167596,0.66885167396044,0.701425039200746,0.8511848341232228,1700176595.1622574,1700176595.1987114,0.9362041467304625
0.699999988079071,0.0009765625,32.0,2.1601195335388184,0.8473933649289098,0.6431564245810055,0.6603306527004597,0.6907610615762332,0.8473933649289098,1700176654.2904875,1700176654.3264804,0.9371610845295055
0.10000000149011612,0.21431098878383636,13.0,0.02126234397292137,0.8436018957345972,0.6460544692737431,0.6605242483759517,0.6834295535085725,0.8436018957345972,1700176655.8539174,1700176655.8902965,0.9346092503987242
0.10000000149011612,0.0021094917319715023,32.0,0.09921256452798843,0.8407582938388625,0.6392458100558659,0.6541852376816562,0.6780554530183001,0.8407582938388625,1700176714.579914,1700176714.6156967,0.9362041467304625
