max_depth,max_features,min_samples_leaf,min_samples_split,acc,bal_acc,f1,precision,generalization_score,time_init,time_final,score
5.0,0.6666666865348816,1.0,8.0,0.8625592417061612,0.5956354748603352,0.6208535474496554,0.7643880356084176,0.8625592417061612,1700174775.6934702,1700174775.7086499,0.8695374800637958
2.0,0.1111111119389534,5.0,8.0,0.8464454976303317,0.5194134078212291,0.4955373486407969,0.512961795894663,0.8464454976303317,1700174775.709659,1700174775.72494,0.8488038277511961
5.0,0.5555555820465088,9.0,32.0,0.861611374407583,0.5899441340782122,0.6122215787272897,0.757468012174203,0.861611374407583,1700174775.726391,1700174775.7412012,0.8634768740031898
3.0,0.8888888955116272,1.0,32.0,0.8568720379146919,0.5743191340782122,0.5886976098023513,0.7521182844061003,0.8568720379146919,1700174775.7426026,1700174775.7580492,0.8586921850079745
5.0,0.5555555820465088,3.0,5.0,0.862559241706161,0.5956354748603352,0.620415293953038,0.7657072799220027,0.862559241706161,1700174775.7594674,1700174775.7746875,0.8679425837320573
13.0,0.8888888955116272,3.0,12.0,0.852132701421801,0.6228526536312848,0.6450140039843044,0.700471834187235,0.852132701421801,1700174778.1108558,1700174778.147883,0.9100478468899521
20.0,0.3333333432674408,1.0,3.0,0.8672985781990521,0.6600209497206704,0.688587427863845,0.7491970281414139,0.8672985781990521,1700174780.4075253,1700174780.443708,0.9339712918660288
20.0,0.1111111119389534,1.0,2.0,0.8644549763033176,0.6429469273743018,0.6721044794062094,0.7432883466055984,0.8644549763033176,1700174781.5998738,1700174781.6327326,0.9368421052631579
20.0,1.0,1.0,2.0,0.8587677725118483,0.6498603351955308,0.6739113506565546,0.7222980432111324,0.8587677725118483,1700174782.9379854,1700174782.9718862,0.932695374800638
20.0,0.2222222238779068,1.0,2.0,0.8616113744075828,0.6438372905027934,0.6708161081921267,0.732248111984183,0.8616113744075828,1700174784.1740894,1700174784.2077928,0.9362041467304625
50.0,0.8888888955116272,1.0,2.0,0.8644549763033176,0.6634776536312849,0.6886448379795579,0.7372829382844276,0.8644549763033176,1700174836.8611028,1700174836.8958704,0.9336523125996811
32.0,0.8888888955116272,1.0,2.0,0.8644549763033176,0.6634776536312849,0.6886448379795579,0.7372829382844276,0.8644549763033176,1700174838.26551,1700174838.2975867,0.9336523125996811
20.0,0.5555555820465088,1.0,2.0,0.8654028436018957,0.6589036312849162,0.6860638731179705,0.742686788796679,0.8654028436018957,1700174839.519897,1700174839.5550876,0.9339712918660288
8.0,0.6666666865348816,1.0,2.0,0.862559241706161,0.6187325418994414,0.6470525813349655,0.7443801439677074,0.862559241706161,1700174896.4814422,1700174896.5188265,0.9027113237639555
8.0,0.5555555820465088,1.0,2.0,0.8635071090047393,0.6167248603351956,0.6457678017942587,0.7491478501747577,0.8635071090047393,1700174897.974559,1700174898.013076,0.9014354066985646
50.0,0.1111111119389534,1.0,2.0,0.8635071090047394,0.6423882681564246,0.6709984356741788,0.7399616152043863,0.8635071090047394,1700174899.5100534,1700174899.5463808,0.9374800637958532
13.0,0.8888888955116272,1.0,3.0,0.8597156398104266,0.645286312849162,0.6703144681611796,0.7247305754304811,0.8597156398104266,1700174956.2830436,1700174956.3167539,0.9269537480063796
8.0,0.8888888955116272,1.0,2.0,0.8597156398104264,0.61705656424581,0.6440930821135655,0.7346568704837202,0.8597156398104264,1700174958.859084,1700174958.8949776,0.9036682615629985
20.0,0.8888888955116272,5.0,50.0,0.852132701421801,0.6023219273743017,0.6245578472565978,0.711903893421533,0.852132701421801,1700174960.464686,1700174960.4991663,0.870175438596491
13.0,0.7777777910232544,1.0,2.0,0.8625592417061612,0.6469622905027933,0.6741392854159314,0.7343894873193346,0.8625592417061612,1700175017.6748896,1700175017.7112389,0.9288676236044656
8.0,0.3333333432674408,1.0,2.0,0.8635071090047393,0.6141585195530725,0.6430540259392863,0.7558960641793249,0.8635071090047393,1700175020.7601871,1700175020.7956514,0.901116427432217
50.0,0.8888888955116272,3.0,5.0,0.8635071090047395,0.6526536312849163,0.6786789819168448,0.7349546629037005,0.8635071090047395,1700175076.39597,1700175076.4295073,0.9199362041467305
20.0,0.7777777910232544,1.0,2.0,0.861611374407583,0.6566689944134079,0.6812149437720618,0.7300222893977381,0.861611374407583,1700175136.9521923,1700175136.9874852,0.9330143540669857
20.0,0.5555555820465088,1.0,2.0,0.8654028436018957,0.6589036312849162,0.6860638731179705,0.742686788796679,0.8654028436018957,1700175138.7136607,1700175138.7511418,0.9339712918660288
13.0,0.2222222238779068,1.0,2.0,0.8635071090047395,0.6449546089385475,0.6728468046469553,0.7380080595351883,0.8635071090047395,1700175196.5291648,1700175196.566647,0.9307814992025518
20.0,0.6666666865348816,1.0,2.0,0.8663507109004739,0.6594622905027933,0.6871645887079494,0.7451447667790881,0.8663507109004739,1700175198.1076803,1700175198.1425586,0.9339712918660288
13.0,0.1111111119389534,1.0,2.0,0.8635071090047393,0.6269902234636873,0.6563533521254953,0.7448427347567035,0.8635071090047393,1700175256.56303,1700175256.598971,0.9311004784688995
20.0,0.5555555820465088,3.0,3.0,0.8616113744075831,0.6361382681564246,0.6630781257874862,0.7338582860339342,0.8616113744075831,1700175259.1100004,1700175259.1471531,0.9186602870813397
20.0,0.4444444477558136,1.0,2.0,0.8672985781990522,0.6600209497206705,0.68836769123932,0.7480407976697162,0.8672985781990522,1700175316.653715,1700175316.6872435,0.9352472089314194
13.0,0.4444444477558136,1.0,2.0,0.8625592417061612,0.6418296089385475,0.6698089916174484,0.7362763296694439,0.8625592417061612,1700175317.977371,1700175318.0103,0.9285486443381181
