max_depth,max_features,min_samples_leaf,min_samples_split,acc,bal_acc,f1,precision,generalization_score,time_init,time_final,score
8.0,0.6666666865348816,7.0,20.0,0.8644549763033176,0.6172835195530727,0.6469338743918963,0.7601544617674663,0.8644549763033176,1700175742.9781337,1700175742.9935386,0.8791068580542266
32.0,0.8888888955116272,3.0,5.0,0.8635071090047395,0.6526536312849163,0.6786789819168448,0.7349546629037005,0.8635071090047395,1700175742.9945238,1700175743.0093222,0.9199362041467305
1.0,0.4444444477558136,1.0,12.0,0.8483412322274881,0.5,0.45897435897435895,0.42417061611374407,0.8483412322274881,1700175743.0107615,1700175743.0254757,0.8452950558213717
13.0,0.3333333432674408,13.0,20.0,0.8606635071090047,0.5996508379888268,0.6248469750687463,0.7479959722308536,0.8606635071090047,1700175743.0268726,1700175743.0416486,0.8708133971291867
1.0,0.5555555820465088,5.0,12.0,0.8483412322274881,0.5,0.45897435897435895,0.42417061611374407,0.8483412322274881,1700175743.0430331,1700175743.0577254,0.8452950558213717
50.0,0.8888888955116272,1.0,2.0,0.8644549763033176,0.6634776536312849,0.6886448379795579,0.7372829382844276,0.8644549763033176,1700175744.5373137,1700175744.5743606,0.9336523125996811
50.0,0.6666666865348816,1.0,2.0,0.8682464454976303,0.6631459497206704,0.691856187562951,0.7517978551346921,0.8682464454976303,1700175745.9717827,1700175746.0073426,0.9346092503987242
8.0,0.5555555820465088,1.0,2.0,0.8635071090047393,0.6167248603351956,0.6457678017942587,0.7491478501747577,0.8635071090047393,1700175747.8383985,1700175747.8743625,0.9014354066985646
50.0,1.0,1.0,2.0,0.8597156398104266,0.6555516759776536,0.6789456231116253,0.7242780100087225,0.8597156398104266,1700175750.341201,1700175750.3784685,0.932695374800638
50.0,0.7777777910232544,1.0,2.0,0.8635071090047394,0.657786312849162,0.6836099387897288,0.736101484523158,0.8635071090047394,1700175751.5808225,1700175751.6162877,0.932695374800638
32.0,0.8888888955116272,1.0,2.0,0.8644549763033176,0.6634776536312849,0.6886448379795579,0.7372829382844276,0.8644549763033176,1700175804.817421,1700175804.8548613,0.9336523125996811
13.0,0.5555555820465088,1.0,2.0,0.8654028436018957,0.6537709497206704,0.6816578983376509,0.7425948886919844,0.8654028436018957,1700175805.934774,1700175805.9640112,0.9288676236044656
20.0,0.8888888955116272,1.0,2.0,0.8635071090047394,0.6603526536312849,0.6856263255531974,0.7353669220662209,0.8635071090047394,1700175807.0486555,1700175807.082849,0.9346092503987242
32.0,0.7777777910232544,1.0,2.0,0.8635071090047394,0.657786312849162,0.6836099387897288,0.736101484523158,0.8635071090047394,1700175808.6474633,1700175808.6838694,0.932695374800638
8.0,0.7777777910232544,1.0,2.0,0.8578199052132702,0.6133729050279331,0.6393811671408451,0.7252541271391217,0.8578199052132702,1700175864.852325,1700175864.887399,0.9036682615629985
50.0,0.5555555820465088,1.0,3.0,0.8654028436018958,0.6563372905027933,0.6842512610406156,0.743296453569156,0.8654028436018958,1700175866.732113,1700175866.7677524,0.9362041467304625
13.0,1.0,1.0,2.0,0.8578199052132702,0.6441689944134079,0.6681120381421738,0.7187408685950538,0.8578199052132702,1700175869.0599163,1700175869.095196,0.9288676236044656
13.0,0.4444444477558136,1.0,2.0,0.8625592417061612,0.6418296089385475,0.6698089916174484,0.7362763296694439,0.8625592417061612,1700175870.4571252,1700175870.4943163,0.9285486443381181
3.0,0.7777777910232544,1.0,2.0,0.8587677725118483,0.5754364525139665,0.5906676200892793,0.7585190302714568,0.8587677725118483,1700175926.4205387,1700175926.4559178,0.857097288676236
32.0,0.5555555820465088,1.0,2.0,0.8654028436018957,0.6589036312849162,0.6860638731179705,0.742686788796679,0.8654028436018957,1700175928.4309585,1700175928.467207,0.9333333333333333
20.0,0.7777777910232544,1.0,2.0,0.861611374407583,0.6566689944134079,0.6812149437720618,0.7300222893977381,0.861611374407583,1700175984.6042712,1700175984.6367881,0.9330143540669857
13.0,0.5555555820465088,1.0,2.0,0.8654028436018957,0.6537709497206704,0.6816578983376509,0.7425948886919844,0.8654028436018957,1700175986.010749,1700175986.043793,0.9288676236044656
20.0,0.5555555820465088,1.0,2.0,0.8654028436018957,0.6589036312849162,0.6860638731179705,0.742686788796679,0.8654028436018957,1700175987.928144,1700175987.959854,0.9339712918660288
50.0,0.8888888955116272,1.0,3.0,0.8616113744075831,0.6566689944134079,0.6816120004229658,0.7303869087796305,0.8616113744075831,1700176047.0991976,1700176047.1325827,0.9339712918660288
13.0,0.3333333432674408,1.0,2.0,0.8644549763033176,0.6403805865921788,0.6696105360543815,0.7431681931838724,0.8644549763033176,1700176104.672837,1700176104.7084532,0.9291866028708133
20.0,0.6666666865348816,1.0,2.0,0.8663507109004739,0.6594622905027933,0.6871645887079494,0.7451447667790881,0.8663507109004739,1700176106.1352735,1700176106.1717002,0.9339712918660288
50.0,0.5555555820465088,1.0,2.0,0.8654028436018957,0.6589036312849162,0.6860638731179705,0.742686788796679,0.8654028436018957,1700176108.1632435,1700176108.19974,0.9333333333333333
20.0,1.0,1.0,2.0,0.8587677725118483,0.6498603351955308,0.6739113506565546,0.7222980432111324,0.8587677725118483,1700176109.256782,1700176109.2872329,0.932695374800638
13.0,0.8888888955116272,1.0,2.0,0.8606635071090047,0.6458449720670392,0.6717494515943552,0.7279646228020203,0.8606635071090047,1700176111.0885375,1700176111.113203,0.9295055821371611
32.0,0.5555555820465088,1.0,3.0,0.8654028436018958,0.6563372905027933,0.6842512610406156,0.743296453569156,0.8654028436018958,1700176169.494998,1700176169.5312312,0.9362041467304625
