max_depth,max_features,min_samples_leaf,min_samples_split,acc,bal_acc,f1,precision,generalization_score,time_init,time_final,score
5.0,0.0,11.0,12.0,0.9014492753623189,0.8968590831918506,0.8994022390637519,0.9060278118193403,0.9014492753623189,1700147455.5584,1700147455.573712,0.8282926829268293
5.0,0.3333333432674408,5.0,32.0,0.8869565217391304,0.8902376910016978,0.886567396942397,0.8868411746352922,0.8869565217391304,1700147455.5746994,1700147455.5896318,0.8741463414634147
3.0,0.2222222238779068,13.0,20.0,0.8898550724637682,0.8887096774193548,0.8887703842126657,0.8899420359709864,0.8898550724637682,1700147455.5910778,1700147455.6060178,0.8429268292682928
2.0,0.5555555820465088,5.0,50.0,0.855072463768116,0.862478777589134,0.8550322599540954,0.860744261200543,0.855072463768116,1700147455.6074154,1700147455.6223779,0.8439024390243903
32.0,0.4444444477558136,17.0,3.0,0.8869565217391304,0.8914261460101868,0.886712435205586,0.8874789915966386,0.8869565217391304,1700147455.6237726,1700147455.6386986,0.8614634146341464
13.0,0.6666666865348816,1.0,2.0,0.8782608695652174,0.8817487266553481,0.8778708103139294,0.8782815550462608,0.8782608695652174,1700147457.7124388,1700147457.749407,0.9473170731707317
13.0,1.0,1.0,2.0,0.872463768115942,0.8752971137521222,0.8719210033641225,0.8723796303943363,0.872463768115942,1700147459.794825,1700147459.8256533,0.9414634146341463
13.0,0.7777777910232544,1.0,3.0,0.8811594202898549,0.884974533106961,0.8808344028580015,0.8813559969442322,0.8811594202898549,1700147461.311244,1700147461.341138,0.944390243902439
13.0,0.7777777910232544,1.0,2.0,0.8811594202898549,0.884974533106961,0.8808344028580015,0.8813559969442322,0.8811594202898549,1700147463.4783063,1700147463.5039358,0.9463414634146341
20.0,0.8888888955116272,1.0,2.0,0.8753623188405797,0.878522920203735,0.8748879693701843,0.8756032230250745,0.8753623188405797,1700147467.149786,1700147467.1840222,0.9463414634146341
50.0,0.8888888955116272,1.0,2.0,0.8753623188405797,0.878522920203735,0.8748879693701843,0.8756032230250745,0.8753623188405797,1700147516.6766224,1700147516.7139719,0.9463414634146341
50.0,0.5555555820465088,1.0,2.0,0.8869565217391304,0.8908319185059423,0.8866521643521328,0.8872926746456158,0.8869565217391304,1700147519.0404196,1700147519.0677814,0.944390243902439
5.0,0.5555555820465088,1.0,3.0,0.872463768115942,0.8776740237691001,0.8722720992779384,0.8744698604257428,0.872463768115942,1700147522.7904136,1700147522.8266778,0.8800000000000001
13.0,0.5555555820465088,1.0,2.0,0.8869565217391304,0.8908319185059423,0.8866521643521328,0.8872926746456158,0.8869565217391304,1700147525.109876,1700147525.1265287,0.9424390243902439
8.0,0.7777777910232544,1.0,3.0,0.8782608695652174,0.8823429541595924,0.8779592391009885,0.878612596553773,0.8782608695652174,1700147577.6007137,1700147577.617353,0.9434146341463414
13.0,0.8888888955116272,1.0,2.0,0.8753623188405797,0.878522920203735,0.8748879693701843,0.8756032230250745,0.8753623188405797,1700147580.2511575,1700147580.2675996,0.9463414634146341
2.0,0.7777777910232544,1.0,2.0,0.8405797101449275,0.849320882852292,0.8405797101449276,0.849320882852292,0.8405797101449275,1700147583.9215088,1700147583.951616,0.8390243902439025
8.0,0.8888888955116272,3.0,20.0,0.8840579710144928,0.8882003395585738,0.8837817001982967,0.8848030727442492,0.8840579710144928,1700147637.245674,1700147637.2827117,0.8926829268292684
5.0,0.8888888955116272,1.0,2.0,0.8782608695652174,0.882937181663837,0.8780297140992833,0.8799844214917744,0.8782608695652174,1700147641.1301894,1700147641.1664994,0.9034146341463416
5.0,0.8888888955116272,1.0,2.0,0.8782608695652174,0.882937181663837,0.8780297140992833,0.8799844214917744,0.8782608695652174,1700147644.292326,1700147644.3249083,0.9034146341463416
8.0,0.8888888955116272,1.0,2.0,0.8782608695652174,0.8811544991511036,0.877752079528815,0.8783368619351841,0.8782608695652174,1700147697.6335804,1700147697.653618,0.944390243902439
5.0,0.7777777910232544,1.0,2.0,0.8695652173913044,0.8750424448217318,0.8694005654701348,0.8717396168131462,0.8695652173913044,1700147700.5504355,1700147700.5702112,0.8975609756097562
32.0,0.4444444477558136,1.0,2.0,0.8869565217391305,0.8902376910016978,0.8865476579742293,0.8872048471313176,0.8869565217391305,1700147757.7587652,1700147757.7926292,0.9434146341463414
5.0,0.8888888955116272,1.0,2.0,0.8782608695652174,0.882937181663837,0.8780297140992833,0.8799844214917744,0.8782608695652174,1700147760.3750432,1700147760.411169,0.9034146341463416
13.0,0.5555555820465088,1.0,2.0,0.8869565217391304,0.8908319185059423,0.8866521643521328,0.8872926746456158,0.8869565217391304,1700147820.1981118,1700147820.234984,0.9424390243902439
13.0,0.4444444477558136,1.0,2.0,0.889855072463768,0.8934634974533107,0.8895089943105656,0.8901361875626581,0.889855072463768,1700147822.208076,1700147822.228292,0.9424390243902439
50.0,0.5555555820465088,1.0,2.0,0.8869565217391304,0.8908319185059423,0.8866521643521328,0.8872926746456158,0.8869565217391304,1700147824.695225,1700147824.7158399,0.944390243902439
5.0,0.5555555820465088,1.0,2.0,0.8695652173913044,0.8750424448217318,0.8693980479107363,0.871864818408936,0.8695652173913044,1700147881.9744773,1700147882.0106833,0.8800000000000001
5.0,0.8888888955116272,1.0,2.0,0.8782608695652174,0.882937181663837,0.8780297140992833,0.8799844214917744,0.8782608695652174,1700147939.039614,1700147939.0753088,0.9034146341463416
5.0,0.5555555820465088,1.0,2.0,0.8695652173913044,0.8750424448217318,0.8693980479107363,0.871864818408936,0.8695652173913044,1700147942.4066594,1700147942.4251635,0.8800000000000001
