max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
15.0,0.12361635568470201,0.48634217998244206,0.161502478063277,0.24683810216787802,0.023186415725322002,1.008635029194782,1.073364869284793
15.0,0.010290425114510001,0.126491181191721,0.054310392782503006,0.35922287866378605,0.021583731917407003,0.98671216869348,1.0628365962723592
13.0,0.917294948261656,0.08192112070234901,0.102237798808069,0.010421565748011001,0.045017488943327,0.8277280578098726,0.9478934650579032
2.0,0.8112044630651181,0.21807332343989802,0.401751700754077,0.370834301903653,0.291204965854912,1.0086350291947825,1.0733648692847932
3.0,0.014111397905356001,0.30037136068888404,0.019226752087066,0.29077647894117903,0.049017393208869005,1.0086350291947825,1.0733648692847932
12.0,0.8331,0.0279,0.0165,0.0121,0.0175,0.626964612051333,0.7897571862971978
12.0,0.9195,0.001,0.0199,0.0181,0.0121,0.6127942842232704,0.6851916198703796
10.0,0.495,0.0001,0.0101,0.011,0.0101,0.6129810050469263,0.7105093658861473
13.0,0.5263,0.001,0.0101,0.0121,0.0101,0.6164246317459974,0.7077585910549342
14.0,0.3164,0.0001,0.0132,0.0209,0.0132,0.6216042868212485,0.6805113899796786
10.0,0.5365,0.044,0.011,0.021,0.011,0.6484262869882859,0.7542556922063861
9.0,0.3421,0.1243,0.0101,0.0101,0.0101,0.8264408808919936,0.9559475532855659
11.0,0.49,0.0001,0.0101,0.0101,0.0101,0.6161221539638414,0.6988129634694098
9.0,0.8315,0.0001,0.0101,0.0101,0.0101,0.6142847898298429,0.7293722440520747
13.0,0.1092,0.1272,0.0143,0.0222,0.0184,0.9553129120224757,1.0501117313127544
10.0,0.2412,0.0089,0.0118,0.1549,0.0101,0.6532704148114368,0.7563833906810014
14.0,0.1471,0.0252,0.0119,0.0177,0.0122,0.6632720184396043,0.732537719252254
9.0,0.1901,0.0001,0.0101,0.0101,0.0101,0.6563753223914711,0.7127930216682562
11.0,0.1439,0.005,0.0199,0.028,0.0143,0.6393060571409699,0.7201465329008382
15.0,0.4731,0.0149,0.0128,0.0255,0.0169,0.5980207279861072,0.6874046474886293
9.0,0.1525,0.0795,0.0106,0.011,0.0137,0.8340635658490034,0.9780282737529064
11.0,0.1589,0.0001,0.0101,0.0201,0.0101,0.6438869681305815,0.7171425520331326
12.0,0.3784,0.0707,0.0116,0.0132,0.0181,0.7036772897925786,0.8778456430426546
15.0,0.4256,0.0224,0.0106,0.0205,0.0106,0.5736292160368183,0.705436922064911
15.0,0.2217,0.1405,0.0101,0.0101,0.0101,0.8854315033504246,1.0321744568866582
15.0,0.0123,0.0001,0.0101,0.0101,0.0101,0.736295681292592,0.6966686779890472
15.0,0.2724,0.0325,0.0112,0.0156,0.0112,0.6249839675036084,0.7265977177049366
15.0,0.1825,0.0701,0.0101,0.0101,0.0101,0.8292298195710401,0.9682911852551546
9.0,0.1199,0.0049,0.0186,0.0137,0.0176,0.6484882759200936,0.7464719859309276
11.0,0.1255,0.04,0.02,0.02,0.02,0.81020083756126,0.9069787898324944
