max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
9.0,0.258943323491781,0.14545236945647202,0.07301276842154,0.6053358137165971,0.32727366913738304,1.000604711548185,1.073364869284793
3.0,0.025916788312907002,0.025733601650414002,0.055597475198167004,0.011471547768812,0.059174926217381005,0.868446622097105,0.8959866509019805
10.0,0.035954977598076004,0.338127450990065,0.099695146946049,0.011165009283219,0.088018302545044,1.0086350291947825,1.0733648692847932
5.0,0.06735821318219401,0.141762540885659,0.148435914494946,0.075680665183566,0.018413537756286,0.9999840011004455,1.0733648692847932
9.0,0.360764343380227,0.153181766188089,0.023722057013521,0.059463312150988004,0.38253570233160905,1.0086350291947825,1.0733648692847932
6.0,0.0342,0.2831,0.0101,0.0126,0.0111,1.008635029194782,1.073364869284793
7.0,0.0146,0.3996,0.0448,0.0321,0.0784,1.008635029194782,1.073364869284793
6.0,0.1334,0.0362,0.0202,0.0443,0.0287,0.7290369727013262,0.7747721558423109
10.0,0.1921,0.0749,0.0101,0.1729,0.0162,0.8292436686244982,0.9975472549340287
7.0,0.6845,0.0382,0.0214,0.0542,0.0246,0.6599438522796026,0.7913146495180733
7.0,0.3464,0.0159,0.0111,0.0101,0.0408,0.6543385540016505,0.7708723888415356
9.0,0.3871,0.0309,0.0101,0.0229,0.129,0.7765084410850437,0.8546648310072481
5.0,0.719,0.0156,0.0217,0.0742,0.1899,0.8444193767744916,0.9504142557844929
10.0,0.601,0.0101,0.0101,0.0101,0.0101,0.6283046803428632,0.7628759372659448
12.0,0.3689,0.0025,0.0101,0.0101,0.0101,0.5917819189523039,0.7539139718685641
12.0,0.2359,0.2108,0.0101,0.0101,0.0101,0.9970144723702159,1.073364869284793
10.0,0.3025,0.0011,0.0101,0.0101,0.0101,0.6397276951372358,0.6750372580766099
12.0,0.2022,0.0314,0.0101,0.0101,0.0101,0.676367036982499,0.7342189543583416
15.0,0.3582,0.0001,0.0101,0.0101,0.0101,0.6233696057739732,0.7563419503935145
14.0,0.1098,0.1586,0.0101,0.0101,0.0101,0.9807700898462623,1.0651349993167392
15.0,0.1499,0.0001,0.0101,0.0101,0.0101,0.6335290929116533,0.7006545207964986
13.0,0.3994,0.2356,0.0102,0.0101,0.0101,0.9804730417936085,1.073364869284793
12.0,0.1248,0.2277,0.0101,0.0101,0.0101,1.008635029194782,1.073364869284793
15.0,0.2063,0.0046,0.0119,0.0443,0.0101,0.5632511032021636,0.6698065154176805
9.0,0.4315,0.0043,0.0392,0.1651,0.011,0.6486232260898973,0.7379325713063305
13.0,0.207,0.1672,0.018,0.0199,0.0358,0.9351032619526375,1.051606248466815
15.0,0.2,0.0001,0.0101,0.0101,0.0101,0.5926963925277118,0.6672095319293456
14.0,0.1052,0.001,0.0101,0.0101,0.0101,0.7097455631119861,0.6994111245937279
10.0,0.4767,0.1672,0.0101,0.0101,0.0101,0.8843031822356796,0.9915588778873732
13.0,0.2689,0.0001,0.0101,0.0227,0.0101,0.603098789252628,0.6800083726243412
