alpha,batch_size,depth,learning_rate_init,width,acc,bal_acc,f1,precision,generalization_score,time_init,time_final,score
3.5938137e-05,64,1,0.0004641589,25,0.8753623188405797,0.878522920203735,0.8749397915204833,0.875537087500535,0.8753623188405797,1700151698.6637154,1700151698.708092,0.8878048780487806
7.742637e-08,10,2,0.0016681006,161,0.8405797101449275,0.8421901528013581,0.8396707113606865,0.8402443634796577,0.8405797101449275,1700151698.7093682,1700151698.753037,0.9336585365853658
3.5938137e-05,64,1,0.27825594,16,0.863768115942029,0.8638370118845502,0.8626151882993249,0.8627952745679701,0.863768115942029,1700151698.755137,1700151698.7989554,0.8926829268292684
0.0021544348,25,2,3.5938137e-05,40,0.8695652173913044,0.8732597623089982,0.8692097052028559,0.8696243952126306,0.8695652173913044,1700151698.800985,1700151698.8445132,0.8653658536585367
0.016681006,256,2,0.021544347,645,0.8463768115942029,0.8504244482173176,0.8458417774976087,0.8487220223699051,0.8463768115942029,1700151698.8465104,1700151698.889675,0.9121951219512194
1.0,101,3,1.0,1024,0.6173913043478261,0.5979626485568761,0.5428714815828554,0.589856937583442,0.6173913043478261,1700151701.0047197,1700151701.056532,0.6058536585365853
1e-08,101,2,1e-05,406,0.8898550724637679,0.8934634974533107,0.8895079989943004,0.8896243952126305,0.8898550724637679,1700151704.4410796,1700151704.4894054,0.862439024390244
3.5938137e-05,6,1,0.0004641589,101,0.8318840579710145,0.8337011884550085,0.8310503113187013,0.8318815498227263,0.8318840579710145,1700151706.3898635,1700151706.457466,0.9326829268292682
4.641589e-06,6,3,0.00012915497,161,0.8405797101449275,0.8421901528013583,0.8397697276280153,0.8397855241605243,0.8405797101449275,1700151708.64947,1700151708.7173462,0.9346341463414634
4.641589e-06,4,3,0.00012915497,406,0.8434782608695652,0.8466044142614602,0.8429199666896212,0.8441756100707587,0.8434782608695652,1700151760.7580953,1700151760.82464,0.9365853658536585
1e-08,4,1,1e-05,16,0.8811594202898552,0.8831918505942276,0.8805812164855382,0.8802777716529839,0.8811594202898552,1700151763.7989628,1700151763.866032,0.8351219512195123
0.00027825593,4,2,0.021544347,645,0.826086956521739,0.830220713073005,0.8252468400686406,0.8313285661385894,0.826086956521739,1700151766.9324837,1700151766.9790885,0.9151219512195123
3.5938137e-05,10,2,0.0004641589,161,0.8376811594202898,0.8419354838709676,0.8370799260559905,0.8406974455389769,0.8376811594202898,1700151819.848196,1700151819.9160595,0.9317073170731707
3.5938137e-05,6,3,0.0004641589,645,0.8405797101449275,0.8439728353140916,0.8400990357122509,0.8412681694299341,0.8405797101449275,1700151822.7608933,1700151822.80913,0.9404878048780487
1.0,16,2,0.0004641589,256,0.8840579710144927,0.8858234295415959,0.883404815249639,0.8835301952949012,0.8840579710144927,1700151825.8888617,1700151825.9363968,0.8370731707317074
4.641589e-06,25,3,0.0004641589,645,0.8521739130434782,0.8539049235993209,0.8514458874458875,0.8514488700885761,0.8521739130434782,1700151880.9431758,1700151881.0121942,0.9365853658536585
1e-08,6,1,0.0004641589,161,0.8202898550724638,0.8225806451612904,0.8195128572294328,0.8203018359268359,0.8202898550724638,1700151883.054396,1700151883.1221173,0.9356097560975609
1.0,4,2,0.021544347,1024,0.5507246376811594,0.5,0.3551401869158878,0.2753623188405797,0.5507246376811594,1700151939.674619,1700151939.725653,0.5560975609756098
0.0021544348,64,3,0.0004641589,256,0.855072463768116,0.8553480475382003,0.8540561463911873,0.8537595864709366,0.855072463768116,1700151942.1673808,1700151942.2147927,0.937560975609756
4.641589e-06,4,1,0.0004641589,645,0.826086956521739,0.8272495755517828,0.8250801414646275,0.8250544885229796,0.826086956521739,1700151999.8102276,1700151999.874152,0.9336585365853658
0.0021544348,40,2,0.00012915497,161,0.8405797101449275,0.8439728353140917,0.840047619806777,0.8413775576598906,0.8405797101449275,1700152002.3401487,1700152002.4052176,0.9336585365853658
0.00027825593,4,3,0.0004641589,645,0.8434782608695652,0.8471986417657045,0.8429201691190349,0.8454084063012457,0.8434782608695652,1700152120.345043,1700152120.4141736,0.9278048780487804
0.00027825593,4,1,0.0004641589,645,0.8463768115942027,0.8492359932088285,0.8457487750125632,0.8462900897459722,0.8463768115942027,1700152122.7875803,1700152122.8342109,0.9336585365853658
1e-08,16,3,3.5938137e-05,406,0.8608695652173912,0.8612054329371817,0.8598276599964108,0.8603940958111163,0.8608695652173912,1700152180.1947281,1700152180.245184,0.9336585365853658
1e-08,4,1,1e-05,256,0.8753623188405797,0.878522920203735,0.8749321030485415,0.8748344792462439,0.8753623188405797,1700152183.3903503,1700152183.4386861,0.8643902439024391
1e-08,10,3,3.5938137e-05,256,0.8579710144927537,0.8585738539898132,0.8569877958369686,0.8573528131007158,0.8579710144927537,1700152240.4368274,1700152240.483141,0.9356097560975609
0.0021544348,16,2,0.00012915497,101,0.8434782608695652,0.8454159592529712,0.8425951936919588,0.8439524190031288,0.8434782608695652,1700152243.2773747,1700152243.3232002,0.9365853658536587
1e-08,4,1,0.00012915497,645,0.8376811594202898,0.838370118845501,0.8364705557156061,0.8377087038116451,0.8376811594202898,1700152302.1393394,1700152302.206179,0.928780487804878
4.641589e-06,6,1,0.0004641589,1024,0.8434782608695652,0.8466044142614602,0.842875307698837,0.8441265898251191,0.8434782608695652,1700152361.5995264,1700152361.667524,0.928780487804878
1e-08,4,2,1e-05,1024,0.8666666666666667,0.8676570458404075,0.8658302825817071,0.8653204411981752,0.8666666666666667,1700152364.9079797,1700152364.9796152,0.9297560975609755
