colsample_bytree,eta,max_depth,reg_lambda,acc,bal_acc,f1,precision,generalization_score,time_init,time_final,score
0.5,0.09921256452798843,1.0,0.09921256452798843,0.9236994219653178,0.8439802621620802,0.8694472176745696,0.9312316571958877,0.9236994219653178,1700162849.9704957,1700162849.9856768,0.9237354085603113
0.20000000298023224,0.0021094917319715023,2.0,0.09921256452798843,0.9826589595375723,0.9511435534162807,0.9619076461347857,0.9756674446891265,0.9826589595375723,1700162849.9867258,1700162850.0013444,0.988715953307393
0.5,0.045929204672575,5.0,10.079368591308594,0.9861271676300578,0.9611721611721611,0.9648061021050345,0.9702135211078475,0.9861271676300578,1700162850.002802,1700162850.0174444,0.9906614785992218
0.30000001192092896,0.4629373550415039,1.0,10.079368591308594,0.9109826589595376,0.7835384312657039,0.8060268814910688,0.9028126522048632,0.9109826589595376,1700162850.0188355,1700162850.0334024,0.9159533073929961
0.5,0.045929204672575,2.0,0.02126234397292137,0.9838150289017341,0.965016044561499,0.9678386878673124,0.9731700477838346,0.9838150289017341,1700162850.0347917,1700162850.0493941,0.9902723735408561
0.30000001192092896,0.02126234397292137,13.0,0.02126234397292137,0.9815028901734103,0.9451911724638997,0.9553553310478455,0.9711283903635384,0.9815028901734103,1700162853.3405063,1700162853.375638,0.9902723735408561
0.30000001192092896,0.009843133389949799,5.0,2.1601195335388184,0.9815028901734103,0.9393303666030939,0.951747916533221,0.970278338492395,0.9815028901734103,1700162855.1101317,1700162855.148897,0.9914396887159533
0.8999999761581421,0.0009765625,50.0,219.45445251464844,0.9815028901734104,0.9390087185541731,0.9545769422457763,0.9778700105652747,0.9815028901734104,1700162856.958173,1700162856.9892912,0.988715953307393
0.8999999761581421,0.009843133389949799,8.0,47.0315055847168,0.9849710982658959,0.9557669603124148,0.9665158357669137,0.9807154839461703,0.9849710982658959,1700162859.3304236,1700162859.3666503,0.9891050583657588
0.30000001192092896,0.02126234397292137,1.0,10.079368591308594,0.9109826589595376,0.7835384312657039,0.8060268814910688,0.9028126522048632,0.9109826589595376,1700162911.7030215,1700162911.7382686,0.9159533073929961
0.10000000149011612,0.0009765625,32.0,2.1601195335388184,0.9710982658959537,0.922799927345382,0.9438573692866279,0.9712238668541415,0.9710982658959537,1700162914.2693076,1700162914.3036985,0.9813229571984434
0.8999999761581421,0.21431098878383636,3.0,0.4629373550415039,0.9872832369942196,0.957462234734962,0.9624752476824355,0.9706675626947517,0.9872832369942196,1700162915.7778249,1700162915.8122108,0.9914396887159533
1.0,0.0009765625,1.0,0.004556754138320684,0.9236994219653178,0.8439802621620802,0.8694472176745696,0.9312316571958877,0.9236994219653178,1700162970.4986777,1700162970.5346422,0.9241245136186771
0.20000000298023224,0.004556754138320684,2.0,0.0009765625,0.9826589595375723,0.9511435534162807,0.9619076461347857,0.9756674446891265,0.9826589595375723,1700162972.9219618,1700162972.955313,0.9891050583657588
0.8999999761581421,0.004556754138320684,3.0,0.4629373550415039,0.9872832369942196,0.957462234734962,0.9624752476824355,0.9706675626947517,0.9872832369942196,1700162974.4029734,1700162974.4392185,0.9914396887159533
0.5,0.21431098878383636,50.0,0.0009765625,0.9803468208092485,0.9497699270426543,0.9541179068200185,0.9684910231756723,0.9803468208092485,1700163030.6424925,1700163030.67615,0.9879377431906615
1.0,0.0009765625,3.0,0.0009765625,0.9884393063583815,0.9646050918778193,0.9669529804759577,0.9720189140461032,0.9884393063583815,1700163032.5029771,1700163032.518786,0.9929961089494164
0.6000000238418579,0.21431098878383636,20.0,0.4629373550415039,0.9815028901734104,0.9577816123270668,0.9564402438586919,0.9592874774545312,0.9815028901734104,1700163035.2138247,1700163035.2301638,0.988715953307393
0.20000000298023224,0.004556754138320684,1.0,0.02126234397292137,0.9202312138728324,0.8284124965943147,0.8547257798326999,0.9285179093616881,0.9202312138728324,1700163092.816638,1700163092.853477,0.9237354085603113
1.0,0.009843133389949799,5.0,0.09921256452798843,0.9872832369942197,0.9691838464565738,0.9692799190177634,0.9715499525079114,0.9872832369942197,1700163095.3989532,1700163095.4314883,0.9918287937743191
0.10000000149011612,0.0009765625,5.0,0.02126234397292137,0.9734104046242775,0.9241735537190083,0.9423561982033049,0.9651026998339725,0.9734104046242775,1700163152.9772747,1700163153.012009,0.9852140077821012
0.4000000059604645,0.004556754138320684,2.0,0.02126234397292137,0.9826589595375722,0.9646028214210032,0.9669996816867557,0.9718088616567162,0.9826589595375722,1700163212.0697217,1700163212.1040034,0.9902723735408561
0.5,0.009843133389949799,3.0,0.4629373550415039,0.9884393063583814,0.9637362637362639,0.9696237072742571,0.9778320037899628,0.9884393063583814,1700163214.0772088,1700163214.111577,0.9926070038910506
0.4000000059604645,0.009843133389949799,3.0,0.09921256452798843,0.9907514450867052,0.9721611721611723,0.9749728479275181,0.9795189140461031,0.9907514450867052,1700163272.1868777,1700163272.2063394,0.9914396887159533
0.10000000149011612,0.02126234397292137,3.0,0.4629373550415039,0.9745664739884394,0.9325068870523416,0.9501067809538877,0.9734360331673058,0.9745664739884394,1700163273.512764,1700163273.547775,0.9836575875486382
0.10000000149011612,0.02126234397292137,50.0,0.09921256452798843,0.9734104046242775,0.9241735537190083,0.9423561982033049,0.9651026998339725,0.9734104046242775,1700163332.9636242,1700163332.9987779,0.9848249027237355
0.5,0.009843133389949799,8.0,0.4629373550415039,0.9791907514450868,0.9426270698997972,0.9468667600869243,0.956683848458298,0.9791907514450868,1700163391.717396,1700163391.752357,0.9898832684824903
