n_estimators,learning_rate,score,generalization_score
16.0,1.583963679227197,0.8344124975331295,0.7773186378609478
21.0,0.07023549332126301,0.8784407092105118,0.8964725661516083
49.0,0.000124090931101,0.9290232314184547,0.862457323266796
14.0,0.001735567408628,0.95794292125734,0.8967358616871663
18.0,0.29793276259370205,0.8551354575624199,0.869721326947152
38.0,0.405177201028518,0.8419563016678788,0.784079558665583
74.0,0.13402536541927518,0.8453139836148061,0.7868111524975083
85.0,0.12028043774787915,0.8515872658144327,0.8043335199231856
61.0,0.20081261888199392,0.8206786645614976,0.7923718163772332
100.0,0.3801001141250229,0.7958137312338758,0.7340687476719444
90.0,0.021979256636414327,0.8907251243857932,0.8296531092842442
55.0,0.7745598835437729,0.8183966094768669,0.7177624942942529
30.0,0.7402271328293959,0.8232975750480944,0.8277834061632506
100.0,0.00625732914317638,0.910549009620007,0.856332418990394
100.0,0.19367564010494914,0.7895820482093258,0.7428981797347237
100.0,0.1000002302587744,0.8151524376589052,0.752632043837449
99.0,0.1215539286778752,0.8105311050483468,0.7714825915341857
56.0,0.09415773438369009,0.8596632087456848,0.8094080577284372
76.0,0.391351497518295,0.7818900319738183,0.7297520255038336
100.0,0.9152421233602392,0.7868109458793698,0.7187556215549681
12.0,0.5585242062045765,0.8479060168091109,0.8912594373787698
74.0,0.27300022187229356,0.8094682158334688,0.7386906282027326
48.0,0.3698826836908029,0.8175518524649178,0.7480990416186438
81.0,0.6221154686014326,0.8006123563131761,0.7067267963463449
77.0,0.96411091572801,0.7506820001535048,0.7159480358105244
90.0,0.18765277883605969,0.82501663123441,0.7835593354868746
38.0,0.0004121411703308343,0.9248600209842339,0.8405639084630435
100.0,0.6945843599224314,0.7573540044537028,0.7067582535791679
77.0,0.9433698671036849,0.7972986335464928,0.7058329576859929
100.0,0.995148745813747,0.7369042076944248,0.6788946063028114
