n_estimators,learning_rate,score,generalization_score
27.0,4.546784063337942,1.992486222247583,1.8384353042614656
95.0,0.02653050299604,0.8843007493797594,0.841960405815144
39.0,0.0005917433219460001,0.9223000128123662,0.8477297101982608
73.0,0.000397880553092,0.9159999728721351,0.8489525427448104
54.0,0.145776880681752,0.8456816260679153,0.8019559681388563
100.0,0.1000002302587744,0.8151524376589052,0.752632043837449
82.0,0.4385317075303957,0.808225915779784,0.7550097880370922
100.0,0.00010000023025877443,0.9073535425967887,0.8613496635269811
100.0,0.1,0.8148219476477815,0.752632043837449
100.0,0.13716111282337592,0.8236172474409751,0.7353895506235949
85.0,0.3032550208454361,0.8227764058168232,0.7617412034285249
100.0,0.530881999423403,0.8154844082001282,0.7143312118530796
26.0,0.010000069077791374,0.9170087284533395,0.8751926643008435
100.0,0.6309573444801932,0.7821045582156682,0.673592467591817
56.0,0.0010000115129917386,0.9209957306895177,0.8444707859352114
10.0,0.00010000023025877443,0.9262217441868443,0.9236147088094048
20.0,0.1706923273733971,0.875181508964802,0.8648490014179512
77.0,0.013433772831651076,0.9004587521256706,0.849440132594294
95.0,0.12827971902236202,0.8484031077273915,0.7945179068484779
44.0,0.9982607599037518,0.8480196702053572,0.695991012359171
60.0,0.01537446456991688,0.9137114628593664,0.8334221392125134
64.0,0.18532584970257315,0.8788167267656328,0.8095609836995391
100.0,0.999997697417558,0.7733928579482782,0.7091542241095958
94.0,0.9888877567520085,0.7645471563211628,0.7291944499500882
100.0,0.047751278066571146,0.8442861814512715,0.8301348077340478
98.0,0.8012388519399207,0.7939260031777422,0.6980557170857261
56.0,0.04108705373052666,0.9027309420321178,0.8343460598005867
100.0,0.4999999950079739,0.8064889249084803,0.7070029913302782
70.0,0.5091889847255842,0.8037660592136971,0.7232871344439795
100.0,0.31486181892748233,0.8168247735947215,0.7453388937502115
