hidden_layer_sizes,alpha,batch_size,learning_rate_init,power_t,momentum,score,generalization_score
61.0,1.095706562156234,39.0,0.001893412804339,0.261254081864405,0.0011382453367170002,1.0420525932195814,0.8923728077463303
56.0,0.00030713533483000004,32.0,0.006015816920825001,0.137631667310846,0.022872834873117,1.0054305480182006,0.8339633076999994
82.0,0.00132871069682,128.0,0.04499930257575,0.538002241604574,0.8327636100005461,0.9751121455565961,0.8058226300282951
110.0,0.02073154660543,84.0,0.002220648782651,0.182953386555359,0.02310073334057,0.9937201331073663,0.8257141560446477
164.0,0.8043116425855961,72.0,0.037347404133724005,0.48478462306302506,0.001153013936524,1.0114663118840166,0.8459242446750312
132.0,0.07064097746834085,34.0,0.0031898098882314025,0.737,0.48875,1.0729622642201484,0.8845098193760954
157.0,0.007693024224744761,32.0,0.003824041528494486,0.681,0.72986,1.0813138579489423,0.8765560741419015
117.0,0.0003777531547736598,183.0,0.04239875459714362,0.55,0.99814,1.079866605865696,0.9205831711825887
95.0,0.08858669514456499,16.0,0.04965239480823807,0.351,0.99114,0.4814319796526164,0.5700330374490842
70.0,0.0009224193398682277,17.0,0.026718304803985272,0.573,0.85244,0.9096137922987211,0.7992952351360856
135.0,0.0037358273736648453,20.0,0.09770099800229486,0.731,0.80001,0.8407828947010583,0.7416494769769606
141.0,0.0026374400697872246,46.0,0.03930773323349891,0.559,0.78957,0.9586033422316735,0.8457680017650868
72.0,0.0011326332322999782,15.0,0.025858236309259222,0.675,0.7431,0.9325057541764714,0.8248307398148249
197.0,0.053915880243683253,14.0,6.873111668255117e-05,0.263,0.99851,0.9915477721622045,0.8462784682186499
57.0,1.335197160257583e-05,31.0,0.00018098284044961149,0.193,0.99889,0.9668638600454409,0.7763644816237887
128.0,0.003645764401333221,16.0,0.0010157274747812563,0.539,0.99797,0.9620871010837633,0.8225136986604349
195.0,0.009212048165048994,12.0,0.005316993140164822,0.575,0.60942,0.984568423763943,0.8225717520483139
100.0,0.0019024883236163108,15.0,0.029263758222414844,0.295,0.93826,0.5390592502120487,0.5320923722640829
104.0,0.00012442068842979159,12.0,0.004982128216069995,0.463,0.99435,0.5472165850434723,0.5532395620127442
138.0,0.04672905517307962,23.0,0.04916401018830064,0.892,0.99817,0.7032974322395885,0.7048134888193203
98.0,0.0004370503778100941,15.0,0.06495685655349463,0.384,0.98749,0.47352934617580367,0.5759991259965205
80.0,0.07389730497143346,22.0,0.005668325743064619,0.299,0.92602,0.8757080173866303,0.7411586514570289
59.0,0.009827127709283586,20.0,0.0005759545320671007,0.755,0.94375,1.0407091833303965,0.8675694277194602
111.0,0.0008223835223182569,21.0,0.0448519676251523,0.328,0.99844,0.5238760926743262,0.6959809202354909
75.0,0.0001592921228321384,14.0,0.004170370117280125,0.132,0.99873,0.5391458506362574,0.5767733658389811
51.0,0.0719691709741657,161.0,6.958534743768468e-05,0.103,0.99695,1.1232864898622892,0.9462145942171062
200.0,0.0005129654324492483,10.0,0.1,0.1,0.999,,0.5263358657621084
200.0,1e-05,250.0,1e-05,0.1,0.999,1.028122346713419,0.858079558461582
95.0,0.08858669514456499,16.0,0.04965239480823807,0.351,0.99114,0.4814319796526164,0.5700330374490842
200.0,0.004982128216069995,10.0,0.1,0.1,0.999,,0.6491697392856896
