hidden_layer_sizes,alpha,batch_size,learning_rate_init,power_t,momentum,score,generalization_score
139.0,1.163039571448033,216.0,0.024491024634012003,0.39357815616936004,0.014222570771709001,0.9763268917518578,0.8489117053927336
95.0,2.1891618132748293e-05,75.0,0.0008140675984580001,0.5956702712389661,0.027524723274259002,1.0324066068659166,0.8755181839270045
109.0,1.03865802565003,91.0,0.003914600869268,0.224590680510133,0.74310397027772,0.9943162061444217,0.8192556410609064
71.0,1.661588777011895,124.0,0.015982437247411,0.31380635630588305,0.108728553222819,0.986714792434525,0.8428386122103648
158.0,0.031054086075930003,139.0,0.01082586226325,0.126200635206691,0.026338768980858,1.008314503776763,0.8330128948447622
153.0,0.0038572891885736626,24.0,3.512076765788447e-05,0.173,0.95215,1.0129513681581126,0.8375839922659377
132.0,0.34215067412088795,42.0,0.060891419718724936,0.678,0.30219,1.015627925939351,0.8246151742711112
74.0,0.6940729195724666,127.0,0.037673112284020455,0.179,0.80715,0.9244754043991612,0.7627293159788647
57.0,0.5760398120318215,32.0,0.0006686485389874898,0.503,0.30873,0.9878054718063307,0.8290148136705201
71.0,0.004684120943694125,95.0,0.00018633695746848896,0.434,0.38282,1.0503453510138523,0.9172064758963994
127.0,0.005527718265685844,14.0,0.07267181383512661,0.562,0.46519,0.9429980709260054,0.7750689561326202
76.0,0.06664968481730389,155.0,0.054571513653057936,0.455,0.14243,1.0129115568121734,0.8308932735208473
113.0,0.006990629735969194,97.0,0.008630316044750003,0.632,0.57253,1.0389621983170827,0.8897743378574552
113.0,0.11660951794128682,74.0,0.009185819344683968,0.166,0.92847,0.8911185020026633,0.7470238372888109
56.0,0.12158292856083491,245.0,0.09139827517264146,0.114,0.99436,0.5600777486623664,0.5581140650669376
50.0,0.1,250.0,1e-05,0.9,0.999,1.051053223981395,0.8940685746572447
71.0,0.0018265085099948531,15.0,0.00034989859612873005,0.219,0.59843,1.0056135184281996,0.8573945950047378
200.0,9.999997697415173,10.0,0.1,0.9,0.999,0.8658277022581459,0.8395636880960773
200.0,0.8217344603908379,10.0,0.014385670212555235,0.657,0.87029,0.9757838370359264,0.8625937077134845
109.0,0.10859804322910742,23.0,0.004812666857738955,0.212,0.66531,0.9770916841856337,0.8003119636409248
182.0,0.7589446432572287,23.0,0.04549907840448867,0.13,0.98967,0.7787232256268657,0.5757632437901499
92.0,0.13437355281747448,36.0,0.05561158843285942,0.814,0.18492,1.0181207244287034,0.8437763154562015
131.0,0.010038735231450071,13.0,0.0024213925395964297,0.166,0.86217,0.9263566540875736,0.7741636325385978
200.0,0.00927374179832099,10.0,0.05068826195541318,0.639,0.56185,0.9415529450186877,0.7919862699638743
200.0,0.0003303407116139197,10.0,0.004292077942620246,0.155,0.83978,0.8286805732904001,0.6890834773088824
200.0,0.0029083863654574705,15.0,0.000734969809753187,0.235,0.81859,1.0164657597840843,0.8471902111625331
200.0,0.3111830262558731,250.0,0.007007535394104581,0.511,0.77992,1.0288888613303555,0.8562904625027884
200.0,0.009923902756376267,100.0,0.02910215838632687,0.218,0.99845,0.5623599130555903,0.5556061173684468
200.0,0.003455499225784897,62.0,0.07225178817352551,0.129,0.63151,0.7274549048428949,0.611081343950369
200.0,0.7683013565498377,33.0,7.076845267055966e-05,0.255,0.80935,1.0279490016784487,0.8579972053788466
