hidden_layer_sizes,alpha,batch_size,learning_rate_init,power_t,momentum,score,generalization_score
78.0,3.883695706453229,237.0,0.0008689532004960001,0.202241135091972,0.0029054467420260004,1.0329074078067269,0.8511165584615803
155.0,5.244489926659613e-05,126.0,0.003395868952889,0.603652105657949,0.11188740474257401,0.9893786668629396,0.8273881249598135
125.0,0.033172779961338,183.0,0.000108141489166,0.33205822617954,0.016662743799897,1.032311295969666,0.8784807483136119
77.0,6.573466211768384,81.0,0.000141734398014,0.12908524487849402,0.003508343843278,1.0270880078558355,0.8608384632352041
124.0,0.024807944140628,63.0,0.011748020174759,0.35554280982451203,0.003187109691163,1.0084788112804013,0.8349695059922506
188.0,0.00030446901343944853,14.0,0.0023713109131609615,0.544,0.69468,0.9798275143448338,0.823456602237629
118.0,0.005536576435904655,55.0,1.886654605141019e-05,0.775,0.99868,1.0088819448884223,0.8340942399557748
200.0,0.0002852387995388032,10.0,0.09289131266053335,0.656,0.96912,0.481679808706964,0.5996729147420751
200.0,0.0045508497797794685,15.0,0.02178231830009346,0.563,0.92345,0.858284144185703,0.7173345592009857
75.0,0.00032267431739882896,13.0,0.006175101493193677,0.851,0.99823,0.8312371654567887,0.751426657244542
200.0,0.001666504919385333,248.0,0.08112944406326573,0.727,0.99874,1.1444222604262189,0.6620323696527287
152.0,0.00017004411258180046,19.0,0.07466352673604493,0.743,0.99657,0.641155200278346,0.6626137841746232
166.0,0.001918148824526431,137.0,0.0006944476298467678,0.655,0.99465,1.0032809928655582,0.8408483269664617
81.0,0.0008873458040166202,54.0,0.0771422852168183,0.899,0.99299,0.8534635278692608,0.8242531030500169
200.0,0.00522821092166242,32.0,0.05587738842050755,0.152,0.99783,0.5084527206813976,0.603386022876661
57.0,0.00031702513780457073,14.0,0.007610703449175189,0.159,0.99815,0.5213096577435363,0.5604464016029865
200.0,0.0014494865839530392,22.0,0.027846434798743356,0.253,0.7334,0.8469921878323714,0.7032209956805064
200.0,0.00018315028550338204,15.0,0.06761997408675904,0.164,0.99777,0.5038536286401728,0.6546267379198397
62.0,0.0012350041017612752,13.0,9.367346819956708e-05,0.203,0.9983,0.8858886886003111,0.7330521069273098
146.0,0.0002084636319614969,17.0,0.0053495345899388525,0.645,0.99847,0.956243558942415,0.5927876011424807
200.0,0.005000001101372406,11.0,0.028571431489151106,0.311,0.98167,0.48689176829077613,0.564824835443184
200.0,0.0014352560955582891,21.0,0.008316032922510104,0.899,0.99876,0.924201475807078,0.8652198549534962
58.0,0.007496119477979309,13.0,0.03267983085235917,0.753,0.99596,0.6175983576849814,0.5413704512389619
195.0,0.0018682728387290598,11.0,0.041834752116132794,0.814,0.99854,0.7638224751073827,0.5954928805239119
200.0,0.0032889994435010314,15.0,0.08316494411114428,0.779,0.97644,0.6335335633613075,0.568059932450287
51.0,0.0876273544210669,14.0,0.006816835280607578,0.378,0.99872,0.6195046804852088,0.747605722243932
200.0,0.0063728133669924145,44.0,0.06558585733616162,0.377,0.99732,0.5803565551597575,0.6025665239906511
60.0,0.03274338691407029,15.0,1.0558885975606154e-05,0.581,0.99783,0.9844786532401747,0.8164334224038083
200.0,0.0005006021379012531,10.0,0.03010895620678916,0.469,0.92679,0.6441134379107754,0.5670851144493813
61.0,0.004423863314801887,67.0,0.025707734143159505,0.574,0.82298,0.9948533754828002,0.8319464892539791
