hidden_layer_sizes,alpha,batch_size,learning_rate_init,power_t,momentum,score,generalization_score
200.0,3.938620672443622,41.0,0.099120175266208,0.16799104738110301,0.015472833880662002,0.38743842364532016,0.4444444444444444
108.0,0.10434609979357301,235.0,0.024279719592336,0.199039332673625,0.037446959101,0.3598522167487685,0.5555555555555556
117.0,0.00023848621577000003,138.0,0.045273919917888004,0.27307645938327,0.019584322761279003,0.33078817733990146,0.16666666666666666
191.0,0.468096526017641,182.0,0.016256611075126,0.12261807012299801,0.035828819856501,0.35985221674876844,0.3888888888888889
180.0,0.9438031971786861,209.0,0.00012365164457100002,0.11390227044541101,0.10263435748586001,0.34384236453201966,0.75
200.0,6.497331119311276,22.0,0.002910867920884515,0.594,0.67691,0.38743842364532016,0.4444444444444444
200.0,4.15281514774892,10.0,0.0011296614276492143,0.355,0.96921,0.38743842364532016,0.4444444444444444
169.0,1.7765343125155895,12.0,0.06868462002514476,0.187,0.83189,0.3522167487684729,0.4444444444444444
200.0,9.681679460713543,11.0,0.0013694412328191408,0.467,0.99797,0.7472906403940887,0.9444444444444444
200.0,1.9645477989808857,14.0,0.05702564419228897,0.474,0.99857,0.37315270935960587,0.4444444444444444
200.0,1.1327623348848916,73.0,0.007434281471138976,0.615,0.99867,0.43694581280788186,0.4444444444444444
200.0,4.61545265114566,72.0,0.01237790656259994,0.492,0.96171,0.32413793103448274,0.4444444444444444
200.0,1.9044952770798107,67.0,0.009620691751356788,0.342,0.87642,0.38743842364532016,0.4444444444444444
150.0,1.0613897762316125,17.0,0.00037262518100329695,0.839,0.82542,0.3593596059113301,0.4444444444444444
200.0,0.3522919341764688,16.0,0.0223011675195517,0.759,0.85323,0.38743842364532016,0.4444444444444444
159.0,1.4702415769585317,108.0,0.09990211899073671,0.534,0.99899,0.38743842364532016,0.4444444444444444
167.0,9.660097282007554,73.0,0.00024358895932507328,0.557,0.99829,0.38743842364532016,0.4444444444444444
200.0,6.057581975073512,117.0,0.0005245864878931389,0.648,0.9987,0.29556650246305416,0.7222222222222222
123.0,0.444623793782224,46.0,0.00034981844101763295,0.221,0.54643,0.41428571428571426,0.5833333333333334
112.0,0.18166396965452647,48.0,0.09540964940916118,0.877,0.70238,0.3384236453201971,0.4444444444444444
200.0,6.599301951657069,12.0,0.000884404411056996,0.638,0.77817,0.422167487684729,0.4444444444444444
58.0,0.07757209131120808,33.0,0.00017298908438417583,0.486,0.95598,0.5785714285714285,0.6388888888888888
96.0,0.27243932776206936,24.0,0.0004566013592488231,0.346,0.95811,0.465024630541872,0.6666666666666666
61.0,0.22183047032665185,21.0,0.0889331550704214,0.191,0.94788,0.3445812807881773,0.16666666666666666
200.0,1.0806008380092387,12.0,3.991058558654547e-05,0.688,0.91687,0.3716748768472906,0.7222222222222222
200.0,9.443702559337295,13.0,0.00982788803270021,0.341,0.98782,0.37364532019704433,0.4444444444444444
200.0,2.8056209769469715,141.0,0.00029415280898622566,0.533,0.90128,0.29556650246305416,0.16666666666666666
200.0,0.19567326874088495,50.0,0.01150065299928176,0.297,0.80934,0.36600985221674875,0.4444444444444444
200.0,1.1428570192341538,101.0,0.0011093362378732713,0.2,0.98723,0.32364532019704434,0.4444444444444444
164.0,2.420215845495354,114.0,0.009641644179453604,0.375,0.94334,0.30935960591133005,0.3888888888888889
