hidden_layer_sizes,alpha,batch_size,learning_rate_init,power_t,momentum,score,generalization_score
78.0,3.883695706453229,237.0,0.0008689532004960001,0.202241135091972,0.0029054467420260004,0.49827586206896557,0.75
155.0,5.244489926659613e-05,126.0,0.003395868952889,0.603652105657949,0.11188740474257401,0.37315270935960587,0.3888888888888889
125.0,0.033172779961338,183.0,0.000108141489166,0.33205822617954,0.016662743799897,0.3384236453201971,0.1388888888888889
77.0,6.573466211768384,81.0,0.000141734398014,0.12908524487849402,0.003508343843278,0.37241379310344824,0.4166666666666667
124.0,0.024807944140628,63.0,0.011748020174759,0.35554280982451203,0.003187109691163,0.3169950738916256,0.3888888888888889
200.0,3.535776459160529,100.0,0.00018086969240281968,0.365,0.10678,0.3238916256157635,0.3055555555555556
200.0,0.023686102263967185,40.0,0.007773190299072045,0.401,0.37218,0.38743842364532016,0.4444444444444444
144.0,0.008460244221893608,25.0,0.0035914332575018118,0.355,0.57764,0.29556650246305416,0.16666666666666666
192.0,0.05407285493099669,79.0,0.009326437839255465,0.782,0.72246,0.35985221674876844,0.4444444444444444
200.0,0.277282077961543,19.0,0.008951188440583199,0.176,0.99808,0.37364532019704433,0.4444444444444444
200.0,0.4238866119380016,248.0,0.0008764117671775548,0.333,0.99036,0.4012315270935961,0.5277777777777778
158.0,0.7901455526278722,34.0,6.828927468369922e-05,0.341,0.71247,0.5004926108374385,0.5
88.0,0.912247958206905,33.0,0.006174204358610633,0.209,0.85324,0.3312807881773399,0.3888888888888889
166.0,0.12997427392078434,83.0,0.016052545146176093,0.337,0.96718,0.3455665024630542,0.16666666666666666
179.0,0.45826754380556145,38.0,0.0005479095875918911,0.596,0.99757,0.3027093596059113,0.5277777777777778
178.0,0.08267880672948419,28.0,0.0006250001189514493,0.657,0.96519,0.4443349753694582,0.4166666666666667
168.0,0.16875393170146233,11.0,0.009909745473327148,0.239,0.99232,0.37364532019704433,0.4444444444444444
158.0,0.7901455526278722,34.0,6.828927468369922e-05,0.341,0.71247,0.5004926108374385,0.5
76.0,0.022266061280687453,22.0,2.257027756594007e-05,0.303,0.94606,0.4428571428571429,0.7777777777777778
200.0,0.4287678366659184,32.0,0.00019384129386618124,0.217,0.94359,0.564039408866995,0.7222222222222222
200.0,0.6384739756285849,43.0,0.00027468294815319885,0.728,0.99538,0.41453201970443343,0.3888888888888889
200.0,0.38497400040764657,50.0,0.0012686876141819086,0.161,0.97792,0.3445812807881773,0.4444444444444444
124.0,0.392399097634094,23.0,0.009263058354809861,0.413,0.97739,0.38743842364532016,0.4444444444444444
200.0,0.5920501561581619,14.0,0.0004890865277235851,0.191,0.93829,0.3874384236453202,0.4444444444444444
155.0,0.5303624888848323,32.0,0.00019951662972188798,0.146,0.99754,0.626600985221675,0.7222222222222222
200.0,0.4463898386258745,29.0,2.9954418974271907e-05,0.34,0.95054,0.3800492610837439,0.5555555555555556
200.0,0.4185568944475378,117.0,0.0066971264649800235,0.486,0.97427,0.37364532019704433,0.4444444444444444
183.0,0.5741661697545494,20.0,6.801409129111146e-05,0.496,0.73967,0.6967980295566502,0.7222222222222222
162.0,0.19630406820003488,51.0,0.0007146702436728709,0.151,0.99007,0.4142857142857143,0.3888888888888889
126.0,0.004774828748265824,13.0,0.005847962782103633,0.385,0.9951,0.29556650246305416,0.16666666666666666
