max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
7.0,0.011265210225126,0.274831238939354,0.054422714725212006,0.069008212877464,0.036168510137228,1.0043711746891228,0.8375444328238856
4.0,0.172123011285296,0.14982733683726102,0.028248176259675004,0.17360272472826802,0.07840682962187401,0.8802797649611506,0.7949868137531776
3.0,0.10590453897230101,0.092219932823457,0.21250560448987502,0.5060846317508411,0.068447432971658,0.861589933383567,0.7819731799171628
13.0,0.014419271426492,0.25262304506085204,0.012892792521465002,0.07151151593956201,0.01455982567691,0.998052253468569,0.8375444328238856
3.0,0.15519793585483901,0.11300600030211701,0.015162093706799001,0.027520151502054002,0.039018899440327,0.844515286074131,0.7622432782345168
8.0,0.2332,0.0001,0.011,0.0195,0.025,0.5354827699911178,0.5860944888485825
11.0,0.7042,0.0001,0.0187,0.2781,0.019,0.564806599539508,0.6006600936324956
8.0,0.2645,0.0001,0.0121,0.0101,0.0139,0.5314984492840754,0.662660823126328
9.0,0.1486,0.0001,0.0101,0.0196,0.0101,0.5817499658337898,0.6717004522329717
12.0,0.3626,0.0001,0.0101,0.0101,0.0101,0.5454668135099835,0.6540131198621766
7.0,0.2188,0.0056,0.0262,0.0103,0.0247,0.552668202996724,0.6016284567509399
9.0,0.1422,0.1285,0.0101,0.0142,0.0101,0.850049217522967,0.7622432782345168
9.0,0.1463,0.005,0.0101,0.0101,0.0101,0.606889309931001,0.6345325758910395
7.0,0.4197,0.001,0.0101,0.0101,0.0101,0.5181548791255356,0.6468433305189123
9.0,0.2399,0.0467,0.0101,0.0101,0.0236,0.6286611042983952,0.624979197865931
11.0,0.4753,0.0001,0.0102,0.0101,0.0102,0.5396425719777024,0.6353886689230293
13.0,0.4523,0.0184,0.0453,0.0839,0.049,0.5447744755318927,0.6141956842238014
14.0,0.3567,0.07,0.0101,0.0101,0.0101,0.6116722550916704,0.6218544461349997
13.0,0.2063,0.1,0.0101,0.0101,0.0101,0.6629381250493227,0.6792552369045656
11.0,0.3679,0.0021,0.0317,0.0114,0.0403,0.5436576534781749,0.5786240960752842
14.0,0.6532,0.0274,0.0332,0.0302,0.0275,0.5219667071017862,0.6463436207731509
10.0,0.259,0.09,0.0247,0.0437,0.0151,0.6433728526288636,0.6644927486036536
12.0,0.5926,0.0299,0.0164,0.1214,0.0359,0.5195295910700859,0.6426790690921368
15.0,0.5334,0.1,0.0101,0.0101,0.0101,0.5968755080212806,0.6120651520893702
12.0,0.4125,0.0043,0.0123,0.0211,0.0142,0.5435007914442264,0.6526969340129126
11.0,0.5455,0.0077,0.011,0.0111,0.0109,0.5323497129612843,0.5971958526813957
14.0,0.5465,0.0001,0.0101,0.0101,0.0101,0.53746480251921,0.6440877583412733
14.0,0.6249,0.1748,0.0113,0.0103,0.0113,0.6270642841586562,0.6505115809727732
9.0,0.4467,0.2125,0.0101,0.0101,0.0101,0.8199048791030217,0.7031092629609182
11.0,0.1899,0.0001,0.0101,0.0101,0.0101,0.5903666217584743,0.6645978805702508
