max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
15.0,0.12361635568470201,0.48634217998244206,0.161502478063277,0.24683810216787802,0.023186415725322002,0.38743842364532016,0.4444444444444444
15.0,0.010290425114510001,0.126491181191721,0.054310392782503006,0.35922287866378605,0.021583731917407003,0.8736453201970443,0.9722222222222222
13.0,0.917294948261656,0.08192112070234901,0.102237798808069,0.010421565748011001,0.045017488943327,0.9224137931034482,0.8333333333333334
2.0,0.8112044630651181,0.21807332343989802,0.401751700754077,0.370834301903653,0.291204965854912,0.38743842364532016,0.4444444444444444
3.0,0.014111397905356001,0.30037136068888404,0.019226752087066,0.29077647894117903,0.049017393208869005,0.38743842364532016,0.4444444444444444
15.0,0.9818,0.0001,0.0101,0.0101,0.0101,0.9298029556650247,0.9166666666666666
15.0,0.9899,0.0001,0.0101,0.0101,0.0101,0.9298029556650247,0.9166666666666666
15.0,0.9889,0.0001,0.0101,0.0101,0.0101,0.9298029556650247,0.9166666666666666
15.0,0.9821,0.0001,0.0134,0.0789,0.0218,0.9438423645320198,0.9444444444444444
15.0,0.9822,0.0001,0.0134,0.0788,0.0218,0.9438423645320198,0.9444444444444444
15.0,0.9832,0.0001,0.0132,0.0786,0.0218,0.9438423645320198,0.9444444444444444
15.0,0.9833,0.0001,0.0132,0.0787,0.0218,0.9438423645320198,0.9444444444444444
15.0,0.9832,0.0001,0.0132,0.0787,0.0218,0.9438423645320198,0.9444444444444444
15.0,0.9831,0.0001,0.0132,0.0787,0.0218,0.9438423645320198,0.9444444444444444
15.0,0.9834,0.0001,0.0132,0.0787,0.0218,0.9438423645320198,0.9444444444444444
15.0,0.9832,0.0001,0.0132,0.0787,0.0218,0.9438423645320198,0.9444444444444444
15.0,0.9833,0.0001,0.0132,0.0787,0.0218,0.9438423645320198,0.9444444444444444
15.0,0.9835,0.0001,0.0132,0.0786,0.0218,0.9438423645320198,0.9444444444444444
15.0,0.9833,0.0001,0.0132,0.0787,0.0218,0.9438423645320198,0.9444444444444444
15.0,0.9833,0.0001,0.0132,0.0787,0.0218,0.9438423645320198,0.9444444444444444
15.0,0.9833,0.0001,0.0132,0.0787,0.0218,0.9438423645320198,0.9444444444444444
15.0,0.9833,0.0001,0.0132,0.0787,0.0218,0.9438423645320198,0.9444444444444444
15.0,0.9833,0.0001,0.0132,0.0787,0.0218,0.9438423645320198,0.9444444444444444
15.0,0.9833,0.0001,0.0132,0.0787,0.0218,0.9438423645320198,0.9444444444444444
15.0,0.9833,0.0001,0.0132,0.0787,0.0218,0.9438423645320198,0.9444444444444444
15.0,0.9833,0.0001,0.0132,0.0787,0.0218,0.9438423645320198,0.9444444444444444
15.0,0.9835,0.0001,0.0132,0.0786,0.0218,0.9438423645320198,0.9444444444444444
15.0,0.9833,0.0001,0.0132,0.0787,0.0218,0.9438423645320198,0.9444444444444444
15.0,0.9833,0.0001,0.0132,0.0787,0.0218,0.9438423645320198,0.9444444444444444
15.0,0.9833,0.0001,0.0132,0.0787,0.0218,0.9438423645320198,0.9444444444444444
