max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
9.0,0.258943323491781,0.14545236945647202,0.07301276842154,0.6053358137165971,0.32727366913738304,0.8943349753694582,0.9166666666666666
3.0,0.025916788312907002,0.025733601650414002,0.055597475198167004,0.011471547768812,0.059174926217381005,0.930295566502463,0.9166666666666666
10.0,0.035954977598076004,0.338127450990065,0.099695146946049,0.011165009283219,0.088018302545044,0.38743842364532016,0.4444444444444444
5.0,0.06735821318219401,0.141762540885659,0.148435914494946,0.075680665183566,0.018413537756286,0.845320197044335,0.9722222222222222
9.0,0.360764343380227,0.153181766188089,0.023722057013521,0.059463312150988004,0.38253570233160905,0.9160098522167488,0.9166666666666666
10.0,0.0999,0.0001,0.0101,0.0524,0.0101,0.9443349753694582,0.9722222222222222
10.0,0.101,0.0001,0.0101,0.0101,0.0101,0.9509852216748769,1.0
12.0,0.5034,0.0001,0.0134,0.0384,0.0123,0.958128078817734,0.9166666666666666
13.0,0.5091,0.0001,0.0177,0.0467,0.0175,0.951231527093596,0.9444444444444444
13.0,0.4976,0.0001,0.0134,0.0406,0.0123,0.958128078817734,0.9166666666666666
14.0,0.4995,0.0001,0.0101,0.0269,0.0101,0.972167487684729,0.9444444444444444
15.0,0.4999,0.0001,0.0101,0.0101,0.0101,0.972167487684729,0.9444444444444444
15.0,0.4899,0.0001,0.0101,0.0101,0.0101,0.972167487684729,0.9444444444444444
15.0,0.5,0.0001,0.0101,0.0101,0.0101,0.972167487684729,0.9444444444444444
15.0,0.5,0.0001,0.0101,0.0101,0.0101,0.972167487684729,0.9444444444444444
15.0,0.5,0.0001,0.0101,0.0101,0.0101,0.972167487684729,0.9444444444444444
15.0,0.5,0.0001,0.0101,0.0101,0.0101,0.972167487684729,0.9444444444444444
15.0,0.5,0.0001,0.0101,0.0101,0.0101,0.972167487684729,0.9444444444444444
15.0,0.5,0.0001,0.0101,0.0101,0.0101,0.972167487684729,0.9444444444444444
14.0,0.4995,0.0001,0.0101,0.0269,0.0101,0.972167487684729,0.9444444444444444
15.0,0.5,0.0001,0.0101,0.0101,0.0101,0.972167487684729,0.9444444444444444
15.0,0.5,0.0001,0.0101,0.0101,0.0101,0.972167487684729,0.9444444444444444
15.0,0.5,0.0001,0.0101,0.0101,0.0101,0.972167487684729,0.9444444444444444
15.0,0.5,0.0001,0.0101,0.0101,0.0101,0.972167487684729,0.9444444444444444
15.0,0.5,0.0001,0.0101,0.0101,0.0101,0.972167487684729,0.9444444444444444
15.0,0.5,0.0001,0.0101,0.0101,0.0101,0.972167487684729,0.9444444444444444
15.0,0.5,0.0001,0.0101,0.0101,0.0101,0.972167487684729,0.9444444444444444
15.0,0.5,0.0001,0.0101,0.0101,0.0101,0.972167487684729,0.9444444444444444
15.0,0.5,0.0001,0.0101,0.0101,0.0101,0.972167487684729,0.9444444444444444
15.0,0.5,0.0001,0.0101,0.0101,0.0101,0.972167487684729,0.9444444444444444
