max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
15.0,0.12361635568470201,0.48634217998244206,0.161502478063277,0.24683810216787802,0.023186415725322002,1.0127954795039702,1.0723003455778213
15.0,0.010290425114510001,0.126491181191721,0.054310392782503006,0.35922287866378605,0.021583731917407003,1.0106891694151758,1.0723003455778215
13.0,0.917294948261656,0.08192112070234901,0.102237798808069,0.010421565748011001,0.045017488943327,0.9398072911884985,1.0929704671460037
2.0,0.8112044630651181,0.21807332343989802,0.401751700754077,0.370834301903653,0.291204965854912,1.0127954795039706,1.0723003455778215
3.0,0.014111397905356001,0.30037136068888404,0.019226752087066,0.29077647894117903,0.049017393208869005,1.0127954795039706,1.0723003455778215
8.0,0.5282,0.0001,0.0116,0.0463,0.0101,1.106556901481355,1.0169185386355588
12.0,0.9724,0.0001,0.0101,0.0101,0.0101,0.974947523149237,1.339397165948827
9.0,0.5591,0.0001,0.0101,0.0553,0.0101,0.8968333405694932,1.0217221829727823
8.0,0.5501,0.001,0.0101,0.0382,0.0101,0.9982628991982981,0.8896172107549538
9.0,0.3001,0.0045,0.0115,0.1156,0.0276,0.8009017501873246,0.9041858847639515
7.0,0.3384,0.005,0.0249,0.1785,0.0299,0.8453058878481319,1.0785636377100376
9.0,0.1334,0.2053,0.0157,0.0219,0.0323,1.0181482191436662,1.0723003455778213
7.0,0.1972,0.0001,0.0101,0.0101,0.0101,0.9736155620425194,1.0857686795641863
9.0,0.2849,0.0764,0.0145,0.0179,0.0299,0.87127838025282,1.0623733102671715
6.0,0.2416,0.0421,0.0101,0.0101,0.0101,0.9386729754535921,1.0225340981633848
10.0,0.2301,0.2061,0.0197,0.2182,0.0347,1.0181482191436662,1.0723003455778213
7.0,0.5542,0.0884,0.0226,0.0561,0.0366,0.8640413250274668,1.0623733102671715
11.0,0.78,0.0001,0.0101,0.0101,0.0101,1.0294204116448329,1.2888343500513129
10.0,0.3176,0.0001,0.0101,0.0101,0.0101,1.0871051625306818,1.0791552409018217
11.0,0.2772,0.1,0.0101,0.0101,0.049,0.87127838025282,1.0623733102671715
8.0,0.0101,0.0101,0.0101,0.0101,0.0101,1.006145555765483,1.2306543438506021
9.0,0.2001,0.0145,0.0115,0.0499,0.0216,0.8821800212599256,1.0353273327715247
10.0,0.2671,0.0441,0.0101,0.0101,0.0101,0.8500312300565722,0.9466899565046976
14.0,0.2946,0.001,0.0101,0.0101,0.0101,1.101639338631542,1.161249201321032
12.0,0.3463,0.0001,0.0117,0.0251,0.0101,1.1264589177101993,1.1450491918935652
9.0,0.9889,0.0422,0.0112,0.1501,0.049,0.8409158735323711,1.0783048632731012
9.0,0.1247,0.0689,0.0102,0.0397,0.0208,0.958657105878667,1.0884641963096116
9.0,0.5501,0.0101,0.0101,0.0101,0.0101,1.1058330278022077,1.0132798230410833
10.0,0.7525,0.1412,0.0142,0.2325,0.0199,0.993758026177084,1.0623733102671715
12.0,0.471,0.0111,0.0173,0.0223,0.0343,0.9225495445540786,1.2188820124566047
