max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
9.0,0.267458909988376,0.30138168803582105,0.083360328995513,0.070058434405707,0.123505898079574,1.0127954795039702,1.0723003455778213
7.0,0.6020791473690711,0.48183138025051403,0.044472480364563007,0.38018445062536704,0.078331441745601,1.0127954795039706,1.0723003455778215
9.0,0.7033204209752381,0.035518029098943006,0.014036718835817,0.010973585341781,0.25544111374655504,0.9446800536044645,1.1283314656387569
12.0,0.544787159447375,0.48930917111638206,0.22425114674628402,0.08335745696734101,0.20856784511275603,1.0127954795039706,1.0723003455778215
3.0,0.18925567537030202,0.07167664370452301,0.39507149928225904,0.110006634215878,0.050218066274631004,1.0140030326657743,1.0723003455778215
10.0,0.3687,0.0001,0.0101,0.0101,0.0101,0.989369789410343,1.112092191091307
9.0,0.9,0.0001,0.0101,0.0101,0.0101,1.0324417277483833,1.202567376314818
7.0,0.8321,0.1812,0.0153,0.0109,0.2229,1.0127954795039702,1.0723003455778213
12.0,0.7366,0.0654,0.0101,0.0101,0.0101,0.8892851154340583,1.0929704671460032
13.0,0.7287,0.2112,0.0101,0.0101,0.1293,1.012571514786664,1.0723003455778213
11.0,0.5489,0.3075,0.0101,0.0101,0.0101,1.0127954795039702,1.0723003455778213
5.0,0.704,0.0299,0.0101,0.0101,0.0101,0.8585133526704561,1.2029115725237014
5.0,0.7201,0.1456,0.0101,0.0101,0.0499,0.993758026177084,1.0623733102671715
11.0,0.7433,0.1502,0.0101,0.0135,0.0101,0.993758026177084,1.0623733102671715
6.0,0.5966,0.1174,0.0101,0.0101,0.0101,0.8712783802528202,1.0623733102671715
6.0,0.1967,0.0489,0.0101,0.0328,0.0101,0.7652122763303283,1.169792971299473
6.0,0.1569,0.2305,0.0101,0.0101,0.0101,1.028280222041003,1.0723003455778213
5.0,0.25,0.25,0.25,0.25,0.25,1.0127954795039702,1.0723003455778213
7.0,0.1234,0.0456,0.0101,0.0199,0.0101,0.89862166976672,1.025908695965686
13.0,0.5035,0.0001,0.0101,0.0101,0.0101,1.2059561609689617,1.1002467951314105
6.0,0.5461,0.001,0.0101,0.1442,0.0101,0.8622215492063727,1.1194964274549455
10.0,0.5467,0.0057,0.0117,0.0108,0.0133,1.096612884710963,1.0788280632147802
5.0,0.0101,0.0001,0.0101,0.0101,0.0101,1.0310648925485604,1.094421694337762
11.0,0.5999,0.0001,0.0101,0.0102,0.0101,1.1416592481348082,1.0895728239836324
4.0,0.6363,0.0026,0.0102,0.0101,0.0101,0.9182154103033706,1.2332784992935537
12.0,0.2051,0.0049,0.0101,0.0101,0.0101,0.8661244552301837,1.047569909761234
8.0,0.2624,0.0129,0.0101,0.0101,0.0225,0.9020645488098638,1.043443188559686
7.0,0.5216,0.0924,0.0101,0.0101,0.0101,0.9007321770305085,1.0623733102671715
4.0,0.5151,0.0026,0.0101,0.0101,0.0101,1.033243612236523,1.0724715108356744
5.0,0.4,0.0001,0.0101,0.0101,0.0101,1.011425574011941,1.3314176396073665
