max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
7.0,0.011265210225126,0.274831238939354,0.054422714725212006,0.069008212877464,0.036168510137228,1.0127954795039702,1.0723003455778213
4.0,0.172123011285296,0.14982733683726102,0.028248176259675004,0.17360272472826802,0.07840682962187401,0.9937580261770844,1.0623733102671722
3.0,0.10590453897230101,0.092219932823457,0.21250560448987502,0.5060846317508411,0.068447432971658,0.9161176488788948,1.1069329301881305
13.0,0.014419271426492,0.25262304506085204,0.012892792521465002,0.07151151593956201,0.01455982567691,1.0127954795039706,1.0723003455778215
3.0,0.15519793585483901,0.11300600030211701,0.015162093706799001,0.027520151502054002,0.039018899440327,0.8712783802528203,1.0623733102671722
4.0,0.1815,0.0804,0.0115,0.0198,0.0489,0.8712783802528202,1.0623733102671715
4.0,0.1635,0.0782,0.0201,0.1354,0.0254,0.8712783802528202,1.0623733102671715
8.0,0.5367,0.0025,0.0215,0.1205,0.0385,0.8959030237938647,1.1964835294552199
5.0,0.1329,0.1325,0.0182,0.0291,0.0316,1.0106891694151756,1.0723003455778213
5.0,0.1859,0.0069,0.0142,0.0812,0.0226,0.808620288203994,1.1964421965226102
5.0,0.1999,0.068,0.0186,0.0146,0.0441,0.8389070523744951,1.0623733102671715
7.0,0.1134,0.0238,0.0115,0.0143,0.0458,0.8775304506189485,1.025908695965686
5.0,0.1265,0.08,0.0101,0.0101,0.0101,0.958657105878667,1.0884641963096116
8.0,0.5924,0.0627,0.0315,0.2975,0.1378,1.0353882419195966,1.1135765562641633
7.0,0.3055,0.0355,0.0102,0.0991,0.0104,0.8879551903560754,0.9466899565046976
6.0,0.2688,0.0345,0.0107,0.0457,0.0415,0.9205524950391691,0.9556812865101059
9.0,0.4449,0.0001,0.0101,0.0101,0.0101,0.9858994109162241,1.4340560609292166
9.0,0.4239,0.0228,0.0101,0.0101,0.0101,0.8306889185003449,1.1917322152136953
10.0,0.9517,0.0001,0.0101,0.0101,0.0101,0.9417254475699753,1.30871963109683
6.0,0.17,0.1,0.02,0.1,0.02,0.8712783802528202,1.0623733102671715
12.0,0.1109,0.0144,0.0177,0.0286,0.0291,0.9576775839528626,1.0257657849694766
8.0,0.5119,0.0227,0.0101,0.0101,0.0101,0.9788232348106419,1.1348407039324844
12.0,0.4545,0.0075,0.0101,0.0101,0.0101,1.0522631188847735,1.1877357680471383
4.0,0.1705,0.0778,0.0261,0.0526,0.0213,0.8625405501333299,1.0623733102671715
9.0,0.2054,0.0481,0.0175,0.0333,0.0235,0.924364857285196,1.0225340981633848
9.0,0.3136,0.0376,0.0103,0.0115,0.0101,0.8138238115926499,0.9466899565046976
7.0,0.43,0.0249,0.0101,0.0101,0.0101,0.8366056057010024,1.1917322152136953
5.0,0.1519,0.0324,0.0101,0.0121,0.0253,0.7608175495171016,1.2006102068009645
5.0,0.1683,0.02,0.0101,0.0101,0.0101,0.8114062104831998,0.9626770658730885
5.0,0.1976,0.0372,0.0101,0.0132,0.0101,0.8057116333504923,1.1761621308994872
