alpha,batch_size,depth,learning_rate_init,width,acc,bal_acc,f1,precision,generalization_score,time_init,time_final,score
0.00027825593,64,2,0.0059948424,101,0.7306666666666667,0.5719298245614035,0.5764297841682022,0.5982747248271442,0.7306666666666667,1700158119.8058882,1700158119.863241,0.8053811659192824
0.0021544348,25,3,1.0,64,0.76,0.5,0.4318181818181818,0.38,0.76,1700158119.864624,1700158119.9086773,0.7623318385650224
0.016681006,40,2,0.27825594,25,0.76,0.5342105263157895,0.5034020555776653,0.5741128343408762,0.76,1700158119.9107273,1700158119.9544067,0.7641255605381165
7.742637e-08,4,3,0.07742637,645,0.76,0.5,0.4318181818181818,0.38,0.76,1700158119.956457,1700158119.9999332,0.7623318385650224
1.0,101,2,0.07742637,25,0.7466666666666667,0.5482456140350876,0.541569427025621,0.6001959739119529,0.7466666666666667,1700158120.0019972,1700158120.0449479,0.7838565022421525
0.00027825593,40,3,0.0004641589,101,0.7413333333333334,0.5941520467836258,0.6018062033893647,0.6245406038853619,0.7413333333333334,1700158122.9719868,1700158123.0399811,0.8098654708520179
0.016681006,10,3,0.021544347,256,0.76,0.5912280701754387,0.5998707600634228,0.6481186868686869,0.76,1700158125.837511,1700158125.9007676,0.7838565022421525
0.00027825593,6,2,0.0059948424,645,0.752,0.6011695906432749,0.6082048552668389,0.6411996132657033,0.752,1700158127.640138,1700158127.6976914,0.8062780269058296
0.00027825593,4,2,0.0004641589,645,0.736,0.5906432748538011,0.5977677853536166,0.616986380444868,0.736,1700158129.4387376,1700158129.5052676,0.8089686098654709
4.641589e-06,4,3,0.0004641589,645,0.728,0.5891812865497076,0.5928194044079282,0.6053437583236011,0.728,1700158181.1347558,1700158181.2007887,0.8197309417040358
0.00027825593,6,3,0.021544347,645,0.7706666666666668,0.5868421052631579,0.592601183556919,0.6887050458101985,0.7706666666666668,1700158183.8855062,1700158183.940486,0.7847533632286995
1.0,4,3,0.0004641589,256,0.76,0.5,0.4318181818181818,0.38,0.76,1700158186.7958848,1700158186.847024,0.7623318385650224
0.00027825593,16,3,0.00012915497,645,0.7253333333333334,0.5874269005847953,0.5933053126889789,0.6060931537808515,0.7253333333333334,1700158241.0674944,1700158241.1293585,0.8080717488789236
0.00027825593,10,1,0.0004641589,645,0.7573333333333334,0.5932748538011696,0.6022128527151597,0.6441698232323233,0.7573333333333334,1700158243.1557605,1700158243.2182238,0.7874439461883409
4.641589e-06,4,3,0.0004641589,645,0.728,0.5891812865497076,0.5928194044079282,0.6053437583236011,0.728,1700158245.9160926,1700158245.9827285,0.8197309417040358
0.00027825593,64,3,0.0004641589,645,0.7146666666666666,0.5766081871345029,0.5785593029114016,0.5868167000889488,0.7146666666666666,1700158301.984562,1700158302.0432212,0.8080717488789236
0.00027825593,10,2,0.0004641589,645,0.7413333333333334,0.5941520467836257,0.6023469644209111,0.6270254654271047,0.7413333333333334,1700158303.7951872,1700158303.8409848,0.8152466367713005
0.00027825593,4,3,0.0004641589,645,0.7306666666666667,0.5871345029239766,0.5933100288063164,0.610315985087567,0.7306666666666667,1700158305.471822,1700158305.524787,0.811659192825112
0.00027825593,25,3,0.0004641589,645,0.7386666666666666,0.5961988304093567,0.6030000837520363,0.625123883830351,0.7386666666666666,1700158362.954499,1700158363.014039,0.810762331838565
0.00027825593,4,3,0.0004641589,645,0.7306666666666667,0.5871345029239766,0.5933100288063164,0.610315985087567,0.7306666666666667,1700158364.3535028,1700158364.41418,0.811659192825112
1e-08,64,2,0.0004641589,645,0.7413333333333334,0.5865497076023392,0.5932200527524273,0.619252658037362,0.7413333333333334,1700158420.9163966,1700158420.9718513,0.7865470852017937
4.641589e-06,4,2,0.0004641589,645,0.736,0.6058479532163742,0.610507888178006,0.6229975728798564,0.736,1700158423.1445782,1700158423.210446,0.8080717488789239
0.0021544348,4,3,0.0004641589,645,0.7573333333333333,0.5932748538011696,0.6006115043661315,0.6465422885572139,0.7573333333333333,1700158424.8281512,1700158424.8759718,0.7955156950672645
0.00027825593,4,3,0.0004641589,645,0.7306666666666667,0.5871345029239766,0.5933100288063164,0.610315985087567,0.7306666666666667,1700158540.9800558,1700158541.030649,0.811659192825112
0.00027825593,6,3,0.0004641589,256,0.7333333333333334,0.5964912280701754,0.6019907056248942,0.6161138718058171,0.7333333333333334,1700158542.9639041,1700158543.030872,0.8215246636771301
0.00027825593,6,3,0.0004641589,645,0.7386666666666666,0.5961988304093567,0.6034718000962489,0.6229133178979491,0.7386666666666666,1700158544.269929,1700158544.3184693,0.8242152466367714
0.00027825593,6,3,0.0004641589,645,0.7386666666666666,0.5961988304093567,0.6034718000962489,0.6229133178979491,0.7386666666666666,1700158605.301489,1700158605.368614,0.8242152466367714
0.00027825593,6,3,0.0004641589,645,0.7386666666666666,0.5961988304093567,0.6034718000962489,0.6229133178979491,0.7386666666666666,1700158661.3683255,1700158661.4370487,0.8242152466367714
0.00027825593,10,3,0.0004641589,645,0.7306666666666666,0.5985380116959065,0.6049471381321354,0.6174221246058182,0.7306666666666666,1700158663.142939,1700158663.2096238,0.8188340807174888
0.00027825593,6,3,0.0004641589,645,0.7386666666666666,0.5961988304093567,0.6034718000962489,0.6229133178979491,0.7386666666666666,1700158665.9293966,1700158665.979233,0.8242152466367714
