C,gamma,tol,score,generalization_score
20.3228544324115,0.00010615152355600001,0.00157997389536,0.9406593406593406,0.9385964912280702
20.228662931987557,0.000263249649781,0.00020957490791900001,0.9340659340659341,0.9210526315789473
4.110985094345334,0.000416170187692,0.00015798603319000003,0.9296703296703297,0.9210526315789473
6.316577446325136,0.00041795914565300005,0.0013078814409400001,0.9340659340659341,0.9210526315789473
2.533610417321417,0.00032627073497700003,5.467130776888184e-05,0.9318681318681319,0.956140350877193
267.8551494532334,0.000323242159860019,0.02195777850991895,0.9318681318681319,0.9385964912280702
326.9640468343053,0.00010543140644403178,0.07596277122392223,0.9296703296703297,0.9035087719298246
43.571248050308405,0.00011847916915561187,0.08541577781055584,0.9494505494505494,0.9210526315789473
43.13204006994164,0.0009148733986522774,0.04107547553423993,0.9164835164835166,0.9035087719298246
38.361890380502736,0.0006087416259975652,0.00043779974069185117,0.9318681318681319,0.9122807017543859
1.3140140230390376,0.0007816044079995994,0.0019827474499706185,0.9186813186813187,0.9298245614035088
86.59643233600653,0.0002723723387855586,0.033000133743691984,0.9340659340659341,0.9298245614035088
752.3154831868716,0.00018664957268890595,0.0025972717989617487,0.9296703296703297,0.9210526315789473
5.490349610252037,0.00014934579532349177,3.9395144700012224e-05,0.9384615384615385,0.956140350877193
996.3226419544181,0.00010000299340542238,0.09999976974175581,0.9318681318681319,0.9122807017543859
999.7697679981561,0.0009999976974175576,0.01,0.9164835164835166,0.9035087719298246
1.100525221420542,0.0006071248371644662,0.0024179153925377593,0.9252747252747253,0.9473684210526315
1.0675789450994941,0.000689976024498963,0.08393587071995927,0.9230769230769231,0.9298245614035088
1.0078595144150302,0.0006425944939598937,0.006818219838675317,0.9230769230769231,0.9473684210526315
1.125382091937632,0.00013967542452020468,4.873307323608876e-05,0.9384615384615385,0.956140350877193
1.451108880791429,0.0002057571804394188,0.006959408031263296,0.9406593406593406,0.956140350877193
1.0083237577615514,0.00010000069077791376,0.09998333067341336,0.9384615384615385,0.956140350877193
1.7230584105672022,0.00042692933804715666,0.07109698761042192,0.9318681318681319,0.9473684210526315
173.46026278792857,0.00043888829650087205,0.0899497581530035,0.9318681318681319,0.9298245614035088
13.064716797220159,0.0007112544555725824,0.08190782618326316,0.9296703296703297,0.9035087719298246
1.1279763655881532,0.00046598077570480655,1.0041072434235777e-05,0.9296703296703296,0.9473684210526315
2.620595554733348,0.00017167260607613795,0.002135664358996431,0.9406593406593406,0.956140350877193
1.001843765724026,0.00010014124812753271,0.09999585543272216,0.9406593406593406,0.956140350877193
1.200328174162672,0.0002067359480472573,0.039231814948943323,0.9340659340659341,0.956140350877193
1.1220184543019633,0.00010023052380778994,0.09999769744141628,0.9384615384615385,0.956140350877193
