max_depth,max_features,min_samples_leaf,min_samples_split,acc,bal_acc,f1,precision,generalization_score,time_init,time_final,score
8.0,0.6666666865348816,7.0,20.0,0.9255411255411256,0.9255411255411254,0.9234111839426378,0.9259237509400087,0.9255411255411256,1700189550.1838403,1700189550.1989865,0.9321688500727803
32.0,0.8888888955116272,3.0,5.0,0.9255411255411256,0.9255411255411256,0.9242868130786587,0.9250216751114808,0.9255411255411256,1700189550.2000234,1700189550.2145374,0.967976710334789
1.0,0.4444444477558136,1.0,12.0,0.5333333333333334,0.5333333333333334,0.43877306762989565,0.4138803321239019,0.5333333333333334,1700189550.2159688,1700189550.2303963,0.5356622998544396
13.0,0.3333333432674408,13.0,20.0,0.9064935064935065,0.9064935064935065,0.9052365305204587,0.9058827626605181,0.9064935064935065,1700189550.2317917,1700189550.2461607,0.9385735080058224
1.0,0.5555555820465088,5.0,12.0,0.4484848484848485,0.4484848484848485,0.3553890286420407,0.33619629430719655,0.4484848484848485,1700189550.247542,1700189550.262083,0.4491994177583697
20.0,1.0,1.0,2.0,0.9255411255411257,0.9255411255411257,0.9245407357228331,0.9259083781140736,0.9255411255411257,1700189551.8889291,1700189551.9211307,0.9746724890829694
50.0,1.0,1.0,3.0,0.9272727272727272,0.9272727272727272,0.9262479019168205,0.9275156877045764,0.9272727272727272,1700189553.6676445,1700189553.7038944,0.9740902474526928
5.0,0.6666666865348816,3.0,8.0,0.8623376623376624,0.8623376623376624,0.857922703503379,0.8716651896091592,0.8623376623376624,1700189555.5922046,1700189555.6273015,0.8919941775836973
13.0,0.7777777910232544,1.0,2.0,0.92987012987013,0.92987012987013,0.9286260468456733,0.9289438486993544,0.92987012987013,1700189557.3731432,1700189557.4076324,0.973216885007278
20.0,0.8888888955116272,1.0,2.0,0.9281385281385282,0.9281385281385282,0.9269179730876788,0.9276788879901465,0.9281385281385282,1700189559.1949842,1700189559.2310848,0.9755458515283844
13.0,1.0,1.0,2.0,0.9255411255411254,0.9255411255411254,0.9244738398734205,0.9256662804353399,0.9255411255411254,1700189611.9499738,1700189611.9859605,0.973216885007278
20.0,0.5555555820465088,1.0,2.0,0.9246753246753247,0.9246753246753247,0.9236770259408715,0.9240207811700762,0.9246753246753247,1700189614.5562153,1700189614.5905774,0.9770014556040756
5.0,0.5555555820465088,1.0,2.0,0.8683982683982683,0.8683982683982683,0.8634272213651378,0.8769333183932875,0.8683982683982683,1700189615.9103725,1700189615.9466794,0.8905385735080058
50.0,0.7777777910232544,1.0,3.0,0.9281385281385282,0.9281385281385282,0.926955284197795,0.9270918058294204,0.9281385281385282,1700189617.5564046,1700189617.591524,0.9764192139737992
32.0,0.7777777910232544,1.0,2.0,0.9333333333333333,0.9333333333333333,0.9321731449908432,0.9329026549042134,0.9333333333333333,1700189670.7847102,1700189670.8191383,0.9761280931586608
8.0,0.7777777910232544,1.0,2.0,0.9272727272727272,0.9272727272727272,0.9255318545748874,0.9270523837241105,0.9272727272727272,1700189673.702107,1700189673.736318,0.9478893740902474
3.0,0.1111111119389534,1.0,2.0,0.819047619047619,0.819047619047619,0.8113497281796009,0.8302021321852886,0.819047619047619,1700189676.416216,1700189676.451419,0.829985443959243
20.0,0.7777777910232544,1.0,2.0,0.9333333333333333,0.9333333333333333,0.9321731449908432,0.9329026549042134,0.9333333333333333,1700189731.4634814,1700189731.499312,0.9761280931586608
50.0,0.6666666865348816,1.0,2.0,0.9272727272727274,0.9272727272727274,0.9263052046960383,0.9264257613079951,0.9272727272727274,1700189733.9827726,1700189734.0164413,0.9764192139737989
20.0,0.5555555820465088,1.0,2.0,0.9246753246753247,0.9246753246753247,0.9236770259408715,0.9240207811700762,0.9246753246753247,1700189791.3716674,1700189791.4089742,0.9770014556040756
50.0,0.5555555820465088,1.0,3.0,0.9238095238095239,0.9238095238095239,0.9228230781539148,0.92334370695783,0.9238095238095239,1700189793.2198224,1700189793.254996,0.9767103347889374
13.0,0.3333333432674408,5.0,32.0,0.9203463203463205,0.9203463203463205,0.9194230991715602,0.9200355424681124,0.9203463203463205,1700189795.6352887,1700189795.66822,0.9420669577874818
13.0,0.5555555820465088,1.0,2.0,0.9264069264069263,0.9264069264069263,0.925288327805031,0.9258444793423786,0.9264069264069263,1700189852.420199,1700189852.4555452,0.974090247452693
32.0,1.0,1.0,2.0,0.9255411255411257,0.9255411255411257,0.9245407357228331,0.9259083781140736,0.9255411255411257,1700189912.3748188,1700189912.4110723,0.9746724890829694
20.0,0.5555555820465088,1.0,2.0,0.9246753246753247,0.9246753246753247,0.9236770259408715,0.9240207811700762,0.9246753246753247,1700189913.9083655,1700189913.9456975,0.9770014556040756
20.0,0.4444444477558136,1.0,5.0,0.9203463203463204,0.9203463203463204,0.9194211822365677,0.9200670924135137,0.9203463203463204,1700189916.4789164,1700189916.5142086,0.9737991266375545
8.0,0.5555555820465088,1.0,2.0,0.9255411255411257,0.9255411255411257,0.9233762133082141,0.9267984862151353,0.9255411255411257,1700189972.1540802,1700189972.1920943,0.9429403202328966
50.0,0.5555555820465088,1.0,2.0,0.9246753246753247,0.9246753246753247,0.9236770259408715,0.9240207811700762,0.9246753246753247,1700189973.7281675,1700189973.7633202,0.9767103347889374
20.0,0.5555555820465088,1.0,2.0,0.9246753246753247,0.9246753246753247,0.9236770259408715,0.9240207811700762,0.9246753246753247,1700190031.1833203,1700190031.2189283,0.9770014556040756
20.0,0.4444444477558136,1.0,2.0,0.9186147186147187,0.9186147186147187,0.9177188027771779,0.9185297170042359,0.9186147186147187,1700190033.4612913,1700190033.4918826,0.9755458515283844
