max_depth,max_features,min_samples_leaf,min_samples_split,acc,bal_acc,f1,precision,generalization_score,time_init,time_final,score
8.0,0.6666666865348816,11.0,20.0,0.9203463203463204,0.9203463203463204,0.9179918764882611,0.9207901453199994,0.9203463203463204,1700188271.5990593,1700188271.614108,0.9310043668122271
5.0,0.6666666865348816,9.0,80.0,0.8614718614718615,0.8614718614718617,0.8569350866178941,0.8704504769915918,0.8614718614718615,1700188271.6151495,1700188271.629604,0.8902474526928676
50.0,0.3333333432674408,15.0,20.0,0.9047619047619047,0.9047619047619047,0.9033944096141252,0.9040214016286502,0.9047619047619047,1700188271.6310527,1700188271.6455765,0.9353711790393013
13.0,0.8888888955116272,3.0,3.0,0.9264069264069265,0.9264069264069265,0.925219191107123,0.9259317319241747,0.9264069264069265,1700188271.6469843,1700188271.661298,0.9668122270742359
1.0,0.7777777910232544,15.0,80.0,0.4285714285714286,0.4285714285714286,0.33333333333333337,0.3142857142857143,0.4285714285714286,1700188271.6626995,1700188271.6770012,0.4294032023289665
13.0,0.8888888955116272,1.0,2.0,0.9255411255411254,0.9255411255411254,0.9243094021333661,0.925128696332812,0.9255411255411254,1700188273.7467692,1700188273.7771418,0.9735080058224164
20.0,1.0,1.0,2.0,0.9255411255411257,0.9255411255411257,0.9245407357228331,0.9259083781140736,0.9255411255411257,1700188275.6491852,1700188275.6839414,0.9746724890829694
13.0,1.0,1.0,2.0,0.9255411255411254,0.9255411255411254,0.9244738398734205,0.9256662804353399,0.9255411255411254,1700188277.5315714,1700188277.5670063,0.973216885007278
3.0,0.8888888955116272,1.0,2.0,0.6424242424242425,0.6424242424242425,0.5505499166059997,0.5213710499387896,0.6424242424242425,1700188280.675102,1700188280.712138,0.6407569141193595
13.0,0.4444444477558136,1.0,2.0,0.922943722943723,0.922943722943723,0.9219211891297194,0.9226101124880464,0.922943722943723,1700188283.3610845,1700188283.3959649,0.9740902474526928
13.0,0.5555555820465088,1.0,2.0,0.9264069264069263,0.9264069264069263,0.925288327805031,0.9258444793423786,0.9264069264069263,1700188332.0652356,1700188332.099823,0.974090247452693
3.0,1.0,1.0,2.0,0.6502164502164502,0.6502164502164502,0.5574704284004611,0.5541512763669288,0.6502164502164502,1700188334.550219,1700188334.5861862,0.6436681222707424
5.0,0.1111111119389534,1.0,8.0,0.8562770562770562,0.8562770562770563,0.8503951730908184,0.8633318367234724,0.8562770562770562,1700188336.1995523,1700188336.2348206,0.8925764192139738
8.0,0.5555555820465088,1.0,2.0,0.9255411255411257,0.9255411255411257,0.9233762133082141,0.9267984862151353,0.9255411255411257,1700188337.9635234,1700188337.9967334,0.9429403202328966
13.0,0.3333333432674408,1.0,2.0,0.922943722943723,0.922943722943723,0.9219211891297194,0.9226101124880464,0.922943722943723,1700188340.3007777,1700188340.334661,0.9740902474526928
20.0,0.8888888955116272,1.0,2.0,0.9281385281385282,0.9281385281385282,0.9269179730876788,0.9276788879901465,0.9281385281385282,1700188393.5546396,1700188393.588321,0.9755458515283844
8.0,0.8888888955116272,1.0,2.0,0.92987012987013,0.92987012987013,0.9281801919163042,0.9297261956185106,0.92987012987013,1700188396.1666968,1700188396.2021484,0.9490538573508006
20.0,0.6666666865348816,1.0,2.0,0.9272727272727274,0.9272727272727274,0.9263052046960383,0.9264257613079951,0.9272727272727274,1700188397.4772,1700188397.5115187,0.9761280931586608
20.0,0.1111111119389534,1.0,2.0,0.9177489177489178,0.9177489177489178,0.9170779154601922,0.9182066451915187,0.9177489177489178,1700188452.2027323,1700188452.2323809,0.9720524017467248
20.0,0.8888888955116272,1.0,3.0,0.9298701298701298,0.9298701298701298,0.9287758450546788,0.9296247652275709,0.9298701298701298,1700188453.399869,1700188453.4316323,0.9755458515283844
5.0,1.0,1.0,2.0,0.8692640692640693,0.8692640692640693,0.8632196876424716,0.899820688586354,0.8692640692640693,1700188455.0039105,1700188455.0386937,0.8634643377001456
50.0,0.3333333432674408,1.0,2.0,0.9186147186147187,0.9186147186147187,0.9177188027771779,0.9185297170042359,0.9186147186147187,1700188456.8079,1700188456.8363912,0.9758369723435225
5.0,0.1111111119389534,7.0,20.0,0.8502164502164502,0.8502164502164502,0.8446290829507994,0.8588633159274182,0.8502164502164502,1700188512.9439535,1700188512.9810758,0.8902474526928674
32.0,0.5555555820465088,1.0,2.0,0.9246753246753247,0.9246753246753247,0.9236770259408715,0.9240207811700762,0.9246753246753247,1700188515.5861497,1700188515.622264,0.9767103347889374
50.0,0.7777777910232544,1.0,2.0,0.9333333333333333,0.9333333333333333,0.9321731449908432,0.9329026549042134,0.9333333333333333,1700188572.7464337,1700188572.7825046,0.9761280931586608
13.0,0.3333333432674408,7.0,80.0,0.9047619047619049,0.9047619047619049,0.9032073566256102,0.9043361313875002,0.9047619047619049,1700188574.4849634,1700188574.519906,0.9237263464337702
5.0,0.3333333432674408,1.0,2.0,0.8606060606060606,0.8606060606060606,0.8551848249930811,0.8702542026904859,0.8606060606060606,1700188632.448496,1700188632.4832313,0.8934497816593886
50.0,0.1111111119389534,1.0,8.0,0.9134199134199135,0.9134199134199135,0.9126103310324823,0.913742315366237,0.9134199134199135,1700188635.28801,1700188635.326154,0.9668122270742359
50.0,0.5555555820465088,7.0,3.0,0.9246753246753247,0.9246753246753247,0.9234412998106277,0.9238395793312437,0.9246753246753247,1700188638.576758,1700188638.608888,0.9496360989810771
32.0,0.7777777910232544,1.0,2.0,0.9333333333333333,0.9333333333333333,0.9321731449908432,0.9329026549042134,0.9333333333333333,1700188695.5169923,1700188695.5451803,0.9761280931586608
