hidden_layer_sizes,alpha,batch_size,learning_rate_init,power_t,momentum,score,generalization_score
139.0,1.163039571448033,216.0,0.024491024634012003,0.39357815616936004,0.014222570771709001,0.876923076923077,0.8859649122807017
95.0,2.1891618132748293e-05,75.0,0.0008140675984580001,0.5956702712389661,0.027524723274259002,0.9010989010989011,0.41228070175438597
109.0,1.03865802565003,91.0,0.003914600869268,0.224590680510133,0.74310397027772,0.4659340659340659,0.8333333333333334
71.0,1.661588777011895,124.0,0.015982437247411,0.31380635630588305,0.108728553222819,0.6373626373626373,0.5877192982456141
158.0,0.031054086075930003,139.0,0.01082586226325,0.126200635206691,0.026338768980858,0.8505494505494505,0.9035087719298246
184.0,0.17192241378248818,16.0,0.05417800388483398,0.296,0.89543,0.6373626373626373,0.5877192982456141
195.0,0.0017272090305501173,22.0,0.04471649962980003,0.576,0.64299,0.6395604395604395,0.5877192982456141
109.0,0.003603705561511604,70.0,0.00018752129779150484,0.414,0.50695,0.9010989010989011,0.868421052631579
122.0,0.019434501260851826,30.0,2.084870575338604e-05,0.223,0.90287,0.8417582417582418,0.8070175438596491
170.0,0.0552397112804381,15.0,0.0007066586835239284,0.507,0.9688,0.8087912087912088,0.8859649122807017
142.0,0.0005485429022849374,38.0,0.0029170206260589267,0.652,0.75622,0.8329670329670329,0.7982456140350878
69.0,0.002690677208254831,78.0,0.001921075794769289,0.559,0.56137,0.6373626373626373,0.5877192982456141
197.0,0.045286473178558724,153.0,0.0036126575832663207,0.142,0.92613,0.6395604395604395,0.5877192982456141
197.0,0.007299333388582529,13.0,6.914608568298873e-05,0.673,0.95432,0.9076923076923077,0.8947368421052632
95.0,0.0003878366081353018,174.0,0.0035414417265752945,0.853,0.99847,0.6307692307692307,0.5614035087719298
196.0,0.0003519671244325844,19.0,0.0008326789770395669,0.354,0.91332,0.4703296703296703,0.41228070175438597
96.0,0.0006408566570323138,97.0,0.000627813282891982,0.306,0.87777,0.8813186813186814,0.43859649122807015
85.0,0.0001194194041736977,23.0,0.00010819714470465727,0.368,0.90048,0.8901098901098902,0.8771929824561403
156.0,0.008783843713659152,14.0,0.005461109693583122,0.421,0.89814,0.6945054945054945,0.5877192982456141
116.0,0.00013912763412975588,16.0,0.00011855926547368043,0.561,0.99775,0.8923076923076924,0.8859649122807017
96.0,0.0010403258740401572,21.0,0.0003559789354733612,0.184,0.99847,0.7934065934065934,0.8859649122807017
200.0,0.006918899144179447,16.0,0.008453006442978219,0.186,0.98904,0.6417582417582417,0.5877192982456141
200.0,0.00010263493225695407,12.0,0.0005262462329174725,0.253,0.99832,0.9054945054945055,0.9298245614035088
167.0,0.00014948699095395946,11.0,0.0020181177398695322,0.303,0.99888,0.6857142857142857,0.8947368421052632
200.0,0.0033637034449674006,70.0,0.0004050475410364175,0.3,0.98004,0.9120879120879122,0.8508771929824561
158.0,0.001806500141826238,20.0,3.7890174030081495e-05,0.838,0.99847,0.8725274725274726,0.868421052631579
191.0,0.00028256658310080564,123.0,0.00045014911432438124,0.201,0.99867,0.9098901098901099,0.8771929824561403
173.0,0.00017007555623405277,103.0,0.0014652569837316242,0.794,0.93934,0.9076923076923077,0.868421052631579
184.0,0.001883637812641541,67.0,1.590619857727211e-05,0.104,0.98674,0.8989010989010989,0.8859649122807017
163.0,0.0007231786562897853,110.0,0.0018303042999285185,0.336,0.91961,0.3626373626373626,0.7631578947368421
