alpha,batch_size,depth,learning_rate_init,width,acc,bal_acc,f1,precision,generalization_score,time_init,time_final,score
0.00027825593,64,2,0.0059948424,645,0.92987012987013,0.92987012987013,0.9296403123782065,0.9306053286417206,0.92987012987013,1700194685.5869474,1700194685.6322527,0.9566229985443959
0.12915497,6,1,1e-05,101,0.8658008658008657,0.8658008658008657,0.8606293565556136,0.8704609221008429,0.8658008658008657,1700194685.6336007,1700194685.6774695,0.8707423580786026
1e-08,25,2,0.0004641589,256,0.9341991341991343,0.9341991341991343,0.9338650755422915,0.9360872763893395,0.9341991341991343,1700194685.6795852,1700194685.722951,0.9609898107714703
0.00027825593,4,2,0.00012915497,101,0.9350649350649352,0.9350649350649352,0.9344778939478238,0.9356082337913457,0.9350649350649352,1700194685.7254715,1700194685.7693448,0.9604075691411935
4.641589e-06,64,2,3.5938137e-05,161,0.9090909090909091,0.9090909090909091,0.9072767029870805,0.9100143387958514,0.9090909090909091,1700194685.7713728,1700194685.8147736,0.9254730713245998
3.5938137e-05,10,3,0.0004641589,645,0.9298701298701298,0.9298701298701298,0.92954632188768,0.9301583370045177,0.9298701298701298,1700194688.3897333,1700194688.4571333,0.9630276564774383
1.0,6,2,0.021544347,161,0.5463203463203463,0.5463203463203463,0.44122343013068943,0.39159182245767665,0.5463203463203463,1700194690.0744476,1700194690.1409318,0.5490538573508006
3.5938137e-05,6,3,0.0004641589,645,0.922943722943723,0.922943722943723,0.9227482919943452,0.9252939806001006,0.922943722943723,1700194691.7670653,1700194691.8342164,0.9606986899563319
4.641589e-06,4,1,1e-05,645,0.9073593073593074,0.9073593073593074,0.9050795013329463,0.9082403039530705,0.9073593073593074,1700194694.2743168,1700194694.341156,0.9190684133915574
3.5938137e-05,10,2,0.0004641589,406,0.9316017316017317,0.9316017316017317,0.9309831612940207,0.9337527913723105,0.9316017316017317,1700194747.543492,1700194747.609527,0.9636098981077147
5.994842e-07,4,3,0.00012915497,256,0.9238095238095239,0.9238095238095239,0.9235591311389406,0.9250060848624144,0.9238095238095239,1700194749.8116446,1700194749.880415,0.9653566229985444
5.994842e-07,4,3,1e-05,406,0.9281385281385283,0.9281385281385283,0.9272782039685301,0.9286445505189839,0.9281385281385283,1700194751.3330827,1700194751.4001703,0.9522561863173218
1.0,4,2,0.0004641589,256,0.45281385281385284,0.45281385281385284,0.33331897316751474,0.2923903197686317,0.45281385281385284,1700194806.2460282,1700194806.3128717,0.4672489082969432
1e-08,6,2,3.5938137e-05,101,0.9255411255411256,0.9255411255411256,0.9246493787472414,0.926452667520679,0.9255411255411256,1700194808.8507695,1700194808.9226496,0.9414847161572053
5.994842e-07,10,2,3.5938137e-05,256,0.9255411255411256,0.9255411255411256,0.924805549621232,0.9269421574665241,0.9255411255411256,1700194810.4976916,1700194810.565037,0.9478893740902474
1e-08,6,3,1e-05,256,0.929004329004329,0.929004329004329,0.9282942431410304,0.930356979076191,0.929004329004329,1700194866.5192468,1700194866.5854802,0.9435225618631732
1.0,10,3,0.0004641589,645,0.7298701298701299,0.7298701298701299,0.6779039596468349,0.6750892105728113,0.7298701298701299,1700194868.3731008,1700194868.442122,0.7272197962154294
3.5938137e-05,16,2,0.00012915497,161,0.9341991341991341,0.9341991341991341,0.9335938436359402,0.9352143937890005,0.9341991341991341,1700194869.8316574,1700194869.900363,0.9586608442503639
0.00027825593,6,2,0.0004641589,256,0.9238095238095236,0.9238095238095236,0.9231804304384388,0.9254827634216216,0.9238095238095236,1700194927.911101,1700194927.9766443,0.9577874818049491
1e-08,25,1,0.0004641589,161,0.9393939393939394,0.9393939393939394,0.9392380400044407,0.9400818313640216,0.9393939393939394,1700194930.3958087,1700194930.4615371,0.9531295487627366
0.00027825593,101,3,0.0004641589,645,0.9272727272727272,0.9272727272727272,0.9271473201253744,0.9290866076770117,0.9272727272727272,1700194987.9643855,1700194988.0338686,0.9633187772925764
1e-08,16,2,3.5938137e-05,645,0.9333333333333335,0.9333333333333335,0.9325734238350267,0.9345960452233996,0.9333333333333335,1700194989.7979376,1700194989.8645973,0.9531295487627365
3.5938137e-05,4,3,0.00012915497,101,0.929004329004329,0.929004329004329,0.9285350159218695,0.930127233614757,0.929004329004329,1700195106.9147797,1700195106.9813335,0.9583697234352255
3.5938137e-05,10,2,0.0004641589,256,0.9246753246753245,0.9246753246753245,0.9243760110815069,0.9265482012992268,0.9246753246753245,1700195108.7154493,1700195108.7618089,0.9639010189228528
5.994842e-07,4,3,0.0004641589,101,0.9367965367965368,0.9367965367965368,0.9366059094665178,0.9372963756743469,0.9367965367965368,1700195169.1258106,1700195169.1930811,0.9656477438136827
1e-08,4,2,0.0059948424,645,0.9203463203463205,0.9203463203463202,0.9190224881500731,0.9249888647151854,0.9203463203463205,1700195226.8696337,1700195226.9375193,0.9455604075691412
0.00027825593,6,3,3.5938137e-05,101,0.929004329004329,0.929004329004329,0.9282832341040539,0.9297399972443439,0.929004329004329,1700195229.1031797,1700195229.1727018,0.950509461426492
5.994842e-07,4,2,0.0004641589,256,0.9255411255411256,0.9255411255411256,0.9246475959270115,0.9271491829819172,0.9255411255411256,1700195287.6353045,1700195287.70123,0.9665211062590975
1e-08,4,1,1e-05,16,0.8458874458874458,0.8458874458874458,0.8402263879114925,0.8486068642223269,0.8458874458874458,1700195289.4161832,1700195289.4790835,0.8538573508005822
0.00027825593,4,3,0.0004641589,645,0.9203463203463205,0.9203463203463205,0.9196000983589014,0.9236466449765413,0.9203463203463205,1700195347.2953303,1700195347.3651557,0.9574963609898107
