alpha,batch_size,depth,learning_rate_init,width,acc,bal_acc,f1,precision,generalization_score,time_init,time_final,score
3.5938137e-05,64,1,0.0004641589,25,0.9134199134199134,0.9134199134199134,0.911696717299612,0.9146712367659282,0.9134199134199134,1700193357.6754255,1700193357.7197871,0.9315866084425037
7.742637e-08,10,2,0.0016681006,161,0.9212121212121211,0.9212121212121213,0.9206522677933009,0.922177360047183,0.9212121212121211,1700193357.7211404,1700193357.7650828,0.9612809315866084
3.5938137e-05,64,1,0.27825594,16,0.8017316017316017,0.8017316017316017,0.7796248748428412,0.8206959696018261,0.8017316017316017,1700193357.7672243,1700193357.8112237,0.8145560407569141
0.0021544348,25,2,3.5938137e-05,40,0.896969696969697,0.896969696969697,0.8942941897154855,0.8969983910302393,0.896969696969697,1700193357.813268,1700193357.856859,0.9059679767103349
0.016681006,256,2,0.021544347,645,0.9125541125541126,0.9125541125541126,0.9106789386793339,0.9160304032625285,0.9125541125541126,1700193357.8588972,1700193357.90239,0.9187772925764193
1e-08,10,3,1e-05,1024,0.9264069264069263,0.9264069264069266,0.9254569908765182,0.9275373737322938,0.9264069264069263,1700193360.396986,1700193360.4623547,0.9569141193595343
0.016681006,6,3,0.0016681006,645,0.9012987012987014,0.9012987012987014,0.8960438273829086,0.9061430532929393,0.9012987012987014,1700193362.6112154,1700193362.6772618,0.9310043668122272
1e-08,4,3,0.0004641589,256,0.9134199134199134,0.9134199134199134,0.9122910656825417,0.9131282304500211,0.9134199134199134,1700193364.3692348,1700193364.4373777,0.96098981077147
3.5938137e-05,10,3,3.5938137e-05,645,0.9307359307359307,0.9307359307359306,0.9298598267722284,0.9312877087539461,0.9307359307359307,1700193366.3513653,1700193366.419631,0.9606986899563319
7.742637e-08,4,2,0.00012915497,101,0.9359307359307358,0.9359307359307358,0.9354259690860577,0.9362535764370201,0.9359307359307358,1700193418.4711075,1700193418.5375185,0.9604075691411935
1.0,256,3,1.0,256,0.22510822510822512,0.2251082251082251,0.11529978629536412,0.13516614482393707,0.22510822510822512,1700193420.1150062,1700193420.1846287,0.22620087336244538
1e-08,25,2,1e-05,16,0.6995670995670995,0.6995670995670995,0.6614836426481852,0.6978202562416165,0.6995670995670995,1700193422.234176,1700193422.3010235,0.7170305676855895
0.00027825593,25,2,1e-05,101,0.8822510822510823,0.8822510822510823,0.879368702363039,0.8826434599718616,0.8822510822510823,1700193423.9148517,1700193423.9848876,0.8911208151382823
3.5938137e-05,101,3,0.021544347,1024,0.8857142857142857,0.8857142857142857,0.8845360248266545,0.8949503541451059,0.8857142857142857,1700193479.6103988,1700193479.6807082,0.9082969432314411
1e-08,256,3,0.0059948424,256,0.9108225108225109,0.9108225108225109,0.9100475150820562,0.9168845847821216,0.9108225108225109,1700193481.3644657,1700193481.431059,0.9406113537117905
7.742637e-08,6,3,3.5938137e-05,256,0.9220779220779222,0.922077922077922,0.9216811211323254,0.9239462779202545,0.9220779220779222,1700193538.4712222,1700193538.5359223,0.9598253275109171
1e-08,4,1,3.5938137e-05,256,0.922943722943723,0.922943722943723,0.9218877181758334,0.9244397467285874,0.922943722943723,1700193540.200365,1700193540.265328,0.9365356622998545
1e-08,10,2,3.5938137e-05,256,0.9238095238095239,0.9238095238095239,0.9231289477934737,0.9249490795335967,0.9238095238095239,1700193542.6606517,1700193542.7065887,0.9481804949053858
7.742637e-08,16,3,0.00012915497,645,0.9359307359307358,0.9359307359307358,0.9356209914242397,0.93621407005571,0.9359307359307358,1700193599.1800783,1700193599.250503,0.9639010189228531
1e-08,10,2,1e-05,101,0.8961038961038961,0.8961038961038961,0.893485533954179,0.8972479315795328,0.8961038961038961,1700193601.0966237,1700193601.154993,0.9100436681222707
1e-08,101,2,1e-05,645,0.896969696969697,0.896969696969697,0.8941996289952483,0.898069298613534,0.896969696969697,1700193659.898258,1700193659.9644506,0.910334788937409
7.742637e-08,4,2,0.0004641589,161,0.9246753246753247,0.9246753246753245,0.9245736313161644,0.9260774081539377,0.9246753246753247,1700193661.7605135,1700193661.8269284,0.9636098981077147
1.0,16,2,0.0016681006,101,0.8069264069264069,0.8069264069264069,0.7771710911144641,0.7834493299377935,0.8069264069264069,1700193779.7354498,1700193779.8022976,0.8128093158660844
1e-08,6,2,1e-05,645,0.9272727272727274,0.9272727272727272,0.9265274552265887,0.9294996995141882,0.9272727272727274,1700193781.5500371,1700193781.6054795,0.9435225618631732
1.0,10,2,3.5938137e-05,256,0.722943722943723,0.722943722943723,0.659424817537592,0.668611917642115,0.722943722943723,1700193839.0191994,1700193839.0713875,0.75254730713246
4.641589e-06,101,2,0.0004641589,161,0.9316017316017315,0.9316017316017317,0.9310707871758519,0.9322649697062677,0.9316017316017315,1700193840.5775237,1700193840.6390421,0.9560407569141194
7.742637e-08,16,2,0.0004641589,256,0.9324675324675324,0.9324675324675324,0.9320100447458307,0.9341568285435652,0.9324675324675324,1700193899.266286,1700193899.332848,0.9636098981077147
5.994842e-07,4,3,1e-05,101,0.90995670995671,0.90995670995671,0.9080230795878832,0.9110233319688048,0.90995670995671,1700193901.87016,1700193901.9342985,0.9327510917030569
1e-08,16,2,1e-05,1024,0.9238095238095239,0.9238095238095239,0.9228124180881275,0.9253549270093977,0.9238095238095239,1700193959.1815155,1700193959.2467456,0.9420669577874818
1e-08,4,3,0.0004641589,645,0.9246753246753248,0.9246753246753248,0.9240117604180442,0.9257542893321491,0.9246753246753248,1700194019.826899,1700194019.898256,0.9580786026200874
