max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
7.0,0.27384505982301605,5.7187408672443325e-05,0.032434060996912005,0.019627781772875,0.01432419850735,0.9296703296703297,0.956140350877193
4.0,0.048934273926388,0.19838373711533402,0.081415282032941,0.068637163305826,0.143931321718827,0.8813186813186814,0.8859649122807017
4.0,0.56546022421217,0.013693796598963002,0.13590065737339302,0.06804373593266101,0.087962053186335,0.9208791208791208,0.9385964912280702
3.0,0.024850681527716002,0.40037228433776806,0.43306383724353503,0.042216314909836,0.147965672086171,0.6373626373626373,0.5877192982456141
13.0,0.609970094480184,0.042522105684888005,0.011641534821384001,0.02182325676209,0.304953075049531,0.9230769230769231,0.9473684210526315
13.0,0.9615,0.0058,0.0105,0.0193,0.0129,0.9494505494505494,0.9649122807017544
10.0,0.9749,0.0002,0.0103,0.0199,0.0138,0.9472527472527472,0.9736842105263158
13.0,0.9799,0.0002,0.0101,0.0101,0.0129,0.945054945054945,0.9649122807017544
13.0,0.9522,0.0002,0.0101,0.0159,0.0129,0.9516483516483516,0.9649122807017544
15.0,0.9899,0.0001,0.0101,0.0101,0.0101,0.945054945054945,0.9736842105263158
15.0,0.96,0.0001,0.0101,0.0101,0.0101,0.9472527472527472,0.9649122807017544
13.0,0.9503,0.0001,0.0101,0.0102,0.0103,0.9472527472527472,0.9649122807017544
11.0,0.9525,0.0003,0.0116,0.0273,0.0275,0.9428571428571428,0.9736842105263158
14.0,0.9503,0.0002,0.0102,0.0132,0.0119,0.9516483516483516,0.9649122807017544
14.0,0.9711,0.0001,0.0101,0.0133,0.0112,0.945054945054945,0.9649122807017544
13.0,0.9503,0.0001,0.0101,0.0132,0.0119,0.9516483516483516,0.9649122807017544
15.0,0.9732,0.0001,0.0112,0.0101,0.0114,0.9472527472527472,0.956140350877193
12.0,0.5869,0.0001,0.0101,0.0101,0.0101,0.945054945054945,0.9736842105263158
14.0,0.9504,0.0001,0.0101,0.0103,0.0101,0.9472527472527472,0.9649122807017544
15.0,0.9567,0.0003,0.0132,0.0129,0.0127,0.9494505494505494,0.9736842105263158
14.0,0.9406,0.0003,0.0101,0.0152,0.0101,0.9472527472527472,0.9649122807017544
12.0,0.2134,0.0001,0.0102,0.0112,0.0123,0.9406593406593406,0.9736842105263158
15.0,0.9502,0.0002,0.0102,0.0158,0.0137,0.9516483516483516,0.9649122807017544
15.0,0.95,0.0002,0.0101,0.0125,0.0101,0.9472527472527472,0.9649122807017544
12.0,0.9314,0.0004,0.0117,0.0227,0.0237,0.9494505494505494,0.9649122807017544
11.0,0.1913,0.0001,0.0103,0.0479,0.0223,0.9384615384615385,0.9385964912280702
15.0,0.9511,0.0001,0.0101,0.0133,0.0101,0.9472527472527472,0.9649122807017544
13.0,0.952,0.0001,0.0101,0.0101,0.0101,0.9472527472527472,0.9649122807017544
12.0,0.7435,0.0001,0.0101,0.0101,0.0101,0.945054945054945,0.9649122807017544
15.0,0.9503,0.0001,0.0101,0.0126,0.0101,0.9472527472527472,0.9649122807017544
