max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
9.0,0.267458909988376,0.30138168803582105,0.083360328995513,0.070058434405707,0.123505898079574,0.9098901098901099,0.9035087719298246
7.0,0.6020791473690711,0.48183138025051403,0.044472480364563007,0.38018445062536704,0.078331441745601,0.6373626373626373,0.5877192982456141
9.0,0.7033204209752381,0.035518029098943006,0.014036718835817,0.010973585341781,0.25544111374655504,0.9120879120879121,0.9035087719298246
12.0,0.544787159447375,0.48930917111638206,0.22425114674628402,0.08335745696734101,0.20856784511275603,0.6373626373626373,0.5877192982456141
3.0,0.18925567537030202,0.07167664370452301,0.39507149928225904,0.110006634215878,0.050218066274631004,0.6373626373626373,0.5877192982456141
14.0,0.2615,0.0003,0.0124,0.0379,0.1068,0.9230769230769231,0.9385964912280702
14.0,0.5916,0.001,0.011,0.1356,0.011,0.9296703296703297,0.9736842105263158
15.0,0.5768,0.0001,0.0124,0.0148,0.011,0.945054945054945,0.9736842105263158
13.0,0.9899,0.0001,0.011,0.017,0.0499,0.9318681318681319,0.9649122807017544
12.0,0.1501,0.0001,0.011,0.0227,0.0499,0.9340659340659341,0.9473684210526315
15.0,0.2976,0.0001,0.0101,0.0101,0.0101,0.9406593406593406,0.9824561403508771
15.0,0.3168,0.0001,0.0101,0.0101,0.0101,0.9494505494505494,0.9824561403508771
15.0,0.1272,0.0001,0.0101,0.0101,0.0101,0.9692307692307693,0.9473684210526315
15.0,0.1026,0.0001,0.0101,0.0101,0.0101,0.9692307692307693,0.9473684210526315
15.0,0.0999,0.0001,0.0101,0.0101,0.0101,0.9384615384615385,0.9385964912280702
15.0,0.1284,0.0001,0.0101,0.0101,0.0101,0.9692307692307693,0.9473684210526315
15.0,0.101,0.0001,0.0101,0.0101,0.0101,0.9692307692307693,0.9473684210526315
15.0,0.1056,0.0001,0.0101,0.0101,0.0101,0.9692307692307693,0.9473684210526315
15.0,0.1001,0.0001,0.0101,0.0101,0.0101,0.9692307692307693,0.9473684210526315
15.0,0.1261,0.0001,0.0101,0.0101,0.0101,0.9692307692307693,0.9473684210526315
15.0,0.1027,0.0001,0.0101,0.0101,0.0101,0.9692307692307693,0.9473684210526315
15.0,0.1014,0.0001,0.0101,0.0101,0.0101,0.9692307692307693,0.9473684210526315
15.0,0.1285,0.0001,0.0101,0.0101,0.0101,0.9692307692307693,0.9473684210526315
15.0,0.1013,0.0001,0.0101,0.0101,0.0101,0.9692307692307693,0.9473684210526315
15.0,0.1015,0.0001,0.0101,0.0101,0.0101,0.9692307692307693,0.9473684210526315
15.0,0.1016,0.0001,0.0101,0.0101,0.0101,0.9692307692307693,0.9473684210526315
15.0,0.1012,0.0001,0.0101,0.0101,0.0101,0.9692307692307693,0.9473684210526315
15.0,0.1,0.0001,0.0101,0.0101,0.0101,0.9692307692307693,0.9473684210526315
15.0,0.1002,0.0001,0.0101,0.0101,0.0101,0.9692307692307693,0.9473684210526315
15.0,0.1028,0.0001,0.0101,0.0101,0.0101,0.9692307692307693,0.9473684210526315
