n_estimators,learning_rate,score,generalization_score
91.0,0.0007302585582140001,0.5239764808362369,0.475
87.0,0.110962953351353,0.6618321718931475,0.6888888888888889
64.0,0.000509707317029,0.329084397986837,0.26666666666666666
30.0,0.31052829556572503,0.6624975803329461,0.6527777777777778
91.0,0.146155620802551,0.6771341463414634,0.6694444444444444
90.0,0.9599574866595786,0.44738675958188157,0.3277777777777778
100.0,0.1000002302587744,0.6708575300038715,0.6944444444444444
100.0,0.7085752847801674,0.6263066202090591,0.5694444444444444
67.0,0.060091908875305515,0.6485578784359273,0.6611111111111111
100.0,0.2541452516926574,0.6834083430120016,0.7083333333333334
100.0,0.5877261304711415,0.693154761904762,0.6583333333333333
100.0,0.9103806116662416,0.38618854045683315,0.5138888888888888
84.0,1.5222500605453106,0.3034577042198993,0.26666666666666666
98.0,0.8320396066177191,0.47334494773519165,0.31666666666666665
100.0,0.6482730985235968,0.6520180023228803,0.5861111111111111
99.0,0.640980769278391,0.6263259775454897,0.6194444444444445
100.0,0.46631351216475614,0.7091608594657374,0.7083333333333334
100.0,0.5415330912068508,0.7286270809136662,0.6416666666666667
100.0,0.8274028261947194,0.4677724545102594,0.31666666666666665
64.0,0.9999470419451885,0.2894986449864499,0.24166666666666667
100.0,0.4144126463405479,0.6945097754548974,0.5972222222222222
100.0,0.33425275844857877,0.6465447154471544,0.6111111111111112
81.0,0.7683551384413597,0.6340132597754549,0.5138888888888888
99.0,0.9971626429232135,0.2860143244289586,0.24166666666666667
100.0,0.5292477251741211,0.7209833526906697,0.6861111111111111
54.0,0.6700512164936165,0.5998403019744483,0.48333333333333334
89.0,0.48934482516156036,0.6812935540069687,0.6416666666666667
100.0,0.3565389654657641,0.6951897018970189,0.6194444444444445
100.0,0.5067362812807044,0.6792489353464963,0.6416666666666667
100.0,0.6589462639593824,0.657650987224158,0.6111111111111112
