n_estimators,learning_rate,score,generalization_score
100.0,4.60030680449031,0.36665456833139765,0.5916666666666667
22.0,9.890143127152722,0.33128871467286103,0.3
31.0,0.009613989345165,0.6075179055361982,0.6305555555555555
45.0,0.22321849928717602,0.6444420247773907,0.5805555555555556
94.0,1.704333511590947,0.4365224545102594,0.4361111111111111
100.0,0.011718715207420299,0.703566589237321,0.6694444444444444
78.0,0.0034017704166217186,0.5866652148664343,0.5722222222222222
100.0,0.005200786192138931,0.6381799264421215,0.5972222222222222
100.0,0.06130162682563452,0.6624951606658923,0.6972222222222222
100.0,0.20202634184434548,0.6590543941153697,0.5916666666666667
100.0,0.5765075510201125,0.7014759969028261,0.5916666666666667
99.0,0.991697001270663,0.300648470770422,0.24166666666666667
98.0,0.433104803050139,0.6590471351142083,0.4638888888888889
100.0,0.8550233989767009,0.41550764614789004,0.31666666666666665
75.0,0.013288868381190819,0.700116144018583,0.6555555555555556
100.0,0.759411203597801,0.6583526906697639,0.5166666666666667
74.0,0.147578468796229,0.6541545683313976,0.6583333333333333
83.0,0.1677293252963161,0.6576993805652342,0.6638888888888889
100.0,0.40285244145962473,0.669514614789005,0.6694444444444444
100.0,0.4057224132325656,0.6639421215640728,0.6666666666666666
64.0,0.1031029282603901,0.663886469221835,0.6972222222222222
100.0,0.07225751138681676,0.6708430120015485,0.7
94.0,0.9494607149466583,0.4544062137049941,0.38055555555555554
100.0,0.8832608885915909,0.40432394502516444,0.31666666666666665
100.0,0.5152381355315431,0.7077453542392567,0.6805555555555556
100.0,0.8407270096105428,0.4503508517228029,0.31666666666666665
100.0,0.5018512381922375,0.6743224932249323,0.6416666666666667
100.0,0.4599143919274967,0.68687814556717,0.7
100.0,0.523934503884282,0.6848238482384824,0.6472222222222223
100.0,0.6668942915786575,0.690287456445993,0.6194444444444445
