n_estimators,learning_rate,score,generalization_score
63.0,1.6646722614124752,0.3250411343399148,0.3
87.0,1.722894536960943,0.5060346496322106,0.45
66.0,0.008354270566129,0.638175087108014,0.6083333333333333
37.0,0.000192116597574,0.20876403406891214,0.15555555555555556
35.0,0.024452630570839,0.6701727642276423,0.6444444444444445
96.0,0.42484156500770953,0.6465277777777777,0.675
68.0,0.1000016118225548,0.6576050135501356,0.7138888888888889
63.0,0.8750986220659975,0.4085220673635308,0.31666666666666665
72.0,0.3321398613230208,0.6284141502129307,0.6444444444444445
100.0,0.023698616876483603,0.6805773325590397,0.675
100.0,0.8754331741806889,0.4098988579171506,0.31666666666666665
100.0,0.547095320350255,0.734918215253581,0.5333333333333333
92.0,0.7252971985353127,0.6234998064266357,0.5694444444444444
100.0,0.67138401978287,0.6834228610143244,0.5833333333333334
100.0,0.8257888221826611,0.4824066008517228,0.31666666666666665
100.0,0.28999933365405994,0.6848359465737514,0.7
100.0,0.9900998620462487,0.300648470770422,0.24166666666666667
100.0,0.5705254208426092,0.7175401664730933,0.5444444444444444
100.0,0.7285577796239248,0.6277003484320558,0.6027777777777777
100.0,6.030939891296541,0.32908681765389086,0.5055555555555555
100.0,0.17024877668798594,0.6799530584591561,0.6833333333333333
79.0,0.35280765531499325,0.645112272551297,0.6194444444444445
81.0,0.017661923526363664,0.6813153310104529,0.6805555555555556
89.0,0.8233945725589851,0.49911924119241186,0.31666666666666665
100.0,0.47608554988599067,0.6875629113433992,0.7111111111111111
100.0,0.9669655460239246,0.4403624661246613,0.3388888888888889
100.0,0.7943227477181763,0.6319710607820364,0.38333333333333336
100.0,0.8307263764539121,0.45941008517228027,0.31666666666666665
100.0,0.5203661047079432,0.6875798490127758,0.6361111111111111
100.0,0.1000002302587744,0.6708575300038715,0.6944444444444444
