n_estimators,learning_rate,score,generalization_score
16.0,1.583963679227197,0.3125169376693767,0.26666666666666666
21.0,0.07023549332126301,0.6548586914440573,0.6944444444444444
49.0,0.000124090931101,0.20876403406891214,0.15555555555555556
14.0,0.001735567408628,0.24354432830042586,0.15555555555555556
18.0,0.29793276259370205,0.6451316298877274,0.6388888888888888
82.0,0.7211705775739747,0.6374298296554394,0.5527777777777778
100.0,0.12989008470010036,0.6625290360046459,0.7194444444444444
98.0,0.9639288972235387,0.43968253968253973,0.3277777777777778
100.0,0.4999999950079739,0.6575977545489741,0.6361111111111111
97.0,0.4088697681623218,0.6687959736740223,0.5833333333333334
67.0,0.16397022779108314,0.671564072783585,0.6666666666666666
87.0,0.2123542708959135,0.6646172086720867,0.6527777777777778
88.0,0.9461391208239823,0.4558168795973674,0.4083333333333333
51.0,0.9451766845639583,0.4461019163763066,0.38055555555555554
77.0,0.2823507853166591,0.6917440960123887,0.6333333333333333
88.0,0.8667562860290489,0.40574670925280676,0.31666666666666665
95.0,0.8426340411690483,0.4789198606271777,0.31666666666666665
100.0,0.31728679661291487,0.6945073557878436,0.7083333333333334
46.0,0.2203185171950864,0.647212543554007,0.6194444444444445
63.0,0.855281345979514,0.41829268292682925,0.31666666666666665
65.0,0.6535893997958035,0.6520591366627951,0.6333333333333333
99.0,0.7816062077123295,0.5929369918699187,0.5
100.0,0.2938793022233073,0.6840931087882307,0.6861111111111111
60.0,0.8964973290519264,0.3806305652342238,0.31666666666666665
96.0,0.30745106375082426,0.6507210607820364,0.5944444444444444
100.0,0.32659159217534967,0.6826727642276423,0.6027777777777777
100.0,0.3729305829103173,0.6541981223383664,0.6388888888888888
100.0,0.7808686728366402,0.6082123499806426,0.49444444444444446
100.0,0.6493696696346689,0.661084494773519,0.6111111111111112
98.0,0.8430571189198556,0.4851916376306621,0.31666666666666665
