max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
7.0,0.011265210225126,0.274831238939354,0.054422714725212006,0.069008212877464,0.036168510137228,1.011005462116907,0.9743257339578275
4.0,0.172123011285296,0.14982733683726102,0.028248176259675004,0.17360272472826802,0.07840682962187401,1.005218923283098,0.9743257339578275
3.0,0.10590453897230101,0.092219932823457,0.21250560448987502,0.5060846317508411,0.068447432971658,1.011005462116907,0.9743257339578275
13.0,0.014419271426492,0.25262304506085204,0.012892792521465002,0.07151151593956201,0.01455982567691,1.011005462116907,0.9743257339578275
3.0,0.15519793585483901,0.11300600030211701,0.015162093706799001,0.027520151502054002,0.039018899440327,0.9814786639618223,0.9743257339578275
10.0,0.8315,0.0001,0.0101,0.0101,0.0101,0.7591105868705267,0.7008387503567619
13.0,0.1023,0.0001,0.0123,0.0292,0.0254,0.8236757181041652,0.8338969891735424
10.0,0.9889,0.0001,0.0101,0.0101,0.0101,0.7674507730840144,0.6648228504956404
10.0,0.5555,0.0001,0.0101,0.0101,0.0101,0.769121980663256,0.6808236539236845
7.0,0.3785,0.0145,0.0101,0.0101,0.0101,0.7462662127900048,0.7087826583418422
10.0,0.22,0.0899,0.0101,0.0101,0.0101,0.9215969240902891,0.8925547640460423
9.0,0.6117,0.0528,0.0101,0.3388,0.0101,0.8405248457773101,0.8300607024843687
14.0,0.63,0.0001,0.0101,0.0236,0.0101,0.8052458253118054,0.7020468824140227
9.0,0.1985,0.1058,0.0101,0.0198,0.0101,0.9759289517722859,0.9743257339578275
8.0,0.5366,0.0433,0.0101,0.0101,0.0101,0.8080862435994776,0.7564144534094936
11.0,0.7801,0.0392,0.0149,0.0821,0.0185,0.8356760531831119,0.7495611283727545
12.0,0.2751,0.0001,0.0101,0.2189,0.0101,0.7901478678419582,0.6975508059829164
14.0,0.9516,0.054,0.0137,0.017,0.0124,0.8410452235361129,0.7710233647975919
15.0,0.6576,0.0001,0.0101,0.0101,0.0101,0.8015867448074824,0.7020468824140227
11.0,0.6677,0.0314,0.0101,0.0101,0.0101,0.8170811803132759,0.7485950554849637
13.0,0.5249,0.0746,0.0101,0.0101,0.0392,0.8515929097920776,0.8307083368635751
15.0,0.2715,0.0786,0.0101,0.0206,0.0101,0.8892097109109749,0.8371256370479279
11.0,0.3036,0.0154,0.0121,0.0364,0.0193,0.742804050113718,0.6485749406744155
15.0,0.4954,0.0432,0.0101,0.0101,0.0101,0.8142007478074771,0.749518150779703
11.0,0.3479,0.0094,0.0146,0.0425,0.0219,0.7608036521141296,0.734666158088799
7.0,0.5088,0.0309,0.0101,0.0101,0.0101,0.7520737066817036,0.7447362954739585
12.0,0.369,0.0001,0.0197,0.0325,0.0454,0.7556751095585098,0.7003489809735348
11.0,0.3123,0.0023,0.0102,0.0102,0.0219,0.690707235897418,0.6318951482879249
13.0,0.2488,0.015,0.0102,0.0129,0.0101,0.7720451445912526,0.6500589272794067
15.0,0.4822,0.2287,0.0101,0.0101,0.0235,1.0066003042286147,0.9743257339578275
