max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
9.0,0.267458909988376,0.30138168803582105,0.083360328995513,0.070058434405707,0.123505898079574,1.011005462116907,0.9743257339578275
7.0,0.6020791473690711,0.48183138025051403,0.044472480364563007,0.38018445062536704,0.078331441745601,1.011005462116907,0.9743257339578275
9.0,0.7033204209752381,0.035518029098943006,0.014036718835817,0.010973585341781,0.25544111374655504,0.9191468711281807,0.9336959355254456
12.0,0.544787159447375,0.48930917111638206,0.22425114674628402,0.08335745696734101,0.20856784511275603,1.011005462116907,0.9743257339578275
3.0,0.18925567537030202,0.07167664370452301,0.39507149928225904,0.110006634215878,0.050218066274631004,1.011005462116907,0.9743257339578275
12.0,0.5326,0.0215,0.0137,0.0229,0.0164,0.7972690590542623,0.6842430866169171
14.0,0.4487,0.0037,0.0123,0.0295,0.0543,0.7594792347537449,0.6996810283260334
14.0,0.2764,0.0001,0.0101,0.0101,0.0101,0.7231055970742942,0.6245732249882763
15.0,0.5865,0.0001,0.0101,0.0101,0.0101,0.7783168308166486,0.7030067666340994
15.0,0.291,0.0001,0.0101,0.0101,0.0101,0.7276001837009873,0.6245732249882763
15.0,0.1655,0.0001,0.0101,0.0101,0.0101,0.7419779018236798,0.6404969706538268
12.0,0.5567,0.0015,0.0102,0.0209,0.0102,0.7588824536695352,0.7039545840591573
15.0,0.1463,0.0023,0.0111,0.0125,0.0163,0.7762735793673555,0.6677294200866004
11.0,0.4001,0.1401,0.0101,0.0235,0.0101,0.9711584477748716,0.9572184059644971
14.0,0.1111,0.0001,0.0101,0.0101,0.0101,0.7733329072655359,0.7989511036578107
14.0,0.4778,0.0455,0.0102,0.0102,0.0102,0.8164457972429879,0.7577944882180738
11.0,0.2761,0.0013,0.0101,0.0857,0.0101,0.8054693455752057,0.6697815983867096
11.0,0.3301,0.0003,0.0101,0.0101,0.0101,0.735586771409064,0.6271176659510757
10.0,0.3579,0.0001,0.0101,0.0101,0.0101,0.7557523314526218,0.7002304083078511
10.0,0.6243,0.0834,0.0101,0.0101,0.0101,0.8753872720857399,0.8515254252891057
14.0,0.1599,0.0001,0.0135,0.0101,0.0277,0.7850168039996622,0.663115378910596
15.0,0.6499,0.0101,0.0101,0.0101,0.0101,0.800736268315321,0.7533465080929318
11.0,0.201,0.139,0.0101,0.0101,0.0101,0.994140127556024,0.9743257339578275
12.0,0.8755,0.0001,0.0101,0.0101,0.0101,0.7474818575314754,0.6742055129850061
10.0,0.4014,0.0453,0.0101,0.0102,0.0101,0.8430092975355056,0.7596674736735902
14.0,0.2676,0.0001,0.0101,0.0101,0.0101,0.7231055970742942,0.6245732249882763
9.0,0.2144,0.0001,0.0101,0.0115,0.0101,0.6873476836872012,0.6913849063429595
9.0,0.1234,0.0001,0.0101,0.0101,0.0101,0.7782096320086616,0.7751314399309124
10.0,0.2345,0.0123,0.0101,0.0101,0.0101,0.7791993681384712,0.6386292636562346
15.0,0.1549,0.0301,0.0101,0.0101,0.0101,0.835410779209394,0.737276294953041
