max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
15.0,0.12361635568470201,0.48634217998244206,0.161502478063277,0.24683810216787802,0.023186415725322002,1.011005462116907,0.9743257339578275
15.0,0.010290425114510001,0.126491181191721,0.054310392782503006,0.35922287866378605,0.021583731917407003,1.0082877247560447,0.9743257339578275
13.0,0.917294948261656,0.08192112070234901,0.102237798808069,0.010421565748011001,0.045017488943327,0.9064756238746332,0.8621209126209899
2.0,0.8112044630651181,0.21807332343989802,0.401751700754077,0.370834301903653,0.291204965854912,1.011005462116907,0.9743257339578275
3.0,0.014111397905356001,0.30037136068888404,0.019226752087066,0.29077647894117903,0.049017393208869005,1.011005462116907,0.9743257339578275
15.0,0.4434,0.0001,0.0101,0.0101,0.0101,0.7324227138387316,0.5786310926498885
12.0,0.5124,0.0494,0.0174,0.0293,0.0103,0.8528841952329221,0.7696492751393348
15.0,0.465,0.0001,0.0101,0.0101,0.0101,0.7324227138387316,0.5786310926498885
10.0,0.2383,0.305,0.0101,0.0101,0.0101,1.011005462116907,0.9743257339578275
13.0,0.9886,0.0001,0.0101,0.0101,0.0101,0.7744141375723166,0.6525400609811937
9.0,0.1437,0.1072,0.0101,0.0101,0.0101,0.9759289517722859,0.9743257339578275
15.0,0.68,0.235,0.011,0.12,0.014,1.0101703059463696,0.9743257339578275
15.0,0.3291,0.0589,0.0104,0.0104,0.0104,0.8507197008212934,0.7697637166677793
12.0,0.5707,0.0001,0.0101,0.0102,0.0101,0.7679994007568224,0.7020979482934852
15.0,0.427,0.0001,0.0111,0.1666,0.0101,0.7788508923382093,0.7262049462921101
15.0,0.5379,0.0001,0.0102,0.0105,0.0101,0.7783168308166486,0.7030067666340994
15.0,0.116,0.0001,0.0101,0.0101,0.0101,0.7803168111602768,0.7989511036578107
15.0,0.6976,0.0214,0.0101,0.0101,0.0101,0.8011482430830386,0.7324906307734355
14.0,0.1799,0.1074,0.0101,0.0101,0.0101,0.9754663767472435,0.9743257339578275
15.0,0.51,0.0001,0.0101,0.0101,0.0101,0.7950862484543311,0.729439657949431
15.0,0.1542,0.0775,0.0101,0.0101,0.0101,0.934588183686954,0.8913766348438168
15.0,0.1557,0.0001,0.0105,0.0101,0.0104,0.7419779018236798,0.6404969706538268
9.0,0.9352,0.0002,0.0125,0.0125,0.0125,0.7663858605356019,0.6553766507688983
15.0,0.4578,0.0001,0.0101,0.0103,0.0101,0.7324227138387316,0.5786310926498885
14.0,0.1181,0.0484,0.0101,0.011,0.0101,0.9570656551716741,0.9170748805532978
15.0,0.35,0.0001,0.0101,0.0101,0.0101,0.7823194590056121,0.7099782396818596
15.0,0.4326,0.0001,0.0101,0.0197,0.0101,0.7324227138387316,0.5786310926498885
15.0,0.16,0.0001,0.0101,0.0101,0.0101,0.7419779018236798,0.6404969706538268
15.0,0.4313,0.0001,0.0112,0.0149,0.0105,0.7324227138387316,0.5786310926498885
15.0,0.1122,0.0001,0.011,0.0101,0.0101,0.7803168111602768,0.7989511036578107
