max_depth,max_features,min_samples_leaf,min_samples_split,acc,bal_acc,f1,precision,generalization_score,time_init,time_final,score
8.0,0.6666666865348816,11.0,20.0,0.764,0.6657142857142857,0.6784409996491453,0.730173778156766,0.764,1700167336.5708346,1700167336.5860882,0.7946127946127945
5.0,0.6666666865348816,9.0,80.0,0.72,0.5695238095238095,0.5559599678329545,0.6655236269955871,0.72,1700167336.5870814,1700167336.6016092,0.7622895622895622
50.0,0.3333333432674408,15.0,20.0,0.71,0.5185714285714286,0.4497830880256803,0.6340457203615099,0.71,1700167336.6030545,1700167336.6180103,0.7353535353535353
13.0,0.8888888955116272,3.0,3.0,0.762,0.6985714285714284,0.7050412791550453,0.7180953986713565,0.762,1700167336.6194167,1700167336.63393,0.868013468013468
1.0,0.7777777910232544,15.0,80.0,0.7,0.5,0.4117647058823529,0.35,0.7,1700167336.6353276,1700167336.6498368,0.7003367003367004
32.0,0.8888888955116272,1.0,2.0,0.764,0.7076190476190476,0.7121761282662833,0.7222585299668105,0.764,1700167338.6869912,1700167338.7126565,0.8909090909090909
20.0,1.0,1.0,2.0,0.748,0.7,0.7001004027458981,0.705125230215293,0.748,1700167340.5668387,1700167340.603329,0.8868686868686868
13.0,1.0,1.0,2.0,0.758,0.7052380952380953,0.7076882506986993,0.7143875439470033,0.758,1700167343.0959697,1700167343.1315172,0.8855218855218855
5.0,0.8888888955116272,1.0,2.0,0.73,0.6166666666666667,0.6237180193016104,0.6748612204034004,0.73,1700167345.6349459,1700167345.6703875,0.8134680134680135
32.0,1.0,1.0,2.0,0.748,0.7,0.7001004027458981,0.705125230215293,0.748,1700167347.5386589,1700167347.5743272,0.8875420875420875
32.0,0.7777777910232544,1.0,2.0,0.762,0.7004761904761905,0.7063180941123585,0.7172406587799811,0.762,1700167397.6111171,1700167397.6465824,0.8922558922558922
32.0,0.7777777910232544,1.0,2.0,0.762,0.7004761904761905,0.7063180941123585,0.7172406587799811,0.762,1700167399.2568052,1700167399.291958,0.8922558922558922
50.0,0.7777777910232544,1.0,2.0,0.762,0.7004761904761905,0.7063180941123585,0.7172406587799811,0.762,1700167401.746743,1700167401.7790692,0.8922558922558922
5.0,1.0,1.0,2.0,0.73,0.6261904761904762,0.6327000925579879,0.6725502572389331,0.73,1700167404.0260541,1700167404.0622518,0.8087542087542088
50.0,0.5555555820465088,1.0,2.0,0.7859999999999999,0.7023809523809524,0.7169226847112409,0.7588266423258472,0.7859999999999999,1700167456.7741024,1700167456.8105106,0.8929292929292929
13.0,0.4444444477558136,5.0,3.0,0.762,0.6395238095238096,0.649898904285023,0.7492672678827628,0.762,1700167458.266391,1700167458.2992115,0.8249158249158249
13.0,0.7777777910232544,1.0,2.0,0.762,0.692857142857143,0.700353707544317,0.7162879809821937,0.762,1700167459.9262128,1700167459.960985,0.8902356902356903
8.0,0.5555555820465088,1.0,3.0,0.774,0.667142857142857,0.6814808978214314,0.754839410704744,0.774,1700167461.1404521,1700167461.1686614,0.8531986531986531
20.0,0.8888888955116272,1.0,2.0,0.762,0.7042857142857142,0.7093307795501921,0.7197036240152848,0.762,1700167517.5507927,1700167517.587896,0.8909090909090909
32.0,0.5555555820465088,1.0,2.0,0.7859999999999999,0.7023809523809524,0.7169226847112409,0.7588266423258472,0.7859999999999999,1700167519.6606243,1700167519.6960163,0.8929292929292929
13.0,0.4444444477558136,1.0,2.0,0.786,0.6890476190476191,0.7060341078909488,0.7678597661790382,0.786,1700167521.2724283,1700167521.3072517,0.8969696969696971
13.0,0.3333333432674408,1.0,2.0,0.78,0.6619047619047618,0.6770922590551756,0.780593403633306,0.78,1700167577.2572255,1700167577.2921631,0.8962962962962964
20.0,0.4444444477558136,1.0,2.0,0.7979999999999999,0.7052380952380952,0.7230095387514743,0.7844183916858336,0.7979999999999999,1700167578.8348107,1700167578.8669193,0.8976430976430978
8.0,0.7777777910232544,1.0,2.0,0.768,0.6857142857142858,0.6972310731315738,0.7298193709964464,0.768,1700167637.3673446,1700167637.3927445,0.8686868686868687
20.0,0.5555555820465088,1.0,2.0,0.7859999999999999,0.7023809523809524,0.7162974685016993,0.7559758958721721,0.7859999999999999,1700167638.7025404,1700167638.7386434,0.8942760942760943
5.0,0.3333333432674408,1.0,2.0,0.712,0.5238095238095238,0.4635894785994345,0.780125876108019,0.712,1700167697.57452,1700167697.6105988,0.7494949494949494
20.0,0.5555555820465088,1.0,2.0,0.7859999999999999,0.7023809523809524,0.7162974685016993,0.7559758958721721,0.7859999999999999,1700167698.7368095,1700167698.7716641,0.8942760942760943
20.0,0.5555555820465088,1.0,3.0,0.776,0.6933333333333334,0.7067053706046166,0.7428400500959615,0.776,1700167700.324399,1700167700.361616,0.8922558922558922
13.0,0.5555555820465088,1.0,2.0,0.778,0.6928571428571428,0.707805086780586,0.7468250326908864,0.778,1700167758.5935407,1700167758.6310546,0.8929292929292929
3.0,0.5555555820465088,1.0,2.0,0.704,0.52,0.4648050403516857,0.6643564648108868,0.704,1700167759.8995721,1700167759.9325445,0.7400673400673401
