max_depth,max_features,min_samples_leaf,min_samples_split,acc,bal_acc,f1,precision,generalization_score,time_init,time_final,score
5.0,0.6666666865348816,1.0,8.0,0.722,0.5804761904761905,0.5740400600434331,0.6636727237582334,0.722,1700167760.4892519,1700167760.5042918,0.7932659932659932
2.0,0.1111111119389534,5.0,8.0,0.7,0.5,0.4117647058823529,0.35,0.7,1700167760.505325,1700167760.5198529,0.7003367003367004
5.0,0.5555555820465088,9.0,32.0,0.724,0.5685714285714286,0.5508668499963603,0.6805612862809048,0.724,1700167760.5213,1700167760.535806,0.7575757575757576
3.0,0.8888888955116272,1.0,32.0,0.7080000000000001,0.562857142857143,0.551528123366687,0.6320679187410794,0.7080000000000001,1700167760.5372117,1700167760.5521436,0.7562289562289563
5.0,0.5555555820465088,3.0,5.0,0.722,0.5690476190476191,0.5544599334676505,0.6720431928062156,0.722,1700167760.5535455,1700167760.5681188,0.7777777777777778
13.0,0.4444444477558136,1.0,3.0,0.79,0.6938095238095238,0.7111559686823642,0.7731099005954417,0.79,1700167763.2727127,1700167763.309484,0.8936026936026936
20.0,0.8888888955116272,1.0,2.0,0.762,0.7042857142857142,0.7093307795501921,0.7197036240152848,0.762,1700167764.9205892,1700167764.9366403,0.8909090909090909
13.0,0.8888888955116272,1.0,2.0,0.756,0.6961904761904762,0.7005780808006395,0.7117409610499348,0.756,1700167766.4319627,1700167766.4671688,0.8902356902356902
13.0,0.7777777910232544,1.0,3.0,0.764,0.6923809523809523,0.7009577502332838,0.7204727400868614,0.764,1700167768.8747954,1700167768.9109497,0.8922558922558922
13.0,0.3333333432674408,1.0,2.0,0.78,0.6619047619047618,0.6770922590551756,0.780593403633306,0.78,1700167770.6065276,1700167770.6389415,0.8962962962962964
8.0,0.4444444477558136,1.0,3.0,0.746,0.610952380952381,0.6132406735000175,0.7201373996748113,0.746,1700167821.9877963,1700167822.0234885,0.841077441077441
13.0,0.5555555820465088,1.0,2.0,0.778,0.6928571428571428,0.707805086780586,0.7468250326908864,0.778,1700167823.2853625,1700167823.3221326,0.8929292929292929
8.0,0.7777777910232544,1.0,3.0,0.76,0.6761904761904762,0.6872281569220672,0.71769136860659,0.76,1700167824.6112401,1700167824.6468718,0.8666666666666668
20.0,0.8888888955116272,3.0,3.0,0.762,0.6985714285714285,0.7048508013893889,0.7198758158339686,0.762,1700167825.861035,1700167825.8956344,0.8693602693602693
13.0,0.5555555820465088,3.0,3.0,0.78,0.6847619047619049,0.7005002049379943,0.7550396312780213,0.78,1700167828.1931088,1700167828.2281687,0.8639730639730641
32.0,0.8888888955116272,1.0,2.0,0.764,0.7076190476190476,0.7121761282662833,0.7222585299668105,0.764,1700167882.090019,1700167882.1224897,0.8909090909090909
8.0,0.3333333432674408,1.0,2.0,0.736,0.580952380952381,0.5661852859789525,0.7402611224694803,0.736,1700167883.6775663,1700167883.714446,0.8276094276094277
20.0,0.3333333432674408,1.0,2.0,0.788,0.6771428571428572,0.6944561727376579,0.7890653771568334,0.788,1700167885.1505175,1700167885.1868634,0.9043771043771045
50.0,0.3333333432674408,1.0,2.0,0.786,0.6776190476190477,0.6946105625581185,0.7798584556902934,0.786,1700167886.6618354,1700167886.69587,0.9023569023569025
8.0,0.8888888955116272,1.0,8.0,0.754,0.6795238095238094,0.6874117010246831,0.7090011388998748,0.754,1700167941.7196047,1700167941.7567234,0.8558922558922559
5.0,0.7777777910232544,1.0,2.0,0.736,0.6133333333333334,0.6186555557972012,0.6874694154770342,0.736,1700167943.1836414,1700167943.2145202,0.8080808080808082
50.0,0.8888888955116272,1.0,2.0,0.764,0.7076190476190476,0.7121761282662833,0.7222585299668105,0.764,1700167944.6690092,1700167944.7035418,0.8909090909090909
20.0,0.5555555820465088,1.0,3.0,0.776,0.6933333333333334,0.7067053706046166,0.7428400500959615,0.776,1700168001.4543898,1700168001.4904554,0.8922558922558922
50.0,0.4444444477558136,1.0,2.0,0.7939999999999999,0.7023809523809524,0.7198284567976537,0.7747533495992807,0.7939999999999999,1700168002.5984857,1700168002.6260157,0.8976430976430978
20.0,0.4444444477558136,1.0,2.0,0.7979999999999999,0.7052380952380952,0.7230095387514743,0.7844183916858336,0.7979999999999999,1700168004.9422712,1700168004.978837,0.8976430976430978
20.0,0.3333333432674408,1.0,2.0,0.788,0.6771428571428572,0.6944561727376579,0.7890653771568334,0.788,1700168061.4938211,1700168061.5308678,0.9043771043771045
32.0,0.8888888955116272,5.0,12.0,0.752,0.6819047619047619,0.6893637941418906,0.7057626599036406,0.752,1700168063.5332987,1700168063.5697603,0.8491582491582491
13.0,0.4444444477558136,1.0,3.0,0.79,0.6938095238095238,0.7111559686823642,0.7731099005954417,0.79,1700168121.4111664,1700168121.4305778,0.8936026936026936
32.0,0.3333333432674408,1.0,2.0,0.786,0.6776190476190477,0.6946105625581185,0.7798584556902934,0.786,1700168124.5878205,1700168124.6233377,0.9023569023569025
32.0,0.5555555820465088,5.0,8.0,0.78,0.6866666666666666,0.701423085437978,0.7527926138505094,0.78,1700168126.1515234,1700168126.1873736,0.8316498316498316
