max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
7.0,0.27384505982301605,5.7187408672443325e-05,0.032434060996912005,0.019627781772875,0.01432419850735,0.9416666666666667,0.9666666666666667
4.0,0.048934273926388,0.19838373711533402,0.081415282032941,0.068637163305826,0.143931321718827,0.925,0.9666666666666667
4.0,0.56546022421217,0.013693796598963002,0.13590065737339302,0.06804373593266101,0.087962053186335,0.925,1.0
3.0,0.024850681527716002,0.40037228433776806,0.43306383724353503,0.042216314909836,0.147965672086171,0.35,0.2
13.0,0.609970094480184,0.042522105684888005,0.011641534821384001,0.02182325676209,0.304953075049531,0.9083333333333332,0.9666666666666667
9.0,0.267,0.0001,0.0128,0.0127,0.0126,0.9333333333333332,0.9666666666666667
9.0,0.965,0.0001,0.0101,0.0163,0.0106,0.9416666666666667,1.0
9.0,0.975,0.0001,0.0101,0.0163,0.0106,0.9416666666666667,1.0
12.0,0.9765,0.0001,0.0101,0.0163,0.0106,0.9416666666666667,1.0
10.0,0.9766,0.0001,0.011,0.0172,0.0116,0.95,1.0
12.0,0.9877,0.0001,0.0101,0.0156,0.0118,0.9416666666666667,1.0
10.0,0.9836,0.0001,0.011,0.0172,0.0116,0.95,1.0
11.0,0.9754,0.0001,0.011,0.0172,0.0116,0.95,1.0
11.0,0.9866,0.0001,0.011,0.0172,0.0116,0.95,1.0
11.0,0.9845,0.0001,0.0101,0.0163,0.0116,0.9416666666666667,1.0
14.0,0.9861,0.0001,0.011,0.0172,0.0116,0.95,1.0
10.0,0.9867,0.0001,0.0102,0.0169,0.0112,0.9416666666666667,1.0
11.0,0.9867,0.0001,0.011,0.0172,0.0116,0.95,1.0
12.0,0.9867,0.0001,0.0101,0.0172,0.0116,0.9416666666666667,1.0
15.0,0.9899,0.0001,0.0104,0.0164,0.0111,0.9416666666666667,1.0
10.0,0.9867,0.0001,0.011,0.0172,0.0116,0.95,1.0
13.0,0.9861,0.0001,0.011,0.0172,0.0116,0.95,1.0
13.0,0.9867,0.0001,0.011,0.0172,0.0116,0.95,1.0
14.0,0.9899,0.0001,0.0101,0.0163,0.0116,0.9416666666666667,1.0
10.0,0.9867,0.0001,0.011,0.0172,0.0116,0.95,1.0
11.0,0.9868,0.0001,0.0101,0.0172,0.0116,0.9416666666666667,1.0
11.0,0.9869,0.0001,0.0105,0.0171,0.0116,0.95,1.0
11.0,0.9869,0.0001,0.0106,0.0171,0.0116,0.95,1.0
11.0,0.9869,0.0001,0.0104,0.0171,0.0116,0.9416666666666667,1.0
13.0,0.9866,0.0001,0.0106,0.0171,0.0116,0.95,1.0
