max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
7.0,0.011265210225126,0.274831238939354,0.054422714725212006,0.069008212877464,0.036168510137228,0.95,0.5666666666666667
4.0,0.172123011285296,0.14982733683726102,0.028248176259675004,0.17360272472826802,0.07840682962187401,0.925,1.0
3.0,0.10590453897230101,0.092219932823457,0.21250560448987502,0.5060846317508411,0.068447432971658,0.8166666666666667,0.6333333333333333
13.0,0.014419271426492,0.25262304506085204,0.012892792521465002,0.07151151593956201,0.01455982567691,0.95,0.9666666666666667
3.0,0.15519793585483901,0.11300600030211701,0.015162093706799001,0.027520151502054002,0.039018899440327,0.95,0.9333333333333333
10.0,0.5473,0.0094,0.0119,0.0321,0.0199,0.95,1.0
11.0,0.6257,0.0032,0.0142,0.0887,0.0379,0.9333333333333332,1.0
11.0,0.2499,0.0017,0.0122,0.0782,0.0122,0.9416666666666667,0.9666666666666667
10.0,0.6394,0.0002,0.0101,0.0233,0.033,0.9333333333333332,0.9666666666666667
10.0,0.5258,0.0073,0.0126,0.0421,0.0261,0.9416666666666667,1.0
11.0,0.5014,0.0001,0.0113,0.0111,0.0227,0.9416666666666667,0.9666666666666667
14.0,0.3243,0.0005,0.0103,0.0152,0.0499,0.9416666666666668,0.9666666666666667
12.0,0.1411,0.0013,0.0102,0.0296,0.0149,0.9333333333333332,0.9666666666666667
14.0,0.9512,0.015,0.0147,0.0786,0.0246,0.95,0.9666666666666667
11.0,0.4157,0.0001,0.0101,0.0133,0.0101,0.925,0.9666666666666667
11.0,0.9519,0.0001,0.0101,0.0188,0.0239,0.95,0.9666666666666667
12.0,0.5741,0.0001,0.0101,0.0433,0.0275,0.95,1.0
15.0,0.6333,0.0001,0.0101,0.0101,0.0101,0.9416666666666667,0.9666666666666667
11.0,0.6912,0.0001,0.0101,0.0246,0.0176,0.9416666666666667,0.9666666666666667
11.0,0.4312,0.0001,0.0101,0.0101,0.0101,0.925,0.9666666666666667
14.0,0.9051,0.0001,0.0101,0.0245,0.0176,0.95,0.9666666666666667
11.0,0.7938,0.0001,0.0125,0.0298,0.0264,0.95,1.0
14.0,0.8195,0.0001,0.0101,0.0111,0.0257,0.95,1.0
15.0,0.5125,0.0001,0.0101,0.0101,0.0101,0.9416666666666667,0.9666666666666667
11.0,0.93,0.0349,0.0101,0.0101,0.0101,0.9416666666666667,0.9666666666666667
11.0,0.7672,0.0002,0.0111,0.0154,0.0159,0.95,1.0
14.0,0.5124,0.0003,0.0111,0.0268,0.0199,0.95,0.9666666666666667
15.0,0.8333,0.0001,0.0101,0.0101,0.0101,0.9333333333333332,1.0
12.0,0.87,0.0001,0.0101,0.0101,0.0101,0.9333333333333332,1.0
7.0,0.5867,0.0256,0.0101,0.0101,0.0101,0.9333333333333332,1.0
