hidden_layer_sizes,alpha,batch_size,learning_rate_init,power_t,momentum,score,generalization_score
200.0,3.938620672443622,41.0,0.099120175266208,0.16799104738110301,0.015472833880662002,0.9261242569513619,0.9553149840778733
108.0,0.10434609979357301,235.0,0.024279719592336,0.199039332673625,0.037446959101,0.9678052286783909,1.0105197186307435
117.0,0.00023848621577000003,138.0,0.045273919917888004,0.27307645938327,0.019584322761279003,0.9629166569697375,1.0364424267011871
191.0,0.468096526017641,182.0,0.016256611075126,0.12261807012299801,0.035828819856501,0.9579241170406977,0.9900138000405747
180.0,0.9438031971786861,209.0,0.00012365164457100002,0.11390227044541101,0.10263435748586001,1.303248847920581,1.232237231319562
80.0,0.025329090749886353,90.0,0.0008277086617531495,0.6,0.96953,1.0922936565027448,1.1959778966932317
56.0,0.00014002806903476686,29.0,0.0003071775696574932,0.536,0.99589,1.2456232658117699,1.2818601178731184
199.0,0.04328136011504239,34.0,0.01129505369935741,0.798,0.92799,0.9460560748768835,0.9824997997346463
197.0,0.027215542767445706,17.0,0.004050920311913317,0.279,0.45678,1.0670120713069862,1.0427209901189263
118.0,0.002654691748992871,20.0,0.0749218340240055,0.472,0.18765,0.9839618698889019,0.9911400819374421
200.0,0.021920835347998532,119.0,0.004751361781157262,0.102,0.17953,1.040332595543418,1.0465894512807676
110.0,0.0003265039201699993,13.0,0.032077787051765276,0.878,0.64278,1.0041380953112014,0.9322040887877995
57.0,0.004553556189427719,21.0,0.034842932533837176,0.563,0.88042,0.9332337431685458,0.9479637447472242
52.0,0.0009610102061487066,162.0,0.02512870454069071,0.554,0.31963,1.2522009597068293,1.3736805910251828
58.0,0.07525637584958644,43.0,0.058268280201287735,0.456,0.78901,0.924364631857592,0.9653782458693803
62.0,0.004034135673130752,19.0,0.0017437571444709038,0.148,0.17291,1.0371019271562165,1.0782383328279088
109.0,0.6493170397095275,249.0,0.050000011013724054,0.147,0.88876,1.117471923568028,1.0500539242542275
146.0,0.0007008790844293189,33.0,0.00853757633970092,0.523,0.36849,1.057974185373793,1.1855672952405913
87.0,0.08576691717865584,97.0,0.07032024901935181,0.769,0.72597,0.9397488655773529,1.0341928407766618
93.0,0.10079913377895067,68.0,0.07747962320265134,0.365,0.52789,0.9529118257846161,0.9493128051528736
61.0,0.09946136152793826,197.0,0.0186680390209499,0.534,0.46789,1.1182866126072224,1.1371935293353876
97.0,0.0010336226082414306,179.0,0.06324890337370613,0.324,0.29487,1.112770475406324,1.1212527404796278
200.0,0.7302569517960882,105.0,0.0018631533426549539,0.3,0.52011,1.162078682800464,1.138931852143278
141.0,0.10872494584026261,55.0,0.07315873712078454,0.691,0.91234,1.070016746000496,0.9946402374959359
54.0,0.0010980067248464185,226.0,0.03369268331857917,0.515,0.83947,1.0691423272199674,1.028175485325349
162.0,0.07807027335416776,80.0,0.02457887494866323,0.193,0.43875,0.9329918779127176,0.9842043583127736
54.0,0.09900998620462487,87.0,0.002615450469969489,0.442,0.64679,1.3849840106784845,1.2007971452178234
95.0,0.05578618978908392,149.0,0.0984068204804155,0.244,0.70159,0.9362107796924587,0.9814646308688353
88.0,0.03969469780343391,156.0,0.0788734068312343,0.236,0.68823,0.9386056415006209,0.9303340810710428
53.0,0.07170454758540686,36.0,0.022456465385798544,0.251,0.66456,0.9810208544732328,1.0010108585825992
