hidden_layer_sizes,alpha,batch_size,learning_rate_init,power_t,momentum,score,generalization_score
139.0,1.163039571448033,216.0,0.024491024634012003,0.39357815616936004,0.014222570771709001,1.1894545563502728,1.2278218683654918
95.0,2.1891618132748293e-05,75.0,0.0008140675984580001,0.5956702712389661,0.027524723274259002,1.2920043259133454,1.513020962444279
109.0,1.03865802565003,91.0,0.003914600869268,0.224590680510133,0.74310397027772,1.1361261925904338,1.2414959084931392
71.0,1.661588777011895,124.0,0.015982437247411,0.31380635630588305,0.108728553222819,1.1854322735506542,1.254798931946275
158.0,0.031054086075930003,139.0,0.01082586226325,0.126200635206691,0.026338768980858,1.0459504434428397,1.0653811507907731
147.0,0.7167409203080778,20.0,0.04947616167377977,0.583,0.90056,1.0486226304535227,1.0561938824192274
135.0,0.19471418895204354,23.0,0.005000001101372406,0.152,0.92395,0.9335630410627129,1.0255432124849606
167.0,0.03982207628674605,31.0,0.0022061823205160695,0.511,0.15067,1.2187339897303577,1.1862595805570422
118.0,0.267121841487052,18.0,0.028151484418751767,0.225,0.8739,0.9577558960220142,0.9323919229197232
136.0,0.09680054445364218,34.0,0.07840811262395325,0.224,0.99821,1.2365009537788416,1.3229544391202765
174.0,0.0018929454550007765,18.0,0.019801979200323908,0.313,0.36909,0.9433641349367246,0.9382440029928298
139.0,1.1724296690689067,23.0,0.004740153438614014,0.156,0.92699,1.0040048921891667,0.9372217004955484
200.0,0.0047440602940116644,72.0,0.054679961486096856,0.578,0.99499,0.9834975618347567,1.0020867097189998
137.0,0.08558006263443958,15.0,0.005144041930685792,0.188,0.96472,0.9972715247010845,0.9445698976687847
111.0,0.43862087810044875,13.0,0.0024047802694909335,0.404,0.99874,0.9389225209895582,0.9568021095949999
143.0,0.0001752927684403279,20.0,0.022354774842087147,0.265,0.83284,0.9412850540366102,0.9464320112483418
198.0,0.9730021501998397,13.0,0.00012168184889973346,0.102,0.99891,1.0018755336703316,1.1068091829968054
198.0,0.23980492600006556,32.0,0.0005404517158527887,0.346,0.62235,1.0677277912511063,1.2324879701300047
136.0,0.21994905480116964,15.0,0.0650484870732289,0.371,0.97683,0.9604476464679715,1.0626743199654833
184.0,0.01006892486189309,15.0,0.0014254195140158282,0.534,0.89799,1.0158045465160863,1.1189883164311976
74.0,0.03260162142354025,22.0,0.0091182479987831,0.121,0.96209,0.896224566605136,0.9286065453697809
59.0,0.010000002302585359,10.0,0.00010000002302585354,0.1,0.999,1.0235605274125246,1.1939028966611445
71.0,0.0374603990998767,22.0,0.017636678572997583,0.452,0.80116,0.9718558410946079,0.9393439271147457
74.0,0.004968974865899982,16.0,0.0009192044115488713,0.346,0.96209,0.9189108018637752,1.0320275164204715
200.0,0.00026587163114039737,17.0,0.05150373206009112,0.261,0.9987,1.2462687481768993,1.032665639797751
66.0,0.08275807877799922,67.0,0.02920284746422009,0.15,0.46078,0.9169500104913094,0.9840466822015103
50.0,0.00921876193681135,10.0,0.05011873490299109,0.289,0.95001,0.9153271767805462,1.0316429151492208
120.0,0.0001046691024362829,14.0,0.06874716604351011,0.728,0.9379,0.9529906674325703,0.9727102022086147
96.0,0.005557473493522215,34.0,0.061752451036997044,0.578,0.99899,1.2620010247426694,1.1187445750505787
200.0,0.0008495248750005173,20.0,0.008455377462219736,0.207,0.93582,0.9802127665110196,1.01682415907851
