hidden_layer_sizes,alpha,batch_size,learning_rate_init,power_t,momentum,score,generalization_score
78.0,3.883695706453229,237.0,0.0008689532004960001,0.202241135091972,0.0029054467420260004,1.1591794385967131,1.3497622008346268
155.0,5.244489926659613e-05,126.0,0.003395868952889,0.603652105657949,0.11188740474257401,1.0775584337772002,1.1742631941374577
125.0,0.033172779961338,183.0,0.000108141489166,0.33205822617954,0.016662743799897,1.0096973759443901,1.10097716469625
77.0,6.573466211768384,81.0,0.000141734398014,0.12908524487849402,0.003508343843278,1.245789652925088,1.404795771179157
124.0,0.024807944140628,63.0,0.011748020174759,0.35554280982451203,0.003187109691163,0.9995495534811868,1.0846351594561208
114.0,0.013433772831651076,29.0,0.0028508633445062464,0.59,0.26138,0.9451826214675044,1.1514955663438875
110.0,0.07512213115133196,20.0,0.004395930322090599,0.156,0.03358,1.0428169677598902,1.0651373955794419
134.0,0.007454431014330225,20.0,0.03455468990909349,0.659,0.31193,0.9971541920108848,1.0580978658084705
156.0,0.05766500048276889,18.0,0.0006864654753553297,0.697,0.25875,1.0910051232281155,1.0735635963229446
75.0,0.0017537092795343065,35.0,0.0008208040676469283,0.542,0.6806,1.6085589455222444,1.710255094653958
60.0,0.09795759183574188,16.0,0.0027627825226638016,0.371,0.30991,1.1196773943913914,1.232910614123226
166.0,0.0018963548206382855,15.0,0.005398885288461944,0.596,0.44546,1.0018751046402223,1.064224870085148
132.0,0.01230779063628777,17.0,0.01908856582880186,0.797,0.51778,0.9765807320601272,1.0243513806952946
153.0,0.008132669058901676,249.0,0.042019559955500475,0.643,0.99868,0.9943415125858104,1.1613819380835486
167.0,0.026084084593406456,12.0,0.0016351530169580704,0.303,0.12345,1.1362493646927168,1.1163712354695836
167.0,0.03217907085223315,14.0,0.06142165297988985,0.371,0.11189,0.9590302693843317,0.9500898037739112
57.0,0.008855691930289138,10.0,0.01848040140016173,0.538,0.96431,0.9980635159332841,1.0934400904087864
168.0,0.0002212662624653616,12.0,0.00012149642524543407,0.585,0.21745,1.1797760908734947,1.1582721882246472
177.0,0.0010034076320383039,15.0,0.004229191980348935,0.585,0.39063,1.0874540124854588,1.1542968293549207
200.0,1.0000002302585364e-05,250.0,1e-05,0.1,0.999,1.200419213902188,1.1645424147056895
128.0,0.000284131183293964,17.0,0.05994826245596919,0.778,0.73456,0.965595578300821,0.9800215663899452
127.0,0.07968704089529745,38.0,0.0003561389713693581,0.573,0.31233,1.0340426881375206,1.1087264487661412
161.0,0.0023787083659862593,88.0,0.007326833121340548,0.203,0.77883,0.9443306996563294,1.0940327061105757
174.0,0.0163911264241421,33.0,0.05782263782868519,0.557,0.28973,0.9473138096982534,0.9974967358513053
200.0,0.00010288031848005066,92.0,0.04672740895840198,0.759,0.78543,0.9651910147039773,1.0076505392428168
200.0,0.0030448037091742324,44.0,0.0061485017360967485,0.592,0.45502,1.1369862447089887,1.0922145309497688
56.0,0.0016444731993418096,113.0,0.04044416746683282,0.334,0.85766,0.978097917126355,0.978173958865787
118.0,0.045115118247659076,21.0,0.08135648937154882,0.567,0.20934,0.9202869076839578,1.0442612495153125
200.0,0.0018394678428578408,69.0,0.08656317952701721,0.715,0.76445,1.3712414706349538,0.9982938800786455
200.0,0.021746927168433624,17.0,0.08421514485552277,0.824,0.99799,1.3446143069379017,3.316352621362825
