colsample_bytree,eta,max_depth,reg_lambda,acc,bal_acc,f1,precision,generalization_score,time_init,time_final,score
0.6000000238418579,0.09921256452798843,3.0,2.1601195335388184,0.76,0.6140350877192982,0.6252102945935633,0.6566806827052729,0.76,1700157510.7194366,1700157510.735438,0.8242152466367714
0.8999999761581421,0.4629373550415039,2.0,0.02126234397292137,0.76,0.6292397660818713,0.6390446298426613,0.6600121008466965,0.76,1700157510.7364237,1700157510.7508771,0.820627802690583
0.10000000149011612,0.02126234397292137,1.0,0.4629373550415039,0.7733333333333334,0.6152046783625731,0.6281417442636481,0.6797654853438435,0.7733333333333334,1700157510.7522914,1700157510.7673988,0.7982062780269059
0.699999988079071,0.009843133389949799,13.0,2.1601195335388184,0.7440000000000001,0.6111111111111112,0.6179502637063843,0.6353785250719263,0.7440000000000001,1700157510.7687678,1700157510.7837348,0.8439461883408071
0.10000000149011612,0.045929204672575,3.0,0.4629373550415039,0.7653333333333334,0.6365497076023392,0.6465018114605141,0.6701567876555441,0.7653333333333334,1700157510.7851205,1700157510.7997246,0.8035874439461883
0.699999988079071,0.009843133389949799,13.0,0.02126234397292137,0.7200000000000001,0.5877192982456141,0.5927516697600397,0.6063824177931166,0.7200000000000001,1700157513.6349375,1700157513.651754,0.8403587443946188
0.699999988079071,0.02126234397292137,13.0,0.4629373550415039,0.7333333333333333,0.6002923976608188,0.6060612033304025,0.6211505882191819,0.7333333333333333,1700157515.2585084,1700157515.2752836,0.8385650224215248
0.8999999761581421,0.21431098878383636,13.0,0.4629373550415039,0.736,0.5982456140350878,0.6046736492149697,0.6210500835808381,0.736,1700157517.6854825,1700157517.7014217,0.8421524663677129
0.699999988079071,0.004556754138320684,32.0,47.0315055847168,0.7493333333333333,0.5994152046783626,0.6080346049578368,0.6360784455606969,0.7493333333333333,1700157520.2837737,1700157520.2995136,0.8242152466367714
0.8999999761581421,0.4629373550415039,13.0,0.09921256452798843,0.728,0.5929824561403509,0.5981780931166295,0.6114451767415845,0.728,1700157572.299886,1700157572.3349802,0.8421524663677129
0.6000000238418579,0.02126234397292137,13.0,0.4629373550415039,0.7333333333333333,0.6002923976608188,0.6060612033304025,0.6211505882191819,0.7333333333333333,1700157575.2443225,1700157575.271757,0.8385650224215248
0.6000000238418579,0.0021094917319715023,13.0,0.02126234397292137,0.7200000000000001,0.5877192982456141,0.5927516697600397,0.6063824177931166,0.7200000000000001,1700157578.0869305,1700157578.1223972,0.8403587443946188
0.699999988079071,0.004556754138320684,13.0,0.4629373550415039,0.7333333333333333,0.6002923976608188,0.6060612033304025,0.6211505882191819,0.7333333333333333,1700157631.2608075,1700157631.2781346,0.8385650224215248
0.10000000149011612,0.009843133389949799,13.0,0.02126234397292137,0.7706666666666667,0.6438596491228069,0.6533275504410301,0.6811098049690807,0.7706666666666667,1700157633.3973777,1700157633.414031,0.8
0.5,0.0021094917319715023,20.0,0.09921256452798843,0.728,0.5967836257309942,0.6019319992011982,0.6157550506938269,0.728,1700157635.4071226,1700157635.4416296,0.8376681614349776
0.30000001192092896,0.009843133389949799,20.0,47.0315055847168,0.7733333333333333,0.6266081871345028,0.6387953444405057,0.6779071086726358,0.7733333333333333,1700157691.3090804,1700157691.3247025,0.7964125560538117
0.8999999761581421,0.4629373550415039,50.0,2.1601195335388184,0.744,0.6073099415204679,0.6136554501077243,0.6306869086040383,0.744,1700157693.3855486,1700157693.4019003,0.8439461883408071
0.5,0.009843133389949799,13.0,0.02126234397292137,0.7200000000000001,0.5877192982456141,0.5927516697600397,0.6063824177931166,0.7200000000000001,1700157696.3504033,1700157696.3671827,0.8403587443946188
0.30000001192092896,0.21431098878383636,13.0,0.4629373550415039,0.768,0.6383040935672514,0.6480700951350696,0.6763982929534036,0.768,1700157752.7818408,1700157752.7982244,0.799103139013453
0.699999988079071,0.21431098878383636,13.0,0.02126234397292137,0.7200000000000001,0.5877192982456141,0.5927516697600397,0.6063824177931166,0.7200000000000001,1700157754.458879,1700157754.4750314,0.8403587443946188
0.8999999761581421,0.21431098878383636,20.0,0.02126234397292137,0.728,0.5929824561403508,0.5980591928646608,0.6096887690266811,0.728,1700157811.6637065,1700157811.6803205,0.8430493273542601
0.8999999761581421,0.4629373550415039,13.0,0.02126234397292137,0.7253333333333333,0.5950292397660819,0.5996147159054944,0.61065574191049,0.7253333333333333,1700157871.5261161,1700157871.5439744,0.8439461883408071
0.4000000059604645,0.02126234397292137,5.0,0.4629373550415039,0.7733333333333333,0.6456140350877193,0.6560963159954768,0.6846137665705602,0.7733333333333333,1700157874.1956174,1700157874.2113953,0.8017937219730943
0.5,0.21431098878383636,20.0,0.02126234397292137,0.728,0.6005847953216374,0.6047530639691656,0.6181325221502456,0.728,1700157931.9235518,1700157931.9390275,0.840358744394619
0.6000000238418579,0.0009765625,13.0,0.02126234397292137,0.7200000000000001,0.5877192982456141,0.5927516697600397,0.6063824177931166,0.7200000000000001,1700157934.5670416,1700157934.5825927,0.8403587443946188
0.5,0.0009765625,1.0,0.4629373550415039,0.7706666666666666,0.6096491228070176,0.6223153446647576,0.6767912373695957,0.7706666666666666,1700157993.1456475,1700157993.1816418,0.7946188340807174
0.5,0.009843133389949799,5.0,0.4629373550415039,0.7413333333333333,0.6055555555555556,0.6130677308404622,0.6322291131531514,0.7413333333333333,1700158051.2743592,1700158051.3098383,0.8394618834080717
0.6000000238418579,0.21431098878383636,13.0,0.02126234397292137,0.7200000000000001,0.5877192982456141,0.5927516697600397,0.6063824177931166,0.7200000000000001,1700158053.799685,1700158053.829168,0.8403587443946188
0.8999999761581421,0.02126234397292137,50.0,0.02126234397292137,0.7226666666666668,0.5894736842105264,0.5939299887354567,0.6042932315013262,0.7226666666666668,1700158111.8437352,1700158111.876737,0.8430493273542601
0.8999999761581421,0.009843133389949799,32.0,0.09921256452798843,0.7253333333333333,0.5912280701754387,0.5963776461825032,0.6090178231458132,0.7253333333333333,1700158115.3186162,1700158115.3541498,0.8421524663677131
