colsample_bytree,eta,max_depth,reg_lambda,acc,bal_acc,f1,precision,generalization_score,time_init,time_final,score
1.0,0.045929204672575,50.0,10.079368591308594,0.7493333333333333,0.5956140350877193,0.6033275193411796,0.6351829231726372,0.7493333333333333,1700231724.9611998,1700231724.9767842,0.841255605381166
0.699999988079071,0.004556754138320684,50.0,0.0009765625,0.7226666666666666,0.5932748538011696,0.5976049683635648,0.6094024290653138,0.7226666666666666,1700231724.9778116,1700231724.9923217,0.8421524663677131
0.30000001192092896,0.02126234397292137,20.0,0.02126234397292137,0.7706666666666667,0.6438596491228069,0.6533275504410301,0.6811098049690807,0.7706666666666667,1700231724.9938111,1700231725.0083954,0.799103139013453
0.8999999761581421,1.0,2.0,2.1601195335388184,0.7626666666666666,0.6157894736842104,0.6272345417052814,0.6612852561827971,0.7626666666666666,1700231725.0098221,1700231725.0243177,0.8179372197309416
0.10000000149011612,0.009843133389949799,1.0,1024.0,0.7466666666666666,0.5368421052631579,0.5198902561098504,0.571455909435203,0.7466666666666666,1700231725.0257218,1700231725.0402818,0.779372197309417
0.6000000238418579,0.02126234397292137,32.0,0.4629373550415039,0.7306666666666666,0.5985380116959065,0.6041139858177709,0.6189349718381977,0.7306666666666666,1700231727.9398477,1700231727.9751656,0.8385650224215245
0.6000000238418579,0.02126234397292137,50.0,0.02126234397292137,0.728,0.6005847953216374,0.6047530639691656,0.6181325221502456,0.728,1700231730.6578832,1700231730.6944144,0.8394618834080717
0.5,0.02126234397292137,32.0,0.4629373550415039,0.7306666666666666,0.5985380116959065,0.6041139858177709,0.6189349718381977,0.7306666666666666,1700231733.6051893,1700231733.6421962,0.8385650224215245
0.6000000238418579,0.02126234397292137,20.0,2.1601195335388184,0.7493333333333334,0.6146198830409357,0.6225799119384219,0.6427429314493985,0.7493333333333334,1700231735.671595,1700231735.704293,0.8421524663677129
0.5,0.0009765625,13.0,10.079368591308594,0.7466666666666666,0.6090643274853802,0.6168850849189637,0.6363362151739888,0.7466666666666666,1700231786.5174246,1700231786.554126,0.840358744394619
0.30000001192092896,0.0009765625,13.0,2.1601195335388184,0.7706666666666666,0.6438596491228069,0.6544396313494076,0.6821937474988582,0.7706666666666666,1700231788.2097316,1700231788.2438955,0.8053811659192827
0.699999988079071,0.21431098878383636,13.0,10.079368591308594,0.7466666666666666,0.6090643274853802,0.6168850849189637,0.6363362151739888,0.7466666666666666,1700231792.034731,1700231792.071102,0.840358744394619
0.6000000238418579,0.0021094917319715023,20.0,0.02126234397292137,0.728,0.6005847953216374,0.6047530639691656,0.6181325221502456,0.728,1700231845.491099,1700231845.526811,0.840358744394619
0.30000001192092896,0.004556754138320684,50.0,2.1601195335388184,0.7706666666666666,0.6438596491228069,0.6544396313494076,0.6821937474988582,0.7706666666666666,1700231848.0594761,1700231848.0952072,0.8053811659192827
0.8999999761581421,0.0009765625,3.0,0.09921256452798843,0.7466666666666667,0.6014619883040936,0.610098085149889,0.6341496049487853,0.7466666666666667,1700231850.7372913,1700231850.773695,0.8385650224215248
0.5,0.0009765625,50.0,0.4629373550415039,0.7306666666666666,0.5985380116959065,0.6041139858177709,0.6189349718381977,0.7306666666666666,1700231905.8316076,1700231905.8669057,0.8385650224215245
0.4000000059604645,0.009843133389949799,8.0,0.09921256452798843,0.7706666666666667,0.6438596491228069,0.6533275504410301,0.6811098049690807,0.7706666666666667,1700231908.6387138,1700231908.6760437,0.7991031390134529
0.5,0.009843133389949799,13.0,0.4629373550415039,0.7333333333333333,0.6002923976608188,0.6060612033304025,0.6211505882191819,0.7333333333333333,1700231911.301903,1700231911.3382866,0.8385650224215248
0.6000000238418579,0.009843133389949799,13.0,0.09921256452798843,0.72,0.5915204678362573,0.595412524956459,0.605788433330747,0.72,1700231967.103149,1700231967.1383111,0.8385650224215248
0.20000000298023224,0.02126234397292137,20.0,2.1601195335388184,0.7706666666666666,0.6438596491228069,0.6544396313494076,0.6821937474988582,0.7706666666666666,1700231968.9178228,1700231968.9493265,0.8053811659192827
0.4000000059604645,0.0021094917319715023,20.0,47.0315055847168,0.7733333333333333,0.6266081871345028,0.6387953444405057,0.6779071086726358,0.7733333333333333,1700232027.1750116,1700232027.1917174,0.7964125560538117
0.5,0.0021094917319715023,3.0,0.02126234397292137,0.7493333333333334,0.6108187134502924,0.6195554357322166,0.6425568037330289,0.7493333333333334,1700232087.2195697,1700232087.2563944,0.831390134529148
0.5,0.045929204672575,20.0,0.09921256452798843,0.728,0.5967836257309942,0.6019319992011982,0.6157550506938269,0.728,1700232089.927989,1700232089.965692,0.8376681614349776
0.699999988079071,0.0009765625,13.0,0.4629373550415039,0.7333333333333333,0.6002923976608188,0.6060612033304025,0.6211505882191819,0.7333333333333333,1700232149.5938995,1700232149.6298234,0.8385650224215248
0.699999988079071,0.009843133389949799,20.0,0.02126234397292137,0.728,0.6005847953216374,0.6047530639691656,0.6181325221502456,0.728,1700232206.4556828,1700232206.4914644,0.840358744394619
0.699999988079071,0.004556754138320684,32.0,2.1601195335388184,0.7493333333333334,0.6146198830409357,0.6225799119384219,0.6427429314493985,0.7493333333333334,1700232209.2860851,1700232209.3225079,0.8421524663677129
0.6000000238418579,0.02126234397292137,5.0,0.4629373550415039,0.7413333333333333,0.6055555555555556,0.6130677308404622,0.6322291131531514,0.7413333333333333,1700232267.8286376,1700232267.8456645,0.8394618834080717
0.4000000059604645,0.02126234397292137,20.0,0.02126234397292137,0.7706666666666667,0.6438596491228069,0.6533275504410301,0.6811098049690807,0.7706666666666667,1700232326.433711,1700232326.4502134,0.799103139013453
