C,gamma,tol,score,generalization_score
796.3234721775591,0.000352559360037,0.07775663179233801,1.1034679926632962,1.0141676522719876
139.45946057144926,0.0004985730790030001,7.317419987380097e-05,1.094133703226902,1.024240556058763
848.8351677146046,0.00010144490860300001,0.000102784931203,1.1164174660507427,1.0425072343594326
20.15461920821694,0.000601704032136,6.176469460575708e-05,1.0427287686590474,1.0161128065752028
388.13222938008863,0.0009624998647970001,4.522399928843747e-05,1.001393896293186,0.8958668239580644
1.0164827197220965,0.0009997904867075139,0.002472321240282139,1.0123860040767456,0.9755974540642043
1.0120454110965418,0.00010018091638637754,0.09997584879924663,1.0152024144776586,0.9708196242100007
999.7697679981561,0.0009999976974175576,0.09999997697415171,0.7703231998478686,0.6369376468647686
907.4025596228695,0.0009998756681348254,0.0024425710195158613,0.7997012243929791,0.6743651414339957
1.0002302850208247,0.0009999997697415176,0.0006882122520867994,1.0123493736890918,0.9756245680455703
998.8493699365048,0.0009999815794889163,0.00999997006643859,0.7714529019496885,0.6406825167476607
99.97697679981566,0.0009999838820342445,0.00580673490994602,1.0780521777871703,0.9993263085639303
453.6281531692419,0.000562390531215635,0.00278941736374867,1.0776940174315324,0.9915416063581827
666.0395212984232,0.000683131009819437,0.05346183977568346,1.0252213693498777,0.927646616791736
713.0171895014072,0.0009990655872879474,0.09997640128773108,0.8736758573471443,0.744555494157612
274.6628992415958,0.0007044643172813727,0.005448107897366894,1.0770201547010263,0.9898075170677408
423.44791616920725,0.0009998894820230978,1.0000174997998264e-05,0.9773790438450052,0.8689625339530235
966.2733460365995,0.0006250186838230125,0.0024610435560330226,0.9975885549952167,0.8895649650786218
999.5395890030879,0.0009949791955737107,0.0006881680412900103,0.7736166743513789,0.6438904235356577
628.3476569844776,0.0009998296232188906,0.00010000036841429353,0.9015547204045609,0.783215306449506
776.4258747121095,0.0009996224473357012,0.0006879836225840506,0.844505786852975,0.7244449997063854
630.8120779076959,0.0003162284941590164,0.00580673490994602,1.1109790516691063,1.0281041205303691
416.77340679767167,0.0009998963890388015,0.010000011512932094,0.9795473481195195,0.8718556359230988
704.3686205287465,0.0009999815794889163,0.09999979276755634,0.8734654438673622,0.7509626633726739
501.64905677322315,0.0009990172793518115,0.003330804939235113,0.9519150471652603,0.8386179921132078
2.1542693374042363,0.00034347726809086365,0.00580673490994602,1.0124859223102272,0.9758118440337173
266.25636585129723,0.0007016249107767787,0.00010000027631059286,1.0787618042009721,0.9925056003250734
1.539926526059492,0.0006799453373528638,0.005771369765713907,1.012652376835169,0.9756966814477402
999.5395890030879,0.0009999861845848758,1.0000133550827184e-05,0.7703724628615545,0.6402546721900769
398.29054790171745,0.0007939277828707852,0.000688211618220182,1.0394001937793171,0.942571706713856
