max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
15.0,0.12361635568470201,0.48634217998244206,0.161502478063277,0.24683810216787802,0.023186415725322002,1.0122280726244435,0.9755099481964623
15.0,0.010290425114510001,0.126491181191721,0.054310392782503006,0.35922287866378605,0.021583731917407003,1.0122280726244435,0.9755099481964623
13.0,0.917294948261656,0.08192112070234901,0.102237798808069,0.010421565748011001,0.045017488943327,1.0333413955741568,0.9755099481964623
2.0,0.8112044630651181,0.21807332343989802,0.401751700754077,0.370834301903653,0.291204965854912,1.0122280726244435,0.9755099481964623
3.0,0.014111397905356001,0.30037136068888404,0.019226752087066,0.29077647894117903,0.049017393208869005,1.0122280726244435,0.9755099481964623
8.0,0.3575,0.2584,0.0101,0.0101,0.0101,1.0122280726244435,0.9755099481964623
12.0,0.5012,0.0423,0.0101,0.0101,0.0345,1.0970886005725262,0.9697865012043598
11.0,0.4525,0.0082,0.0225,0.0538,0.1845,1.0696186558964433,0.8382785201931432
15.0,0.7942,0.0001,0.0101,0.0101,0.0101,1.5408890732125449,1.3521086977024306
15.0,0.9899,0.0001,0.0101,0.0101,0.0101,1.5139613360462651,1.3009141525897256
15.0,0.2023,0.0922,0.0941,0.1802,0.0404,1.0122280726244435,0.9755099481964623
8.0,0.7156,0.0179,0.0101,0.3657,0.0101,1.0345447760465256,1.0701558781317317
15.0,0.8548,0.0094,0.0101,0.0101,0.0101,1.3406913705577834,1.186785957304342
10.0,0.4011,0.2497,0.0139,0.0565,0.0303,1.0122280726244435,0.9755099481964623
15.0,0.4236,0.3745,0.0101,0.0101,0.0101,1.0122280726244435,0.9755099481964623
12.0,0.6249,0.2773,0.0218,0.4756,0.0783,1.0122280726244435,0.9755099481964623
15.0,0.1219,0.0056,0.0111,0.0101,0.0101,1.5370564897515577,1.0465336127466616
9.0,0.8912,0.0001,0.0101,0.0101,0.0101,1.4938361350315532,1.2010358946427175
13.0,0.989,0.056,0.0105,0.0582,0.0105,1.0728048114517839,1.0483000054141165
11.0,0.1544,0.1169,0.0102,0.0103,0.0129,1.0122280726244435,0.9755099481964623
10.0,0.4019,0.0001,0.0101,0.0104,0.0101,1.7435198034181572,1.4056363212762562
5.0,0.2784,0.1265,0.0101,0.0101,0.0101,1.0122280726244435,0.9755099481964623
8.0,0.1756,0.0001,0.0101,0.0101,0.0101,1.2059780034624357,1.2205485579408142
10.0,0.1056,0.0001,0.0101,0.0101,0.0101,1.4046306360609955,1.2600101338218843
10.0,0.1862,0.4862,0.0101,0.0101,0.0101,1.0122280726244435,0.9755099481964623
7.0,0.8712,0.1741,0.0105,0.0111,0.0137,1.0122280726244435,0.9755099481964623
11.0,0.1543,0.0001,0.0101,0.0101,0.0101,1.4306275826783414,1.3033042890185538
15.0,0.5454,0.2167,0.0101,0.0101,0.0101,1.0122280726244435,0.9755099481964623
14.0,0.3267,0.0465,0.0102,0.0102,0.0102,1.1144558317513935,1.0046081678736385
11.0,0.2152,0.0143,0.0102,0.0205,0.049,1.1424004081983534,0.9627622564084913
