max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
9.0,0.267458909988376,0.30138168803582105,0.083360328995513,0.070058434405707,0.123505898079574,1.0122280726244435,0.9755099481964623
7.0,0.6020791473690711,0.48183138025051403,0.044472480364563007,0.38018445062536704,0.078331441745601,1.0122280726244435,0.9755099481964623
9.0,0.7033204209752381,0.035518029098943006,0.014036718835817,0.010973585341781,0.25544111374655504,0.9820278231363069,0.8667673675227024
12.0,0.544787159447375,0.48930917111638206,0.22425114674628402,0.08335745696734101,0.20856784511275603,1.0122280726244435,0.9755099481964623
3.0,0.18925567537030202,0.07167664370452301,0.39507149928225904,0.110006634215878,0.050218066274631004,1.0122280726244435,0.9755099481964623
12.0,0.5857,0.0087,0.0101,0.0199,0.0311,1.3208738669938065,1.1726021585662416
11.0,0.5367,0.0499,0.0101,0.0338,0.2231,1.0601744801354074,0.9060791004346572
14.0,0.5716,0.0789,0.0111,0.0178,0.1867,1.0198073439449498,0.9755099481964623
9.0,0.9881,0.0001,0.0101,0.0101,0.0101,1.371736407545495,1.3241931122821609
9.0,0.8255,0.1147,0.011,0.011,0.0861,1.0122280726244435,0.9755099481964623
7.0,0.4656,0.495,0.0101,0.0101,0.0101,1.0122280726244435,0.9755099481964623
13.0,0.4475,0.0069,0.0101,0.0119,0.2058,1.0559898509248362,0.9494988417651564
9.0,0.6597,0.028,0.0145,0.018,0.3677,1.0158377849311508,1.0448590201560872
9.0,0.1867,0.0001,0.0101,0.0101,0.0101,1.5634353577636706,1.2773937141016443
11.0,0.9899,0.0001,0.0101,0.011,0.0101,1.4056331082566191,1.3016382559381046
15.0,0.9599,0.0001,0.0101,0.0101,0.0101,1.5139613360462651,1.3009141525897256
9.0,0.101,0.4999,0.0101,0.0101,0.0101,1.0122280726244435,0.9755099481964623
11.0,0.9899,0.0001,0.0101,0.0958,0.0101,1.3432054177906365,1.1280577422395712
9.0,0.8322,0.0169,0.0101,0.0101,0.0101,1.4452646693426427,1.1072836383066618
10.0,0.6561,0.0399,0.0145,0.0301,0.3716,1.0151507572876102,1.0448590201560872
13.0,0.1424,0.0142,0.0101,0.0129,0.0101,1.331184641184818,1.0950586330171408
9.0,0.5879,0.011,0.0102,0.0223,0.0101,1.447856115006415,1.143792499025597
11.0,0.2599,0.0699,0.011,0.021,0.045,1.0537463855109597,0.9755099481964623
10.0,0.9255,0.1788,0.0105,0.0156,0.0343,1.0122280726244435,0.9755099481964623
9.0,0.103,0.015,0.0101,0.0101,0.0101,1.1808386150213952,0.8859706431023013
10.0,0.7434,0.0001,0.0101,0.0101,0.0101,1.512239013480968,1.2858090571128395
9.0,0.5,0.0001,0.0101,0.0101,0.0101,1.3399237650564384,1.3311759243707035
10.0,0.3421,0.001,0.015,0.023,0.157,1.0686333704136897,1.006180334741356
13.0,0.1944,0.001,0.012,0.0329,0.0495,1.3272384314262904,1.1411082662629388
8.0,0.5157,0.0783,0.0101,0.0256,0.0101,1.0416995378992149,1.0139545101329994
