C,gamma,tol,score,generalization_score
17.826497151386942,0.000525199729142,1.001053986051048e-05,0.9239208809889072,0.9641281600667964
8.072307884499754,0.00014020254295500002,2.3407464805767512e-05,0.9926640567321652,1.0258856953446418
3.620600725744739,0.00022159539296800001,0.000386429165355,1.0020662475761024,1.0332542225078565
41.34759007834718,0.000262539415729,0.005506529897945,0.9235391735452992,0.962174823278285
4.10541201685889,0.0007552964377110001,1.2869165107815022e-05,0.9655437318840747,0.9997275773566673
1.5725338400769062,0.00017449902310565226,0.0915331693214778,1.0191204034998438,1.0441932535958758
194.93956831325588,0.00041897489423267957,0.0001373401128782678,0.9413056035539438,0.9313532799663122
99.97697679981566,0.0009999976974175576,0.09999997697415171,0.923296218131448,0.9126897259822826
999.7697679981561,0.0009999997697415176,0.009999997697415176,0.6784321659764171,0.5867674945630806
440.8592931591316,0.0006966585956860043,0.001,0.8941700604042927,0.8616557835082179
999.5395890030879,0.000329300962428023,0.00018535282090865286,0.9318421663331076,0.9027945527401832
999.3094630025895,0.0009999769744141627,0.009999769744141627,0.6792574865829537,0.586934712831172
993.8023056811182,0.000999894086694932,0.007146172576697791,0.6798724553699359,0.5887212838959581
720.2777512383407,0.0009488225549917913,1.0000046051807905e-05,0.7626046774504122,0.6937177665969427
998.6194028465247,0.000999739841731525,0.09995913746560799,0.6787560191175326,0.5929264411808718
999.0793899844618,0.0009996454647581557,0.09999972369017057,0.6810201337596202,0.5867699924418566
998.1596274917245,0.0009992910552115502,0.0010000241774357462,0.6800449233010717,0.5880760197880277
998.8493699365048,0.0009995971287831372,0.0010000004605171249,0.6797091374216897,0.5876752434375464
999.3094630025895,0.0009999838820342445,0.00016065620355702474,0.679516689288894,0.5874039960089574
293.2243282303115,0.0003404999088574363,0.009999995394830872,0.9463207935959586,0.930402205593902
57.9829089865608,0.00088437406897294,0.0001885281908584842,0.9275600008207526,0.928275033873063
1.5581167631730934,0.00010000207234805651,1.0000112827306062e-05,1.0228948161219278,1.048586993096671
998.8493699365048,0.0009997973930393799,0.09999995394830877,0.6828103412357278,0.5906558746594152
1.5900105282148647,0.0004383469610039559,0.004775349913612136,1.0044620648459222,1.035280122990249
995.4054173515275,0.0009998503431686559,0.0009999965461283246,0.6803921258940615,0.5885482257325065
999.0793899844618,0.0009999953948404182,0.009999995394830872,0.6792574511170901,0.5869571720840817
519.7565846583619,0.0006212508557981599,0.004436146705076074,0.8987294348500173,0.8666182140822631
999.7697679981561,0.0009999976974175576,0.09999995394830877,0.6813690513517054,0.5899804011254688
567.0221181605434,0.0009998664589820018,0.005864072080989675,0.7870848511564151,0.7268725965393676
999.5395890030879,0.0009997605598207053,4.508910346062744e-05,0.6795334279149333,0.5874080464173485
