n_estimators,learning_rate,score,generalization_score
16.0,1.583963679227197,0.5315132196595299,0.6040100559760159
21.0,0.07023549332126301,0.5082903681605628,0.5980830225368774
49.0,0.000124090931101,0.5211264605321589,0.6462456114247044
14.0,0.001735567408628,0.5158395656933866,0.6163384381004103
18.0,0.29793276259370205,0.5021979945401382,0.5727283287763603
100.0,0.696517447805342,0.5326616471565784,0.6231740360614111
45.0,0.35211619485124834,0.5305964331350891,0.5655892372298683
100.0,0.31862364384684017,0.5164875259964977,0.5991444546558271
100.0,0.1,0.5187967677231198,0.5769541189782008
26.0,0.010000023025877438,0.5238086759823165,0.6186504006282956
100.0,0.0003504878763690424,0.5205803917459999,0.6341536274250594
100.0,0.9976977665359039,0.540807332284044,0.6107094582997938
89.0,0.4989051649202249,0.5276855071915475,0.5973670798405926
33.0,0.2379841316204012,0.5091352767413465,0.5706264993247878
27.0,0.12915523084869274,0.5200638171211199,0.5970677929698734
38.0,0.1850175816377274,0.5233791459651848,0.5620677731079203
49.0,0.06697812721446675,0.5196027274352633,0.5805897087380297
53.0,0.37886370323761576,0.5150361174388498,0.5949103516452028
21.0,0.5418311885430072,0.511411397818776,0.6206638824871243
13.0,0.04113779408605942,0.5347728940418446,0.5948482848487299
56.0,0.03490261767488254,0.5065885364764726,0.629170446516931
34.0,0.015525907700109715,0.5153928815944057,0.6133951769963361
30.0,0.41962852261376116,0.5270215529813216,0.6052192036913975
21.0,0.0038949420454617127,0.5194520340399043,0.6062571364502873
15.0,0.3013033775124944,0.5357279953328699,0.5926298158500358
17.0,0.28205123130886556,0.5348245429015692,0.5946989863733542
73.0,0.19446614273982032,0.5100016724758849,0.5955526616398744
29.0,0.1876281515222311,0.5213194572645607,0.5859903237635838
74.0,0.003162270378763361,0.517375985813836,0.6126460097038487
21.0,0.29083522119418487,0.5160812776928887,0.6207966831228244
