n_estimators,learning_rate,score,generalization_score
27.0,4.546784063337942,0.9870871658611,1.5340151322124977
95.0,0.02653050299604,0.5076990090726291,0.5851939906542802
39.0,0.0005917433219460001,0.517896530349699,0.6364192065701266
73.0,0.000397880553092,0.5218558185940859,0.6364767761617336
54.0,0.145776880681752,0.5222572662843965,0.5786151957799212
100.0,0.1,0.5187967677231198,0.5769541189782008
76.0,0.016526580371246505,0.5131341324602591,0.5964875281574039
27.0,0.06332730408306432,0.5238644076845416,0.6341339129294237
100.0,0.993168644700457,0.5344787414362333,0.6033504961978013
100.0,0.00010000023025877443,0.5221862467864568,0.6310826417600924
100.0,0.2378789429608181,0.5218658158218905,0.5870309418631647
98.0,0.010000046051807899,0.524195639739054,0.5866409069585277
100.0,0.022706228291723564,0.516693279458444,0.603664216590335
100.0,0.9997444457142385,0.5252537437216247,0.6293726251747491
98.0,0.0019481796385799304,0.5249560968207753,0.6348758326491913
10.0,0.100793842070168,0.5147244224561719,0.6279480945705554
33.0,0.001973490317656469,0.5246829681119671,0.6308223013456229
50.0,0.037220139798169266,0.5109735906967279,0.6156544480828784
73.0,0.05802498007539012,0.5136770860418538,0.5701985839061916
100.0,0.5000011463018343,0.515975204773904,0.5969890683311732
43.0,0.04789509069679761,0.5190570764613142,0.6038494397669353
100.0,0.04053489011154153,0.5093371289602718,0.600821944426707
89.0,0.04683289448741442,0.5220986540198788,0.5905625325266577
45.0,0.01641334128728489,0.5145145074558896,0.6217159564051788
57.0,0.04830165370969821,0.5209680284865091,0.5898490682228034
86.0,0.4761907993572187,0.5131008292914914,0.6133052576835428
51.0,0.10854454437666544,0.5180440165341962,0.573237276999389
67.0,0.028468723867616372,0.511858181364781,0.6054692404269459
84.0,0.054328035344472406,0.50970972463095,0.5842115104862684
70.0,0.02186089810622342,0.5152623034833712,0.6090172896191858
