n_estimators,learning_rate,score,generalization_score
91.0,0.0007302585582140001,0.5145802313350358,0.6395738449926067
87.0,0.110962953351353,0.522474805588778,0.5799611846522644
64.0,0.000509707317029,0.523718995992343,0.6350146328406235
30.0,0.31052829556572503,0.5329120397938552,0.5727834758294317
91.0,0.146155620802551,0.5067161372451832,0.5717133728200688
100.0,0.32152074537410896,0.5236537682423392,0.5968544073062471
100.0,0.020906098872485093,0.5146034418650668,0.6045785075599055
25.0,0.010001865267864906,0.5217897972515148,0.6161454039124734
72.0,0.0044741753419543,0.512240063644491,0.6333615139785325
55.0,0.14052416067126164,0.517368698984146,0.5890934178860124
79.0,0.3981071705534972,0.5212932148676918,0.5914429048686008
49.0,0.0016070078565346506,0.5213858533278066,0.6339272057711419
85.0,0.00900542057011316,0.5143119176587186,0.5952703906281605
100.0,0.145198122263062,0.5113454434324739,0.5824831666381405
100.0,0.09999976974175581,0.5187967677231198,0.5769541189782008
83.0,0.08477367294169673,0.5142526365498554,0.5822386097480997
94.0,0.9998802727430445,0.5245804810457354,0.5897732325954941
10.0,0.10000046051807897,0.5164871942406922,0.5850740783630717
100.0,0.0018253493688759285,0.5236428646568346,0.629694223669663
87.0,0.2032581647747819,0.5105014616030841,0.5934826283358047
100.0,0.20269965055981973,0.5223703579903691,0.5874993649680879
68.0,0.2478614579850819,0.5115977282543215,0.5895345071157952
67.0,0.2789818822062718,0.515244206892402,0.5727067786793713
30.0,0.00010000023025877443,0.5215213272802482,0.640281459923735
54.0,0.004361129672046915,0.5146590500673364,0.6322419689620233
100.0,0.23340276682806177,0.5201580525056839,0.5702282532233425
11.0,0.1,0.516397451449774,0.5906980461268231
100.0,0.00010000023025877443,0.5221862467864568,0.6310826417600924
100.0,0.853204230157556,0.5291111316925027,0.5982494377941262
72.0,0.03740830238007404,0.5152860977846778,0.6198094784166215
