max_depth,max_features,min_samples_leaf,min_samples_split,acc,bal_acc,f1,precision,generalization_score,time_init,time_final,score
5.0,0.6666666865348816,1.0,8.0,0.843253234750462,0.8019905166452632,0.8075279924334089,0.8148176408661463,0.843253234750462,1700181797.9572234,1700181797.9726453,0.8656697819314643
2.0,0.1111111119389534,5.0,8.0,0.7515711645101664,0.5971846290625309,0.5951077953420292,0.7611735608301182,0.7515711645101664,1700181797.9737008,1700181797.9885738,0.7609968847352026
5.0,0.5555555820465088,9.0,32.0,0.8377079482439924,0.786682142974744,0.7969752035204772,0.8114369352958214,0.8377079482439924,1700181797.9900253,1700181798.0049632,0.853582554517134
3.0,0.8888888955116272,1.0,32.0,0.7918669131238447,0.7494484507227765,0.7493566497200718,0.7501503630290769,0.7918669131238447,1700181798.0063534,1700181798.021142,0.8067289719626167
5.0,0.5555555820465088,3.0,5.0,0.8362292051756007,0.7845335704172017,0.7949631931997858,0.8100177554409357,0.8362292051756007,1700181798.022538,1700181798.0373285,0.8560747663551401
8.0,0.4444444477558136,1.0,2.0,0.8743068391866913,0.8460090882149561,0.8476385710403638,0.8497502050643297,0.8743068391866913,1700181800.1674254,1700181800.2036161,0.91601246105919
13.0,1.0,1.0,12.0,0.8850277264325324,0.866083835490138,0.8627064592256701,0.8596969575239468,0.8850277264325324,1700181802.4550855,1700181802.471165,0.942429906542056
32.0,0.8888888955116272,1.0,2.0,0.8972273567467653,0.8798626889262076,0.8770754061962917,0.8745499824516141,0.8972273567467653,1700181804.838997,1700181804.855701,0.962367601246106
20.0,0.8888888955116272,1.0,2.0,0.8983364140480593,0.881015179953242,0.8783483544039474,0.8759535090811661,0.8983364140480593,1700181807.139588,1700181807.1548734,0.9626168224299064
50.0,0.8888888955116272,1.0,2.0,0.8972273567467653,0.8798626889262076,0.8770754061962917,0.8745499824516141,0.8972273567467653,1700181810.5151196,1700181810.55252,0.962367601246106
13.0,1.0,1.0,2.0,0.8924214417744917,0.8746237940004611,0.8714649883953528,0.8687621817577826,0.8924214417744917,1700181859.3166373,1700181859.348758,0.9587538940809969
13.0,0.7777777910232544,1.0,2.0,0.8939001848428836,0.8771395172709013,0.873407774251067,0.8700495507868056,0.8939001848428836,1700181861.2673497,1700181861.286975,0.960373831775701
20.0,1.0,1.0,2.0,0.8961182994454714,0.8779758964733775,0.8756224199758588,0.8734081797358436,0.8961182994454714,1700181863.741527,1700181863.7725997,0.9618691588785048
20.0,0.5555555820465088,1.0,3.0,0.8946395563770795,0.8743587210642433,0.8733652167394446,0.8724811731607935,0.8946395563770795,1700181865.3322449,1700181865.3671641,0.96398753894081
20.0,0.8888888955116272,3.0,3.0,0.8931608133086876,0.874780203496987,0.8721543598794275,0.8697678285307768,0.8931608133086876,1700181919.840841,1700181919.874717,0.9496573208722742
20.0,0.4444444477558136,1.0,2.0,0.8964879852125692,0.8767690737264975,0.8756585436512385,0.8746320063082347,0.8964879852125692,1700181921.0572557,1700181921.0854855,0.9644859813084112
50.0,0.1111111119389534,7.0,3.0,0.8798521256931606,0.8506700912114329,0.8538683052189788,0.8574339378436533,0.8798521256931606,1700181923.0750792,1700181923.1006093,0.9218691588785047
13.0,0.4444444477558136,1.0,2.0,0.8927911275415897,0.872315519114887,0.8711824454639111,0.8702877055708163,0.8927911275415897,1700181978.5607176,1700181978.59584,0.9600000000000002
20.0,0.8888888955116272,1.0,3.0,0.8987060998151573,0.8820112614837499,0.878910934076915,0.8761374279272698,0.8987060998151573,1700181979.675638,1700181979.7041965,0.9628660436137071
32.0,0.8888888955116272,1.0,2.0,0.8972273567467653,0.8798626889262076,0.8770754061962917,0.8745499824516141,0.8972273567467653,1700181980.7984092,1700181980.8289337,0.962367601246106
13.0,0.5555555820465088,1.0,3.0,0.8931608133086875,0.872944449932497,0.871689942928308,0.8706227726673833,0.8931608133086875,1700181982.3525167,1700181982.3877702,0.9581308411214954
5.0,0.5555555820465088,1.0,2.0,0.8377079482439926,0.7855806908360499,0.7964652712146422,0.8122436299119834,0.8377079482439926,1700182038.9306388,1700182038.9671388,0.8583177570093458
8.0,0.8888888955116272,1.0,3.0,0.8798521256931608,0.8591145576080872,0.8563319607393842,0.8538551134376668,0.8798521256931608,1700182040.5578384,1700182040.589475,0.9171339563862928
13.0,0.5555555820465088,3.0,2.0,0.8887245841035121,0.8661315815469722,0.8660005956573515,0.8660476586735415,0.8887245841035121,1700182042.1226645,1700182042.1554804,0.9447975077881621
20.0,0.5555555820465088,1.0,2.0,0.8964879852125692,0.8767690737264975,0.8756585436512385,0.8746320063082347,0.8964879852125692,1700182099.2978158,1700182099.3322735,0.9644859813084112
3.0,0.8888888955116272,1.0,2.0,0.7918669131238447,0.7494484507227765,0.7493566497200718,0.7501503630290769,0.7918669131238447,1700182158.7295763,1700182158.7634761,0.8067289719626167
5.0,0.4444444477558136,1.0,2.0,0.8377079482439926,0.7855806908360499,0.7964652712146422,0.8122436299119834,0.8377079482439926,1700182162.0242636,1700182162.0597625,0.8583177570093458
50.0,0.4444444477558136,1.0,2.0,0.8964879852125693,0.8764019230135994,0.8755833428757981,0.874849368421368,0.8964879852125693,1700182218.7781563,1700182218.8122127,0.9647352024922118
50.0,0.5555555820465088,1.0,2.0,0.8964879852125693,0.8764019230135994,0.8755833428757981,0.874849368421368,0.8964879852125693,1700182220.3922393,1700182220.4252114,0.9647352024922118
50.0,0.3333333432674408,1.0,2.0,0.8964879852125693,0.8764019230135994,0.8755833428757981,0.874849368421368,0.8964879852125693,1700182221.614416,1700182221.6447542,0.9647352024922118
