C,gamma,tol,score,generalization_score
44.91523825137996,0.000510678792259,0.000145753487689,0.9416666666666668,1.0
34.07868400892513,0.0007815323407340001,0.038474444287036,0.9416666666666668,1.0
2.380981008777943,0.00016115466367700002,1.606455919563001e-05,0.36666666666666664,0.2
21.010168283379798,0.00010712139282700001,0.0006719437172320001,0.6916666666666667,0.5666666666666667
88.59967786158751,0.00018988352381000002,0.005070135988670001,0.9333333333333332,0.9666666666666667
159.80854594730909,0.000841939722684196,0.0007544478061566852,0.9583333333333334,1.0
114.47219223784553,0.0009378426950529412,0.000275946824042317,0.9583333333333334,1.0
170.01999536423583,0.0009593520325118484,0.0004109135854892882,0.9583333333333334,1.0
209.94232380383335,0.0009821390974873708,0.0004913534389535759,0.9583333333333334,1.0
183.48476077555392,0.0009720419321110851,0.0005491416698497639,0.9583333333333334,1.0
209.94232380383335,0.0009821390974873708,0.0004913534389535759,0.9583333333333334,1.0
183.48476077555392,0.0009720419321110851,0.0005491416698497639,0.9583333333333334,1.0
183.48476077555392,0.0009720419321110851,0.0005491416698497639,0.9583333333333334,1.0
183.48476077555392,0.0009720419321110851,0.0005491416698497639,0.9583333333333334,1.0
183.48476077555392,0.0009720419321110851,0.0005491416698497639,0.9583333333333334,1.0
209.94232380383335,0.0009821390974873708,0.0004913534389535759,0.9583333333333334,1.0
209.94232380383335,0.0009821390974873708,0.0004913534389535759,0.9583333333333334,1.0
209.94232380383335,0.0009821390974873708,0.0004913534389535759,0.9583333333333334,1.0
209.94232380383335,0.0009821390974873708,0.0004913534389535759,0.9583333333333334,1.0
159.80854594730909,0.000841939722684196,0.0007544478061566852,0.9583333333333334,1.0
159.80854594730909,0.000841939722684196,0.0007544478061566852,0.9583333333333334,1.0
209.94232380383335,0.0009821390974873708,0.0004913534389535759,0.9583333333333334,1.0
183.48476077555392,0.0009720419321110851,0.0005491416698497639,0.9583333333333334,1.0
209.9906703762426,0.0009999976974175576,0.0009999976974175576,0.9583333333333334,1.0
209.94232380383335,0.0009821390974873708,0.0004913534389535759,0.9583333333333334,1.0
209.9906703762426,0.0009999976974175576,0.0009999976974175576,0.9583333333333334,1.0
209.9906703762426,0.0009999976974175576,0.0009999976974175576,0.9583333333333334,1.0
209.9906703762426,0.0009999976974175576,0.0009999976974175576,0.9583333333333334,1.0
209.9906703762426,0.0009999976974175576,0.0009999976974175576,0.9583333333333334,1.0
209.9906703762426,0.0009999976974175576,0.0009999976974175576,0.9583333333333334,1.0
