C,gamma,tol,score,generalization_score
20.3228544324115,0.00010615152355600001,0.00157997389536,0.6916666666666667,0.5666666666666667
20.228662931987557,0.000263249649781,0.00020957490791900001,0.8916666666666666,0.8333333333333334
4.110985094345334,0.000416170187692,0.00015798603319000003,0.6916666666666667,0.5666666666666667
6.316577446325136,0.00041795914565300005,0.0013078814409400001,0.6916666666666667,0.6
2.533610417321417,0.00032627073497700003,5.467130776888184e-05,0.6916666666666667,0.5666666666666667
171.75128696706298,0.0006518249800155631,0.05623413251903491,0.9583333333333334,1.0
131.6436757055607,0.0001943761608210102,0.04461460990344543,0.9416666666666668,1.0
803.7111622153981,0.00043457326003973313,0.003430190185568888,0.9583333333333334,1.0
68.62778784114732,0.0005016779348453939,0.007766885449918237,0.95,1.0
408.2253781429853,0.000533484738508791,0.0009799429662155847,0.9583333333333334,1.0
17.238520910269607,0.0009073168994304574,0.05658782476710421,0.9333333333333332,0.9666666666666667
546.2607542126947,0.0009083265319764849,0.005000001101372406,0.95,1.0
66.81900434105529,0.00031859796684967383,0.09363366007765885,0.9416666666666668,1.0
706.4802086156542,0.0009083265319764849,0.05623413251903491,0.95,1.0
987.6430227771067,0.0009999976974175576,0.01,0.95,1.0
767.5382012183767,0.0005404481070002508,0.05587747848428926,0.9583333333333334,1.0
911.1712330429193,0.0006280019611908652,0.07840863619562011,0.95,1.0
584.6554467527502,0.0006503767387942779,0.09999976974175581,0.9583333333333334,1.0
584.6554467527502,0.0008328312257040563,0.0980348074099048,0.95,1.0
304.64917052573253,0.0004313382778045351,0.06965945944097247,0.9583333333333334,1.0
330.2934793960337,0.0008019125310271788,0.08000000239617257,0.9583333333333334,1.0
738.5841781207968,0.0006755336699443915,0.055355413594762974,0.95,1.0
498.19572895671195,0.0004572460895493964,0.025000022526658464,0.9583333333333334,1.0
228.08672006219555,0.0005496193320645453,0.017075915616570184,0.9583333333333334,1.0
133.26005862775753,0.0002601692709680803,0.05719262104315607,0.95,1.0
7.523154831868717,0.0009869860172252503,0.05682203718474964,0.9083333333333332,0.9333333333333333
303.87851820611786,0.0007993831690793496,0.09795463710075698,0.9583333333333334,1.0
3.325063931774401,0.0007790278789858672,0.03162283485304465,0.6916666666666667,0.6
173.2606741947432,0.0009333832435502954,0.019607842058107183,0.9583333333333334,1.0
661.3022494817666,0.0008287756829810409,0.08749894164744942,0.95,1.0
