max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
7.0,0.011265210225126,0.274831238939354,0.054422714725212006,0.069008212877464,0.036168510137228,0.36666666666666664,0.2
4.0,0.172123011285296,0.14982733683726102,0.028248176259675004,0.17360272472826802,0.07840682962187401,0.36666666666666664,0.2
3.0,0.10590453897230101,0.092219932823457,0.21250560448987502,0.5060846317508411,0.068447432971658,0.5416666666666667,0.8
13.0,0.014419271426492,0.25262304506085204,0.012892792521465002,0.07151151593956201,0.01455982567691,0.36666666666666664,0.2
3.0,0.15519793585483901,0.11300600030211701,0.015162093706799001,0.027520151502054002,0.039018899440327,0.4666666666666667,0.2
5.0,0.4081,0.0019,0.1035,0.0171,0.0402,0.775,0.8
9.0,0.8357,0.0001,0.0269,0.0483,0.0101,0.95,1.0
9.0,0.8342,0.0001,0.0279,0.0479,0.0107,0.95,1.0
12.0,0.8285,0.0002,0.0145,0.0265,0.0294,0.95,1.0
12.0,0.8349,0.0001,0.0187,0.0443,0.0109,0.95,1.0
10.0,0.95,0.0001,0.0101,0.0101,0.0101,0.95,0.9666666666666667
13.0,0.9865,0.0001,0.0101,0.0101,0.0101,0.95,0.9666666666666667
8.0,0.9899,0.0001,0.011,0.0313,0.0199,0.9416666666666667,1.0
9.0,0.9899,0.0001,0.0101,0.0101,0.0101,0.95,0.9666666666666667
9.0,0.9845,0.0001,0.011,0.0218,0.0129,0.9416666666666667,0.9666666666666667
9.0,0.9851,0.0001,0.0111,0.021,0.0112,0.9416666666666667,0.9666666666666667
10.0,0.9821,0.0001,0.0101,0.0386,0.0101,0.9416666666666667,0.9666666666666667
11.0,0.9446,0.0001,0.0107,0.0171,0.0101,0.9416666666666667,0.9666666666666667
11.0,0.8321,0.0001,0.0122,0.0194,0.0111,0.9416666666666667,0.9666666666666667
11.0,0.835,0.0001,0.0101,0.0123,0.0101,0.95,0.9666666666666667
12.0,0.8301,0.0001,0.0101,0.0101,0.0101,0.95,0.9666666666666667
12.0,0.8697,0.0002,0.0191,0.0346,0.0264,0.95,1.0
12.0,0.8704,0.0001,0.0145,0.0163,0.0101,0.9416666666666667,0.9666666666666667
12.0,0.8349,0.0001,0.011,0.0101,0.0101,0.9416666666666667,0.9666666666666667
11.0,0.9899,0.0001,0.0101,0.0101,0.0101,0.95,0.9666666666666667
14.0,0.987,0.0001,0.0101,0.0101,0.0101,0.95,0.9666666666666667
12.0,0.85,0.0001,0.0101,0.0101,0.0101,0.95,0.9666666666666667
13.0,0.9899,0.0001,0.0101,0.0101,0.0101,0.95,0.9666666666666667
12.0,0.9899,0.0001,0.0101,0.0101,0.0101,0.95,0.9666666666666667
12.0,0.95,0.0001,0.0101,0.0101,0.0101,0.95,0.9666666666666667
