max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
9.0,0.258943323491781,0.14545236945647202,0.07301276842154,0.6053358137165971,0.32727366913738304,0.36666666666666664,0.2
3.0,0.025916788312907002,0.025733601650414002,0.055597475198167004,0.011471547768812,0.059174926217381005,0.7416666666666667,0.8
10.0,0.035954977598076004,0.338127450990065,0.099695146946049,0.011165009283219,0.088018302545044,0.36666666666666664,0.2
5.0,0.06735821318219401,0.141762540885659,0.148435914494946,0.075680665183566,0.018413537756286,0.36666666666666664,0.2
9.0,0.360764343380227,0.153181766188089,0.023722057013521,0.059463312150988004,0.38253570233160905,0.36666666666666664,0.2
5.0,0.2235,0.218,0.0191,0.3263,0.0101,0.36666666666666664,0.2
6.0,0.37,0.001,0.02,0.04,0.04,0.9,0.8666666666666667
12.0,0.643,0.0285,0.0151,0.0288,0.149,0.95,0.9666666666666667
13.0,0.6845,0.0314,0.0141,0.0305,0.1375,0.95,0.9666666666666667
14.0,0.751,0.018,0.012,0.045,0.138,0.9416666666666667,0.9666666666666667
14.0,0.6844,0.0368,0.0101,0.0422,0.1215,0.95,0.9666666666666667
15.0,0.9899,0.0001,0.0101,0.0101,0.0101,0.95,0.9666666666666667
11.0,0.8035,0.007,0.0101,0.0123,0.0896,0.9416666666666667,0.9666666666666667
15.0,0.99,0.0,0.01,0.01,0.01,0.95,0.9666666666666667
13.0,0.77,0.03,0.02,0.02,0.02,0.95,0.9666666666666667
12.0,0.676,0.0449,0.0153,0.0377,0.15,0.95,0.9666666666666667
13.0,0.6844,0.0314,0.0141,0.0305,0.1375,0.95,0.9666666666666667
14.0,0.6845,0.0314,0.0141,0.0305,0.1375,0.95,0.9666666666666667
14.0,0.6844,0.0314,0.0141,0.0305,0.1375,0.95,0.9666666666666667
15.0,0.99,0.0,0.01,0.01,0.01,0.95,0.9666666666666667
15.0,0.9899,0.0001,0.0101,0.0101,0.0101,0.95,0.9666666666666667
15.0,0.6844,0.0314,0.0141,0.0305,0.1375,0.95,0.9666666666666667
15.0,0.9899,0.0001,0.0101,0.0101,0.0101,0.95,0.9666666666666667
15.0,0.9899,0.0001,0.0101,0.0101,0.0101,0.95,0.9666666666666667
15.0,0.9899,0.0001,0.0101,0.0101,0.0101,0.95,0.9666666666666667
15.0,0.99,0.0,0.01,0.01,0.01,0.95,0.9666666666666667
15.0,0.99,0.0,0.01,0.01,0.01,0.95,0.9666666666666667
15.0,0.9899,0.0001,0.0101,0.0101,0.0101,0.95,0.9666666666666667
15.0,0.99,0.0,0.01,0.01,0.01,0.95,0.9666666666666667
15.0,0.99,0.0,0.01,0.01,0.01,0.95,0.9666666666666667
