max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
7.0,0.27384505982301605,5.7187408672443325e-05,0.032434060996912005,0.019627781772875,0.01432419850735,0.9,0.9
4.0,0.048934273926388,0.19838373711533402,0.081415282032941,0.068637163305826,0.143931321718827,0.36666666666666664,0.2
4.0,0.56546022421217,0.013693796598963002,0.13590065737339302,0.06804373593266101,0.087962053186335,0.95,0.9666666666666667
3.0,0.024850681527716002,0.40037228433776806,0.43306383724353503,0.042216314909836,0.147965672086171,0.36666666666666664,0.2
13.0,0.609970094480184,0.042522105684888005,0.011641534821384001,0.02182325676209,0.304953075049531,0.95,0.9666666666666667
5.0,0.51,0.05,0.1,0.02,0.11,0.95,0.9666666666666667
6.0,0.675,0.025,0.0775,0.0325,0.475,0.6333333333333334,0.5666666666666667
10.0,0.605,0.0225,0.13,0.04,0.025,0.95,0.9666666666666667
6.0,0.594,0.034,0.101,0.076,0.05,0.95,0.9666666666666667
8.0,0.734,0.045,0.034,0.012,0.058,0.95,0.9666666666666667
6.0,0.85,0.03,0.04,0.02,0.09,0.9416666666666667,0.9666666666666667
6.0,0.5735,0.0111,0.1206,0.0512,0.1418,0.95,0.9666666666666667
8.0,0.5865,0.0224,0.1424,0.0625,0.175,0.95,0.9666666666666667
7.0,0.598,0.019,0.172,0.069,0.147,0.95,0.9666666666666667
6.0,0.6725,0.0425,0.1035,0.0825,0.135,0.95,0.9666666666666667
10.0,0.595,0.025,0.12,0.03,0.04,0.95,0.9666666666666667
10.0,0.5945,0.045,0.026,0.019,0.049,0.95,0.9666666666666667
10.0,0.5975,0.02,0.16,0.04,0.035,0.95,0.9666666666666667
5.0,0.55,0.0175,0.1575,0.0775,0.08,0.95,0.9666666666666667
6.0,0.5945,0.0345,0.1085,0.0805,0.0575,0.95,0.9666666666666667
6.0,0.5965,0.0305,0.1565,0.0725,0.08,0.95,0.9666666666666667
6.0,0.5955,0.032,0.0905,0.0755,0.0485,0.95,0.9666666666666667
7.0,0.597,0.021,0.1105,0.0775,0.115,0.95,0.9666666666666667
7.0,0.596,0.022,0.142,0.08,0.04,0.95,0.9666666666666667
7.0,0.5985,0.0195,0.1635,0.071,0.142,0.95,0.9666666666666667
10.0,0.6065,0.0305,0.0705,0.0205,0.055,0.95,0.9666666666666667
8.0,0.5945,0.0215,0.119,0.0505,0.117,0.95,0.9666666666666667
7.0,0.5965,0.0175,0.124,0.0585,0.123,0.95,0.9666666666666667
13.0,0.61,0.0425,0.0116,0.0218,0.305,0.95,0.9666666666666667
6.0,0.5925,0.0172,0.1188,0.0568,0.1258,0.95,0.9666666666666667
