max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
9.0,0.267458909988376,0.30138168803582105,0.083360328995513,0.070058434405707,0.123505898079574,0.36666666666666664,0.2
7.0,0.6020791473690711,0.48183138025051403,0.044472480364563007,0.38018445062536704,0.078331441745601,0.36666666666666664,0.2
9.0,0.7033204209752381,0.035518029098943006,0.014036718835817,0.010973585341781,0.25544111374655504,0.95,0.9666666666666667
12.0,0.544787159447375,0.48930917111638206,0.22425114674628402,0.08335745696734101,0.20856784511275603,0.36666666666666664,0.2
3.0,0.18925567537030202,0.07167664370452301,0.39507149928225904,0.110006634215878,0.050218066274631004,0.5333333333333334,0.6666666666666666
9.0,0.6444,0.0142,0.013,0.0211,0.4667,0.6916666666666667,0.5666666666666667
9.0,0.7133,0.0151,0.0111,0.0251,0.4389,0.6916666666666667,0.5333333333333333
11.0,0.7167,0.0099,0.0101,0.012,0.2544,0.95,0.9666666666666667
14.0,0.7134,0.0099,0.0101,0.0234,0.1035,0.95,0.9666666666666667
11.0,0.71,0.02,0.02,0.02,0.02,0.95,0.9666666666666667
10.0,0.725,0.0325,0.0105,0.0175,0.2675,0.95,0.9666666666666667
9.0,0.75,0.025,0.02,0.02,0.2,0.9416666666666667,0.9666666666666667
11.0,0.71,0.02,0.0105,0.0175,0.02,0.95,0.9666666666666667
14.0,0.725,0.0325,0.0105,0.0175,0.2675,0.95,0.9666666666666667
14.0,0.75,0.02,0.0101,0.011,0.1035,0.9416666666666667,0.9666666666666667
13.0,0.7101,0.01,0.0101,0.0234,0.1035,0.95,0.9666666666666667
14.0,0.7133,0.0099,0.0101,0.0175,0.1035,0.95,0.9666666666666667
12.0,0.7012,0.0101,0.0122,0.0181,0.2567,0.95,0.9666666666666667
15.0,0.7134,0.0099,0.0101,0.0234,0.1035,0.95,0.9666666666666667
10.0,0.74,0.031,0.0102,0.0175,0.268,0.95,0.9666666666666667
10.0,0.75,0.02,0.0101,0.012,0.2544,0.9416666666666667,0.9666666666666667
14.0,0.7133,0.0099,0.0101,0.0234,0.1035,0.95,0.9666666666666667
10.0,0.7125,0.0125,0.0102,0.0176,0.268,0.95,0.9666666666666667
14.0,0.711,0.0101,0.0102,0.011,0.2544,0.95,0.9666666666666667
11.0,0.715,0.0102,0.0103,0.0176,0.2665,0.95,0.9666666666666667
14.0,0.7134,0.0099,0.0101,0.0175,0.1035,0.95,0.9666666666666667
12.0,0.714,0.011,0.0102,0.0175,0.267,0.95,0.9666666666666667
14.0,0.7134,0.0099,0.0101,0.0175,0.2675,0.95,0.9666666666666667
15.0,0.7134,0.0099,0.0101,0.0175,0.1035,0.95,0.9666666666666667
11.0,0.7101,0.0099,0.0101,0.0175,0.2675,0.95,0.9666666666666667
