max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
7.0,0.27384505982301605,5.7187408672443325e-05,0.032434060996912005,0.019627781772875,0.01432419850735,0.6713919799421283,0.6736355434151083
4.0,0.048934273926388,0.19838373711533402,0.081415282032941,0.068637163305826,0.143931321718827,0.9138909247256131,0.8375528864066757
4.0,0.56546022421217,0.013693796598963002,0.13590065737339302,0.06804373593266101,0.087962053186335,0.7053440302108087,0.81941074706118
3.0,0.024850681527716002,0.40037228433776806,0.43306383724353503,0.042216314909836,0.147965672086171,1.0031787479507257,0.8375528864066757
13.0,0.609970094480184,0.042522105684888005,0.011641534821384001,0.02182325676209,0.304953075049531,0.824379483993632,0.764150300939932
7.0,0.3722,0.0144,0.0132,0.0131,0.0566,0.6958659505132986,0.6625759890627549
8.0,0.5467,0.0444,0.0201,0.0212,0.0178,0.7568132938166128,0.764150300939932
6.0,0.2839,0.0387,0.0147,0.0492,0.0454,0.7114263652987722,0.8259999677609675
5.0,0.4256,0.2668,0.0101,0.0113,0.0289,1.0031787479507257,0.8375528864066757
7.0,0.2478,0.0333,0.0101,0.0358,0.0222,0.7114263652987722,0.8259999677609675
7.0,0.3579,0.0809,0.0175,0.0522,0.0148,0.816763859994667,0.7641503009399319
9.0,0.1522,0.1094,0.0101,0.0116,0.0396,0.8129659455539547,0.7641503009399319
6.0,0.5367,0.13,0.021,0.085,0.12,0.835936849122656,0.764150300939932
7.0,0.289,0.1135,0.0121,0.0277,0.0336,0.7114263652987722,0.8259999677609675
10.0,0.8085,0.001,0.019,0.024,0.019,0.7151010618512685,0.7541344199253905
11.0,0.1367,0.0433,0.0657,0.0124,0.0329,0.8129659455539547,0.7641503009399319
7.0,0.2565,0.0001,0.0111,0.0234,0.0198,0.7639032017483666,0.8224775134377617
6.0,0.5576,0.0575,0.0101,0.0101,0.0101,0.7732841341561747,0.764150300939932
6.0,0.2133,0.0857,0.0267,0.0133,0.0467,0.7114263652987722,0.8259999677609675
6.0,0.2233,0.1056,0.0101,0.0101,0.0197,0.7114263652987722,0.8259999677609675
5.0,0.2832,0.0172,0.0102,0.1368,0.0499,0.7109466160800666,0.8345012655847415
4.0,0.1894,0.091,0.0198,0.0277,0.02,0.8129659455539547,0.7641503009399319
6.0,0.3523,0.1754,0.0101,0.0101,0.0101,0.8374191878741813,0.7641503009399319
4.0,0.1673,0.0143,0.0101,0.0101,0.0101,0.7403203166030513,0.8063809458502103
5.0,0.214,0.1868,0.0102,0.0227,0.0195,0.8679976077684607,0.764150300939932
5.0,0.2052,0.0697,0.0105,0.0125,0.0103,0.7114263652987722,0.8259999677609675
6.0,0.2756,0.089,0.0456,0.0101,0.0101,0.7114263652987722,0.8259999677609675
5.0,0.3135,0.1546,0.0101,0.0103,0.0299,0.8374191878741813,0.7641503009399319
5.0,0.58,0.0099,0.105,0.15,0.105,0.6638888375792087,0.7693800623957331
6.0,0.4072,0.0214,0.0101,0.0101,0.0101,0.6488234217307773,0.8509444333544831
