max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
9.0,0.267458909988376,0.30138168803582105,0.083360328995513,0.070058434405707,0.123505898079574,1.0031787479507257,0.8375528864066757
7.0,0.6020791473690711,0.48183138025051403,0.044472480364563007,0.38018445062536704,0.078331441745601,1.0031787479507257,0.8375528864066757
9.0,0.7033204209752381,0.035518029098943006,0.014036718835817,0.010973585341781,0.25544111374655504,0.7806096126444759,0.8259999677609675
12.0,0.544787159447375,0.48930917111638206,0.22425114674628402,0.08335745696734101,0.20856784511275603,1.0031787479507257,0.8375528864066757
3.0,0.18925567537030202,0.07167664370452301,0.39507149928225904,0.110006634215878,0.050218066274631004,0.8778188471553643,0.7627234222753011
9.0,0.82,0.037,0.013,0.15,0.486,0.7544950684294259,0.7400162070913673
9.0,0.9821,0.0001,0.0101,0.0101,0.0101,0.9074660712571945,0.8977652944861192
8.0,0.8101,0.0001,0.0141,0.0101,0.1571,0.6211843192404805,0.7463131148950394
8.0,0.7401,0.0071,0.0181,0.0501,0.0781,0.6578931496957231,0.7317602412138235
11.0,0.5061,0.0382,0.0102,0.0201,0.1661,0.7887135067132224,0.764150300939932
9.0,0.8156,0.015,0.0105,0.0186,0.256,0.6438399922669301,0.6788520451911887
8.0,0.9274,0.011,0.0101,0.0101,0.0986,0.5664946140537805,0.757858659606573
8.0,0.89,0.05,0.02,0.02,0.02,0.6082248173040267,0.7886611406848344
8.0,0.3646,0.002,0.0166,0.0151,0.1011,0.6599767021936216,0.8028406359968584
12.0,0.6965,0.0012,0.0103,0.0314,0.2386,0.7787731300637819,0.7470510040744716
11.0,0.8873,0.005,0.0101,0.0102,0.0211,0.7267517075484055,0.7419212959046003
6.0,0.3279,0.001,0.0265,0.0744,0.0266,0.831629760139873,0.8845615532535814
12.0,0.5372,0.0216,0.0101,0.0118,0.0959,0.6900767626403377,0.7815943238087536
9.0,0.9884,0.0001,0.0101,0.0101,0.0101,0.9074660712571945,0.8977652944861192
9.0,0.5413,0.0701,0.0144,0.019,0.4822,0.8922910210934509,0.8258097357022369
12.0,0.9199,0.0158,0.0101,0.0101,0.0101,0.6008236862344033,0.782154518434155
14.0,0.4252,0.2169,0.0101,0.0101,0.0101,0.9842191633064686,0.8375528864066757
12.0,0.9513,0.0173,0.0175,0.0128,0.0446,0.5624291499125973,0.782154518434155
12.0,0.6053,0.0101,0.0101,0.0101,0.0101,0.665902937828732,0.7423922584946416
8.0,0.4899,0.0001,0.0101,0.0101,0.0101,0.7852608025975624,0.9385351331118507
13.0,0.5151,0.0049,0.0199,0.0386,0.0749,0.6499450837945221,0.6449773338745673
10.0,0.4901,0.0001,0.0101,0.0101,0.0101,0.8697874723427246,0.7670763041407743
9.0,0.5201,0.0073,0.0199,0.018,0.0711,0.6779096388700993,0.6449773338745673
5.0,0.3266,0.0299,0.0101,0.08,0.0101,0.7317148067775606,0.724196791945653
13.0,0.65,0.0001,0.0101,0.0101,0.0101,0.9160491179388224,1.0473045416345568
