alpha,batch_size,depth,learning_rate_init,width,acc,bal_acc,f1,precision,generalization_score,time_init,time_final,score
1.0,40,3,0.021544347,256,0.4894117647058823,0.49269480519480513,0.45013618375165426,0.444700932860414,0.4894117647058823,1700242680.3578176,1700242680.4182215,0.5126984126984128
5.994842e-07,256,1,0.00012915497,101,0.7270588235294118,0.7306060606060606,0.7200290699203561,0.7317131535475188,0.7270588235294118,1700242680.4194944,1700242680.4623184,0.7206349206349206
0.016681006,10,3,1.0,25,0.2564705882352941,0.25,0.1020543114089226,0.06411764705882353,0.2564705882352941,1700242680.4645414,1700242680.5072014,0.2563492063492064
0.00027825593,4,2,1e-05,1024,0.8564705882352941,0.8574458874458875,0.8562027571270157,0.8578803102268575,0.8564705882352941,1700242680.5088801,1700242680.551251,0.9404761904761905
3.5938137e-05,256,3,0.27825594,40,0.2705882352941177,0.26999999999999996,0.13074413683653677,0.11422459893048129,0.2705882352941177,1700242680.5533056,1700242680.5956502,0.2642857142857143
1.0,4,3,1e-05,645,0.25411764705882356,0.25,0.10130488450008818,0.06352941176470589,0.25411764705882356,1700242682.8567197,1700242682.9241614,0.25476190476190474
3.5938137e-05,6,2,1e-05,406,0.828235294117647,0.8297619047619048,0.8269254977984251,0.8300910079819968,0.828235294117647,1700242686.6223195,1700242686.6889129,0.8761904761904763
1.0,6,2,1e-05,101,0.4235294117647058,0.4288528138528138,0.3495299171468589,0.33148877120175374,0.4235294117647058,1700242691.8098664,1700242691.8769746,0.4595238095238095
4.641589e-06,6,3,1e-05,101,0.8211764705882353,0.8229329004329003,0.8204159937567286,0.8229354888292834,0.8211764705882353,1700242694.5194266,1700242694.588746,0.8214285714285714
3.5938137e-05,10,3,1e-05,645,0.8494117647058823,0.8506277056277056,0.8503159993259377,0.8520305655442956,0.8494117647058823,1700242742.5847006,1700242742.6496172,0.9380952380952381
0.00027825593,25,3,0.0004641589,645,0.8494117647058823,0.8505194805194806,0.8505553221347693,0.8522500668667716,0.8494117647058823,1700242745.4596496,1700242745.5290873,0.9428571428571428
0.00027825593,25,2,1e-05,101,0.7576470588235295,0.7601515151515151,0.7480533699873151,0.7616757861383217,0.7576470588235295,1700242747.1305466,1700242747.199287,0.7333333333333334
0.00027825593,4,3,0.0004641589,645,0.8352941176470589,0.8366774891774891,0.8340872296612882,0.8378296400732127,0.8352941176470589,1700242801.4525537,1700242801.5176697,0.9388888888888889
1.0,25,2,0.0004641589,645,0.7694117647058824,0.7704545454545455,0.7350213012452405,0.777571936624299,0.7694117647058824,1700242804.3608742,1700242804.4259274,0.730952380952381
4.641589e-06,25,3,1e-05,645,0.84,0.8414393939393939,0.840297594722309,0.8429539951848304,0.84,1700242806.0593936,1700242806.1276767,0.915079365079365
4.641589e-06,4,2,0.00012915497,645,0.8564705882352941,0.8572294372294373,0.8561370898444773,0.857494346042973,0.8564705882352941,1700242861.6599874,1700242861.7224753,0.9436507936507936
5.994842e-07,4,3,0.00012915497,645,0.8376470588235294,0.838387445887446,0.8382053219876959,0.8419067813751486,0.8376470588235294,1700242864.5498214,1700242864.6172175,0.942063492063492
3.5938137e-05,4,2,1e-05,645,0.851764705882353,0.8526839826839827,0.8518167585242487,0.8533813850482985,0.851764705882353,1700242921.3470788,1700242921.4133012,0.9230158730158731
0.00027825593,10,3,1e-05,256,0.8376470588235293,0.8391774891774892,0.8370362865895739,0.8386578905457623,0.8376470588235293,1700242924.0214655,1700242924.0889409,0.8761904761904763
0.00027825593,4,2,0.00012915497,1024,0.8588235294117645,0.8595021645021645,0.8586577514507893,0.8603032664976398,0.8588235294117645,1700242981.385411,1700242981.451871,0.9484126984126984
5.994842e-07,10,3,1e-05,256,0.8352941176470589,0.8367965367965369,0.8343237015555603,0.8365903284782003,0.8352941176470589,1700242984.8522255,1700242984.920771,0.8769841269841271
5.994842e-07,10,3,0.0004641589,101,0.8494117647058824,0.8501839826839827,0.8490589127298386,0.8497556343911843,0.8494117647058824,1700243101.3177457,1700243101.3842053,0.9404761904761905
3.5938137e-05,4,3,0.0004641589,1024,0.8352941176470589,0.8357683982683983,0.8362698603300265,0.8411912878147392,0.8352941176470589,1700243102.9096014,1700243102.974702,0.9428571428571428
4.641589e-06,4,3,0.0004641589,256,0.8376470588235294,0.8386147186147186,0.8368574353323712,0.8430634996095523,0.8376470588235294,1700243161.659498,1700243161.7222834,0.9396825396825397
0.016681006,16,3,0.0004641589,645,0.8447058823529412,0.8452056277056277,0.8433440726769335,0.848503454582116,0.8447058823529412,1700243164.7636976,1700243164.8324065,0.942063492063492
4.641589e-06,10,3,1e-05,101,0.7976470588235294,0.7994480519480519,0.794421269542757,0.7975079503474644,0.7976470588235294,1700243222.821262,1700243222.888996,0.7976190476190477
0.00027825593,25,3,0.0004641589,645,0.8494117647058823,0.8505194805194806,0.8505553221347693,0.8522500668667716,0.8494117647058823,1700243281.5082028,1700243281.5765402,0.9428571428571428
0.0021544348,6,3,0.0004641589,1024,0.828235294117647,0.8288528138528138,0.8284958402647955,0.8325830291999022,0.828235294117647,1700243284.0926583,1700243284.1606424,0.9412698412698413
0.00027825593,6,2,0.00012915497,645,0.8564705882352941,0.8571103896103895,0.8567656120151,0.8587805226174792,0.8564705882352941,1700243343.012896,1700243343.0812745,0.9452380952380952
0.00027825593,4,2,0.0004641589,1024,0.8329411764705882,0.8336363636363636,0.8307548268949713,0.8365048391730314,0.8329411764705882,1700243401.6672635,1700243401.7339804,0.9396825396825397
